Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
303701,Dominic Knight\dominic-knight-1,G,2011-01-04,Northwestern State,,Louisiana State-Shreveport,L,0,22,3,6,.500,1,2,.500,2,4,.500,0,0,,0,2,2,2,0,0,1,5,8,4.0
303702,Jeremy Lamb\jeremy-lamb-1,G,2011-01-04,Connecticut,@,Notre Dame,L,1,20,3,5,.600,1,2,.500,2,3,.667,0,0,,3,1,4,0,0,0,1,2,8,6.3
303703,Omar Sanders\omar-sanders-1,F,2011-01-04,South Carolina State,@,South Carolina,L,1,16,3,7,.429,2,6,.333,1,1,1.000,1,4,.250,1,1,2,0,0,1,1,0,8,3.8
303704,Presano Bell\presano-bell-1,F,2011-01-04,South Carolina State,@,South Carolina,L,0,18,4,8,.500,4,8,.500,0,0,,0,0,,4,5,9,0,0,2,1,1,8,8.3
303705,Dave Coley\dave-coley-1,G,2011-01-04,Stony Brook,,Vermont,L,0,25,3,12,.250,3,11,.273,0,1,.000,2,2,1.000,0,9,9,1,1,0,3,3,8,1.0
303706,Joey Accaoui\joey-accaoui-1,G,2011-01-04,Vermont,@,Stony Brook,W,1,34,3,11,.273,3,7,.429,0,4,.000,2,2,1.000,0,1,1,2,0,0,0,0,8,3.2
303707,Aaron Urbanus\aaron-urbanus-1,G,2011-01-04,Texas-Rio Grande Valley,@,Texas State,L,1,32,2,7,.286,1,2,.500,1,5,.200,3,4,.750,0,2,2,0,1,0,4,5,8,-0.9
303708,Jared Maree\jared-maree-1,G,2011-01-04,Texas-Rio Grande Valley,@,Texas State,L,0,20,3,7,.429,3,6,.500,0,1,.000,2,3,.667,1,2,3,0,2,1,3,4,8,3.3
303709,Desmond Washington\desmond-washington-1,G,2011-01-04,Delaware State,@,Texas Tech,L,1,34,3,7,.429,1,4,.250,2,3,.667,0,0,,0,2,2,1,0,0,1,3,8,3.4
303710,Javarez Willis\javarez-willis-1,G,2011-01-04,Texas Tech,,Delaware State,W,0,15,2,2,1.000,1,1,1.000,1,1,1.000,3,4,.750,0,1,1,1,0,0,1,2,8,6.2
303711,Keith Thompson\keith-thompson-1,F,2011-01-04,Utah Valley,,Haskell Indian Nations Institute,W,0,8,1,1,1.000,1,1,1.000,0,0,,6,6,1.000,0,1,1,3,1,0,0,0,8,11.1
303712,Sammy Zeglinski\sammy-zeglinski-1,G,2011-01-04,Virginia,,Howard,W,0,28,3,7,.429,1,3,.333,2,4,.500,0,0,,0,4,4,2,2,0,1,1,8,7.5
