Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
11801,DaVonte Lacy\davonte-lacy-1,G,2015-01-31,Washington State,,Stanford,W,1,37,8,14,.571,6,7,.857,2,7,.286,7,13,.538,1,3,4,2,0,0,1,3,25,16.8
11802,Brad Waldow\brad-waldow-1,F,2015-01-31,Saint Mary's (CA),,Pepperdine,L,1,37,9,20,.450,9,20,.450,0,0,,7,14,.500,4,2,6,3,1,2,0,2,25,18.9
11803,Jalan West\jalan-west-1,G,2015-01-24,Northwestern State,,McNeese State,W,1,31,9,15,.600,3,6,.500,6,9,.667,1,2,.500,0,8,8,8,2,1,0,0,25,28.4
11804,Jordan Parks\jordan-parks-1,G,2015-01-24,North Carolina Central,,Coppin State,W,1,35,10,16,.625,9,15,.600,1,1,1.000,4,7,.571,6,5,11,2,0,1,3,4,25,19.8
11805,Roquez Johnson\roquez-johnson-1,F,2015-01-24,Mississippi State,,Georgia,L,1,37,10,18,.556,10,18,.556,0,0,,5,5,1.000,4,7,11,0,2,0,0,2,25,22.5
11806,Ron Curry\ron-curry-1,G,2015-01-24,James Madison,@,Hofstra,W,1,36,6,13,.462,3,7,.429,3,6,.500,10,13,.769,1,5,6,1,3,0,3,3,25,18.8
11807,D.J. Balentine\dj-balentine-1,G,2015-01-24,Evansville,,Southern Illinois,W,1,38,6,11,.545,3,6,.500,3,5,.600,10,13,.769,1,1,2,0,0,0,3,1,25,16.1
11808,Kyle Anderson\kyle-anderson-2,G,2015-01-24,Delaware,@,Elon,L,1,29,8,15,.533,3,7,.429,5,8,.625,4,4,1.000,0,2,2,2,0,0,3,4,25,15.1
11809,Bogdan Bliznyuk\bogdan-bliznyuk-1,F,2015-01-24,Eastern Washington,,North Dakota,W,0,30,8,16,.500,5,12,.417,3,4,.750,6,7,.857,1,6,7,0,1,0,2,4,25,16.5
11810,Emmy Andujar\emmy-andujar-1,F,2015-01-23,Manhattan,@,Quinnipiac,L,1,39,10,20,.500,9,18,.500,1,2,.500,4,9,.444,6,6,12,1,1,1,6,3,25,14.2
11811,Darion Rackley\darion-rackley-1,G,2015-01-22,Jacksonville State,,Eastern Kentucky,W,1,36,8,15,.533,7,10,.700,1,5,.200,8,8,1.000,1,5,6,3,4,1,4,0,25,22.7
11812,Leron Fisher\leron-fisher-1,G,2015-01-22,Longwood,@,Gardner-Webb,L,1,37,9,17,.529,4,9,.444,5,8,.625,2,3,.667,0,2,2,5,4,0,5,0,25,19.4
