Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
245001,Joshua Clyburn\joshua-clyburn-1,F,2013-02-23,Presbyterian,,Citadel,W,1,28,3,6,.500,3,6,.500,0,0,,3,6,.500,2,3,5,0,0,0,4,4,9,1.5
245002,Renado Parker\renado-parker-1,F,2013-02-23,Portland State,,UC-Riverside,W,1,23,3,9,.333,3,9,.333,0,0,,3,3,1.000,2,1,3,2,1,0,2,4,9,4.4
245003,Derrick Rodgers\derrick-rodgers-1,G,2013-02-23,Portland,,Santa Clara,L,1,31,4,13,.308,4,13,.308,0,0,,1,2,.500,1,3,4,7,0,0,3,2,9,3.8
245004,Bryce Pressley\bryce-pressley-1,G,2013-02-23,Portland,,Santa Clara,L,1,30,3,7,.429,0,2,.000,3,5,.600,0,0,,1,1,2,0,0,0,1,5,9,3.3
245005,Tony Woods\tony-woods-1,C,2013-02-23,Oregon,,Stanford,W,1,23,4,6,.667,4,6,.667,0,0,,1,4,.250,6,3,9,1,0,1,2,2,9,8.9
245006,Royce O'Neale\royce-oneale-1,F,2013-02-23,Denver,@,Northern Iowa,W,1,39,3,6,.500,2,2,1.000,1,4,.250,2,2,1.000,0,1,1,2,0,0,3,2,9,3.9
245007,Sherman Blanford\sherman-blanford-1,F,2013-02-23,Eastern Illinois,@,Northern Illinois,W,1,33,0,1,.000,0,1,.000,0,0,,9,14,.643,0,4,4,2,1,0,0,4,9,8.3
245008,Josh Piper\josh-piper-1,F,2013-02-23,Eastern Illinois,@,Northern Illinois,W,1,34,4,10,.400,3,5,.600,1,5,.200,0,0,,2,6,8,0,0,0,0,0,9,6.8
245009,Travis Wallace\travis-wallace-2,F,2013-02-23,North Florida,,South Carolina Upstate,W,1,18,4,7,.571,4,7,.571,0,0,,1,4,.250,1,7,8,1,0,0,1,1,9,6.6
245010,Charles McRoy\charles-mcroy-1,F,2013-02-23,North Florida,,South Carolina Upstate,W,0,21,4,6,.667,4,5,.800,0,1,.000,1,2,.500,2,3,5,0,2,0,0,2,9,9.5
245011,Josh Brinkley\josh-brinkley-1,F,2013-02-23,Delaware,@,North Carolina-Wilmington,W,1,33,3,6,.500,3,6,.500,0,0,,3,4,.750,1,1,2,0,0,1,0,3,9,6.1
245012,Ky Howard\ky-howard-1,G,2013-02-23,NJIT,,New Orleans,W,0,25,4,6,.667,4,5,.800,0,1,.000,1,4,.250,1,7,8,7,2,0,2,1,9,12.5
245013,Devon White\devon-white-1,C,2013-02-23,Niagara,,Northwestern State,W,1,18,4,6,.667,4,6,.667,0,0,,1,2,.500,2,6,8,1,1,0,1,3,9,8.7
245014,C.J. Cooper\cj-cooper-1,G,2013-02-23,Texas-El Paso,@,New Mexico State,L,0,16,3,5,.600,0,0,,3,5,.600,0,0,,0,0,0,1,0,0,0,1,9,7.0
245015,Alex Phillips\alex-phillips-1,G,2013-02-23,Nebraska-Omaha,,North Dakota,W,1,24,2,5,.400,2,4,.500,0,1,.000,5,6,.833,0,1,1,2,0,0,2,4,9,4.0
245016,Jordan Dykstra\jordan-dykstra-1,F,2013-02-23,South Dakota State,@,Murray State,L,1,36,3,9,.333,0,1,.000,3,8,.375,0,0,,1,5,6,4,1,1,3,1,9,7.2
245017,Edward Daniel\edward-daniel-1,F,2013-02-23,Murray State,,South Dakota State,W,1,27,4,8,.500,4,8,.500,0,0,,1,2,.500,2,4,6,1,1,0,1,2,9,7.1
245018,Sydney Coleman\sydney-coleman-1,F,2013-02-23,Jackson State,@,Mississippi Valley State,W,0,22,3,5,.600,3,5,.600,0,0,,3,5,.600,2,2,4,0,1,0,1,2,9,7.1
245019,Jalen Steele\jalen-steele-1,G,2013-02-23,Mississippi State,,Vanderbilt,L,0,28,2,10,.200,1,6,.167,1,4,.250,4,4,1.000,0,1,1,0,1,0,3,0,9,1.1
245020,Jarvis Summers\jarvis-summers-1,G,2013-02-23,Mississippi,,Auburn,W,1,25,2,3,.667,0,0,,2,3,.667,3,4,.750,0,1,1,6,0,0,3,2,9,8.0
245021,Frankie Sullivan\frankie-sullivan-1,G,2013-02-23,Auburn,@,Mississippi,L,1,30,4,9,.444,3,6,.500,1,3,.333,0,0,,0,1,1,3,0,0,3,0,9,3.7
245022,Allen Payne\allen-payne-1,F,2013-02-23,Auburn,@,Mississippi,L,1,27,4,8,.500,4,6,.667,0,2,.000,1,1,1.000,1,6,7,2,2,0,2,2,9,8.1
245023,Trey Lindsey\trey-lindsey-1,F,2013-02-23,Louisiana-Monroe,@,Middle Tennessee,L,0,37,3,7,.429,3,7,.429,0,0,,3,4,.750,1,4,5,3,1,0,2,3,9,6.7
245024,James Gallman\james-gallman-1,G,2013-02-23,Middle Tennessee,,Louisiana-Monroe,W,1,23,3,8,.375,0,0,,3,8,.375,0,0,,0,2,2,1,1,0,0,2,9,6.1
245025,Bud Thomas\bud-thomas-1,F,2013-02-23,Mercer,,Northern Kentucky,W,1,28,3,9,.333,2,4,.500,1,5,.200,2,2,1.000,1,3,4,1,0,0,0,3,9,5.0
245026,Matt Derenbecker\matt-derenbecker-1,G,2013-02-23,Dayton,@,Massachusetts,L,0,25,3,5,.600,1,1,1.000,2,4,.500,1,2,.500,0,1,1,2,0,0,3,2,9,4.2
245027,Chaz Williams\chaz-williams-1,G,2013-02-23,Massachusetts,,Dayton,W,1,33,3,6,.500,2,5,.400,1,1,1.000,2,2,1.000,1,1,2,9,1,1,4,3,9,9.8
245028,Alex Len\alex-len-1,C,2013-02-23,Maryland,,Clemson,W,1,23,4,10,.400,4,10,.400,0,0,,1,1,1.000,4,4,8,2,0,1,1,3,9,7.5
245029,Nigel Spikes\nigel-spikes-1,C,2013-02-23,Marshall,,Alabama-Birmingham,L,1,29,3,6,.500,3,6,.500,0,0,,3,9,.333,5,10,15,1,1,2,2,1,9,10.8
245030,DeAndre Kane\deandre-kane-1,G,2013-02-23,Marshall,,Alabama-Birmingham,L,1,40,3,13,.231,3,8,.375,0,5,.000,3,6,.500,2,5,7,3,3,0,1,4,9,5.3
245031,Chris Horton\chris-horton-1,C,2013-02-23,Austin Peay,@,Liberty,L,1,38,4,10,.400,4,10,.400,0,0,,1,4,.250,5,3,8,2,0,2,2,1,9,7.2
245032,Austin Arians\austin-arians-1,F,2013-02-23,Milwaukee,@,IUPUI,W,1,33,3,10,.300,2,5,.400,1,5,.200,2,2,1.000,2,4,6,3,1,0,1,1,9,7.5
245033,Donovan Gibbs\donovan-gibbs-1,F,2013-02-23,IUPUI,,Milwaukee,L,1,45,3,8,.375,2,6,.333,1,2,.500,2,3,.667,6,9,15,5,0,1,5,3,9,9.1
245034,Spencer Parker\spencer-parker-1,F,2013-02-23,Bowling Green State,@,IPFW,L,0,12,3,6,.500,3,6,.500,0,0,,3,4,.750,3,2,5,0,1,0,1,1,9,7.9
245035,Joseph Edwards\joseph-edwards-1,G,2013-02-23,IPFW,,Bowling Green State,W,0,28,3,8,.375,3,8,.375,0,0,,3,6,.500,1,1,2,7,2,0,2,2,9,8.5
245036,David Laury\david-laury-1,F,2013-02-23,Iona,@,Indiana State,L,1,31,3,6,.500,3,6,.500,0,0,,3,4,.750,4,7,11,2,1,0,3,4,9,8.3
245037,Josh Crittle\josh-crittle-1,C,2013-02-23,Illinois-Chicago,,Bradley,L,1,26,3,5,.600,3,5,.600,0,0,,3,5,.600,0,4,4,2,1,4,3,4,9,7.7
