Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
267501,Reggie Johnson\reggie-johnson-3,G,2013-12-21,Miami (OH),@,Tennessee State,W,0,26,2,5,.400,2,2,1.000,0,3,.000,5,5,1.000,0,1,1,2,0,1,1,4,9,6.1
267502,Julian Chiera\julian-chiera-1,G,2013-12-21,Southeastern Louisiana,@,Tennessee-Martin,W,0,18,3,6,.500,3,3,1.000,0,3,.000,3,3,1.000,3,0,3,1,0,0,3,3,9,4.6
267503,Devonte Upson\devonte-upson-1,F,2013-12-21,Southeastern Louisiana,@,Tennessee-Martin,W,1,25,3,7,.429,3,7,.429,0,0,,3,4,.750,1,2,3,2,1,4,2,4,9,7.8
267504,Orlando Sanchez\orlando-sanchez-1,F,2013-12-21,St. John's (NY),,Youngstown State,W,1,17,2,4,.500,2,3,.667,0,1,.000,5,5,1.000,1,1,2,1,1,1,1,5,9,7.4
267505,Spencer Weisz\spencer-weisz-1,F,2013-12-21,Princeton,,Portland,L,0,21,4,4,1.000,4,4,1.000,0,0,,1,3,.333,2,3,5,0,2,0,1,1,9,9.9
267506,James Robinson\james-robinson-2,G,2013-12-21,Pittsburgh,,Cal Poly,W,1,30,3,6,.500,2,4,.500,1,2,.500,2,2,1.000,1,3,4,4,2,2,1,0,9,12.8
267507,Jeremy Major\jeremy-major-1,G,2013-12-21,Pepperdine,,Houston Baptist,W,1,30,3,8,.375,3,7,.429,0,1,.000,3,3,1.000,0,1,1,1,1,1,0,1,9,6.9
267508,Colter Lasher\colter-lasher-1,F,2013-12-21,Houston Baptist,@,Pepperdine,L,0,15,3,3,1.000,2,2,1.000,1,1,1.000,2,2,1.000,0,1,1,1,0,0,2,2,9,6.3
267509,Denell Henderson\denell-henderson-1,F,2013-12-21,Oral Roberts,,Dallas Baptist,W,1,20,3,5,.600,3,5,.600,0,0,,3,4,.750,2,2,4,1,1,1,2,5,9,6.7
267510,Jamal Jones\jamal-jones-3,G,2013-12-21,Texas A&M,,Oklahoma,L,1,24,3,11,.273,1,6,.167,2,5,.400,1,1,1.000,1,3,4,0,5,0,2,3,9,5.9
267511,Frank Booker\frank-booker-1,G,2013-12-21,Oklahoma,,Texas A&M,W,0,20,3,5,.600,0,1,.000,3,4,.750,0,0,,1,1,2,1,1,0,0,2,9,8.6
267512,Fabyon Harris\fabyon-harris-1,G,2013-12-21,Texas A&M,,Oklahoma,L,0,26,3,9,.333,3,4,.750,0,5,.000,3,6,.500,0,1,1,0,1,0,1,2,9,2.2
267513,Karrington Ward\karrington-ward-1,F,2013-12-21,Eastern Michigan,@,Oakland,W,1,37,4,11,.364,4,6,.667,0,5,.000,1,2,.500,2,4,6,1,1,0,1,1,9,5.4
267514,Lenzelle Smith\lenzelle-smith-jr-1,G,2013-12-21,Ohio State,,Notre Dame,W,1,29,2,6,.333,2,3,.667,0,3,.000,5,5,1.000,0,3,3,1,0,0,2,2,9,4.4
267515,Tilman Dunbar\tilman-dunbar-1,G,2013-12-21,Navy,@,Northern Kentucky,L,1,35,3,11,.273,3,11,.273,0,0,,3,6,.500,0,1,1,4,0,0,3,2,9,0.6
267516,Jordan Williams\jordan-williams-2,G,2013-12-21,North Texas,,Wayland Baptist,W,1,22,2,4,.500,2,3,.667,0,1,.000,5,6,.833,2,5,7,2,2,0,1,4,9,10.3
267517,Kory Brown\kory-brown-1,G,2013-12-21,North Dakota State,,Towson,W,1,29,3,3,1.000,3,3,1.000,0,0,,3,3,1.000,1,3,4,2,1,3,0,4,9,12.6
267518,Jordan Dykstra\jordan-dykstra-1,F,2013-12-21,South Dakota State,@,North Dakota,W,1,28,3,5,.600,2,4,.500,1,1,1.000,2,2,1.000,0,5,5,2,1,0,3,5,9,5.6
267519,Chad White\chad-white-1,G,2013-12-21,South Dakota State,@,North Dakota,W,1,32,3,5,.600,1,1,1.000,2,4,.500,1,1,1.000,1,2,3,2,0,1,3,2,9,6.3
