Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
118601,Steven Thornton\steven-thornton-1,F,2014-11-17,UC-Riverside,,Sacramento State,L,1,25,4,6,.667,1,2,.500,3,4,.750,3,3,1.000,0,0,0,2,0,0,0,3,14,11.6
118602,John Schoof\john-schoof-1,G,2014-11-17,American,,Saint Francis (PA),W,1,40,6,9,.667,4,6,.667,2,3,.667,0,0,,0,3,3,3,0,0,0,1,14,12.7
118603,Josh Adams\josh-adams-1,G,2014-11-16,Wyoming,,Northern Colorado,W,1,31,4,7,.571,0,1,.000,4,6,.667,2,2,1.000,0,2,2,5,1,0,3,3,14,11.6
118604,Stefan Nastic\stefan-nastic-1,C,2014-11-16,Stanford,,South Dakota,W,1,31,3,5,.600,3,5,.600,0,0,,8,10,.800,4,7,11,4,0,3,3,5,14,15.7
118605,Tim Derksen\tim-derksen-1,G,2014-11-16,San Francisco,,South Carolina State,W,1,19,6,8,.750,4,5,.800,2,3,.667,0,0,,1,6,7,4,3,0,0,1,14,18.7
118606,Mark Tollefsen\mark-tollefsen-1,F,2014-11-16,San Francisco,,South Carolina State,W,1,24,6,11,.545,4,6,.667,2,5,.400,0,1,.000,1,3,4,2,0,0,2,2,14,8.5
118607,Myles Mack\myles-mack-1,G,2014-11-16,Rutgers,,George Washington,L,1,32,4,8,.500,2,3,.667,2,5,.400,4,6,.667,0,3,3,3,0,0,1,2,14,10.4
118608,D.J. McCall\dj-mccall-1,G,2014-11-16,IUPUI,@,Purdue,L,0,23,4,5,.800,3,4,.750,1,1,1.000,5,6,.833,2,4,6,0,0,0,2,3,14,11.1
118609,Nemanja Zarkovic\nemanja-zarkovic-1,G,2014-11-16,Fordham,@,Penn State,L,1,32,3,9,.333,1,6,.167,2,3,.667,6,8,.750,1,1,2,2,1,0,2,1,14,9.1
118610,Isaiah Cousins\isaiah-cousins-1,G,2014-11-16,Oklahoma,,Southeastern Louisiana,W,1,25,5,13,.385,4,10,.400,1,3,.333,3,4,.750,3,7,10,2,1,0,1,0,14,12.1
118611,Lanerryl Johnson\lanerryl-johnson-1,G,2014-11-16,Cal State Fullerton,@,New Mexico,L,1,22,6,15,.400,4,7,.571,2,8,.250,0,0,,0,0,0,5,1,0,1,3,14,8.2
118612,Jordan Howard\jordan-howard-2,G,2014-11-16,Central Arkansas,@,Nebraska-Omaha,L,1,34,4,14,.286,2,6,.333,2,8,.250,4,4,1.000,1,3,4,7,1,0,6,3,14,6.1
118613,A.J. Hess\aj-hess-1,G,2014-11-16,Southern Utah,@,Miami (OH),L,1,33,5,10,.500,3,5,.600,2,5,.400,2,2,1.000,0,4,4,0,1,0,2,4,14,7.6
118614,Darius Perkins\darius-perkins-1,G,2014-11-16,Utah State,@,Illinois State,W,1,29,5,8,.625,2,2,1.000,3,6,.500,1,2,.500,0,3,3,2,0,1,4,0,14,9.0
118615,Rayvonte Rice\rayvonte-rice-1,G,2014-11-16,Illinois,,Coppin State,W,1,22,5,9,.556,4,7,.571,1,2,.500,3,3,1.000,1,7,8,1,4,0,0,0,14,17.2
