Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
541001,Ryan Sawvell\ryan-sawvell-1,F,2012-12-05,Evansville,,Miami (OH),W,0,7,1,1,1.000,1,1,1.000,0,0,,0,0,,1,2,3,1,0,0,0,0,2,3.7
541002,Michael Ochereobia\michael-ochereobia-1,C,2012-12-05,Western Illinois,@,Eastern Illinois,W,0,7,1,1,1.000,1,1,1.000,0,0,,0,1,.000,0,2,2,0,1,1,1,1,2,2.2
541003,Cameron Harvey\cameron-harvey-1,G,2012-12-05,Eastern Illinois,,Western Illinois,L,0,12,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,0,0,2,1,2,-1.4
541004,J.J. Moore\jj-moore-1,F,2012-12-05,Pittsburgh,,Duquesne,W,0,17,1,9,.111,1,6,.167,0,3,.000,0,0,,3,3,6,0,2,0,1,2,2,-0.7
541005,Matt Hodgson\matt-hodgson-1,C,2012-12-05,Saint Mary's (CA),@,Drake,W,0,13,1,1,1.000,1,1,1.000,0,0,,0,0,,1,2,3,0,0,1,1,1,2,2.3
541006,Dante Taylor\dante-taylor-1,F,2012-12-05,Pittsburgh,,Duquesne,W,0,10,1,2,.500,1,2,.500,0,0,,0,0,,1,3,4,0,0,1,2,2,2,0.5
541007,Jordan Clarke\jordan-clarke-2,F,2012-12-05,Drake,,Saint Mary's (CA),L,1,9,0,4,.000,0,4,.000,0,0,,2,4,.500,3,2,5,0,1,0,0,1,2,1.7
541008,Joey King\joey-king-1,F,2012-12-05,Drake,,Saint Mary's (CA),L,0,20,1,4,.250,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,0,2,1,2,-1.8
541009,Nick Minnerath\nick-minnerath-1,F,2012-12-05,Detroit Mercy,,Toledo,W,1,17,1,6,.167,1,6,.167,0,0,,0,0,,2,2,4,1,0,1,1,1,2,0.2
541010,Jermaine Lippert\jermaine-lippert-1,F,2012-12-05,Detroit Mercy,,Toledo,W,0,4,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,2,0,1,1,2,1.9
541011,Nate Engesser\nate-engesser-1,G,2012-12-05,Denver,,Mercer,W,0,3,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,2,0,0,0,0,2,3.7
541012,Travis Smith\travis-smith-4,G,2012-12-05,Mercer,@,Denver,L,1,18,1,5,.200,1,3,.333,0,2,.000,0,0,,0,2,2,1,1,0,2,0,2,-0.8
541013,Dylan Poston\dylan-poston-1,G,2012-12-05,Mercer,@,Denver,L,0,3,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,2,-0.1
541014,Cam Griffin\cam-griffin-1,G,2012-12-05,Denver,,Mercer,W,0,15,1,2,.500,1,2,.500,0,0,,0,0,,0,3,3,2,0,0,1,2,2,1.5
541015,Blake Foeman\blake-foeman-1,F,2012-12-05,Denver,,Mercer,W,0,8,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2,1.0
541016,DeMario Mayfield\demario-mayfield-1,G,2012-12-05,Charlotte,@,Davidson,W,0,12,0,2,.000,0,1,.000,0,1,.000,2,2,1.000,0,2,2,3,1,0,2,2,2,1.5
541017,Pierce Hornung\pierce-hornung-1,F,2012-12-05,Colorado State,@,Colorado,L,1,28,1,4,.250,1,4,.250,0,0,,0,0,,4,3,7,2,1,1,0,5,2,4.4
541018,Jon Octeus\jonathan-octeus-1,G,2012-12-05,Colorado State,@,Colorado,L,0,22,1,5,.200,1,2,.500,0,3,.000,0,0,,0,1,1,2,1,0,1,3,2,-0.6
541019,Markus Starks\markus-starks-1,F,2012-12-05,Chicago State,,DePaul,L,0,20,1,4,.250,1,4,.250,0,0,,0,2,.000,2,2,4,1,0,1,1,0,2,1.2
541020,Durrell McDonald\durrell-mcdonald-1,G,2012-12-05,DePaul,@,Chicago State,W,1,11,0,3,.000,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,2,0,2,2,2,-0.6
541021,Omari Minor\omari-minor-1,G,2012-12-05,Tennessee-Martin,@,Central Arkansas,L,1,20,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,5,0,0,1,5,2,2.2
541022,Daouda Berete\daouda-berete-1,G,2012-12-05,Central Arkansas,,Tennessee-Martin,W,0,10,1,4,.250,1,3,.333,0,1,.000,0,2,.000,0,1,1,2,1,0,1,2,2,-0.3
541023,Xavier Jones\xavier-jones-1,G,2012-12-05,San Jose State,@,UC-Davis,W,0,10,1,4,.250,1,4,.250,0,0,,0,0,,2,0,2,1,0,0,0,1,2,1.3
541024,Ryan Howley\ryan-howley-1,G,2012-12-05,UC-Davis,,San Jose State,L,1,21,1,4,.250,1,3,.333,0,1,.000,0,0,,0,4,4,0,0,1,0,3,2,0.3
541025,Alex Brown\alex-brown-1,C,2012-12-05,San Jose State,@,UC-Davis,W,1,17,1,1,1.000,1,1,1.000,0,0,,0,3,.000,1,2,3,0,0,2,2,3,2,0.0
541026,Emerson Kampen\emerson-kampen-1,C,2012-12-05,Butler,,IUPUI,W,0,5,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,1,2,2,0.2
541027,Sam Martin\sam-martin-1,G,2012-12-05,Yale,@,Bryant,W,1,23,1,4,.250,1,2,.500,0,2,.000,0,0,,0,0,0,2,0,0,1,0,2,0.0
541028,Jesse Pritchard\jesse-pritchard-1,G,2012-12-05,Yale,@,Bryant,W,0,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3
541029,Greg Kelley\greg-kelley-1,F,2012-12-05,Yale,@,Bryant,W,0,8,0,3,.000,0,2,.000,0,1,.000,2,2,1.000,1,1,2,0,0,1,1,3,2,-0.6
541030,Armani Cotton\armani-cotton-1,G,2012-12-05,Yale,@,Bryant,W,0,18,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,1,1,0,0,0,2,2.3
541031,Sam Rowley\sam-rowley-1,F,2012-12-05,Albany (NY),,St. Francis (NY),W,0,18,1,4,.250,1,4,.250,0,0,,0,0,,2,1,3,1,0,0,1,5,2,-1.0
541032,Dre Calloway\dre-calloway-1,G,2012-12-05,St. Francis (NY),@,Albany (NY),L,0,19,1,2,.500,1,2,.500,0,0,,0,2,.000,0,2,2,2,4,0,2,2,2,3.4
541033,Retin Obasohan\retin-obasohan-1,G,2012-12-05,Alabama,,Dayton,L,0,14,1,5,.200,1,3,.333,0,2,.000,0,0,,0,2,2,2,0,0,0,4,2,-0.7
541034,Zach Bohannon\zach-bohannon-1,F,2012-12-04,Wisconsin,,Nebraska-Omaha,W,0,6,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6
541035,Simon Krych\simon-krych-1,F,2012-12-04,Nebraska-Omaha,@,Wisconsin,L,0,11,1,2,.500,1,2,.500,0,0,,0,1,.000,0,0,0,0,0,0,0,0,2,0.6
541036,J.D. Wise\jd-wise-1,G,2012-12-04,Wisconsin,,Nebraska-Omaha,W,0,2,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,1,0,0,0,2,3.0
541037,Jacques Coleman\jacques-coleman-1,G,2012-12-04,Nebraska-Omaha,@,Wisconsin,L,0,6,1,3,.333,1,2,.500,0,1,.000,0,2,.000,0,1,1,1,0,0,2,1,2,-1.9
541038,Evan Anderson\evan-anderson-1,C,2012-12-04,Wisconsin,,Nebraska-Omaha,W,0,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6
