Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
161501,Sam Martin\sam-martin-1,G,2012-12-18,Yale,,Albertus Magnus,W,0,14,3,5,.600,2,3,.667,1,2,.500,5,5,1.000,0,1,1,2,0,0,2,0,12,9.4
161502,Will Childs-Klein\will-childs-klein-1,C,2012-12-18,Yale,,Albertus Magnus,W,0,9,6,7,.857,6,7,.857,0,0,,0,0,,1,3,4,0,0,1,2,1,12,9.4
161503,Justin Sears\justin-sears-1,F,2012-12-18,Yale,,Albertus Magnus,W,1,15,4,8,.500,4,8,.500,0,0,,4,4,1.000,1,4,5,0,0,1,2,1,12,8.2
161504,Royce O'Neale\royce-oneale-1,F,2012-12-18,Denver,@,Wyoming,L,1,38,5,7,.714,3,4,.750,2,3,.667,0,0,,0,3,3,1,2,0,5,3,12,6.5
161505,Derrious Gilmore\derrious-gilmore-1,G,2012-12-18,Wyoming,,Denver,W,1,31,3,6,.500,1,2,.500,2,4,.500,4,4,1.000,0,2,2,3,1,0,4,3,12,7.5
161506,Rashaad Richardson\rashaad-richardson-1,G,2013-01-26,Georgia State,@,Drexel,L,1,35,4,9,.444,0,2,.000,4,7,.571,0,0,,0,2,2,0,0,0,0,4,12,6.3
161507,Josh Figini\josh-figini-1,F,2013-01-26,Cornell,@,Columbia,W,0,29,4,7,.571,2,2,1.000,2,5,.400,2,2,1.000,2,2,4,0,1,1,0,3,12,11.2
161508,Matt Ross\matt-ross-1,F,2013-01-26,Chicago State,,Utah Valley,W,1,26,4,7,.571,0,1,.000,4,6,.667,0,0,,0,4,4,1,1,2,1,3,12,10.8
161509,Nate Hutcheson\nate-hutcheson-1,F,2013-01-26,Western Michigan,@,Central Michigan,W,1,25,4,4,1.000,2,2,1.000,2,2,1.000,2,2,1.000,1,2,3,2,1,0,2,2,12,11.7
161510,Cannen Cunningham\cannen-cunningham-1,C,2013-01-26,Southern Methodist,@,Central Florida,L,1,33,6,9,.667,6,9,.667,0,0,,0,1,.000,2,5,7,2,1,0,3,3,12,8.8
161511,Travis Nichols\travis-nichols-1,F,2013-01-26,St. Francis (NY),@,Central Connecticut State,L,0,21,4,6,.667,4,5,.800,0,1,.000,4,4,1.000,1,2,3,0,0,0,1,4,12,8.1
161512,LaQuentin Miles\laquentin-miles-1,G,2013-01-26,Central Arkansas,,Lamar,W,1,16,5,10,.500,5,9,.556,0,1,.000,2,4,.500,1,3,4,2,0,1,3,1,12,6.5
161513,Kyle Boswell\kyle-boswell-1,G,2013-01-26,UC-Santa Barbara,,Hawaii,L,1,31,3,9,.333,3,6,.500,0,3,.000,6,7,.857,0,3,3,1,0,0,0,4,12,6.5
161514,Tyler Les\tyler-lee-1,G,2013-01-26,UC-Davis,,UC-Riverside,W,1,37,3,6,.500,0,0,,3,6,.500,3,6,.500,0,3,3,7,0,0,2,1,12,11.2
161515,Chris Patton\chris-patton--1,F,2013-01-26,UC-Riverside,@,UC-Davis,L,1,26,6,11,.545,6,11,.545,0,0,,0,0,,5,4,9,0,0,1,4,3,12,6.9
161516,Anthony Lee\anthony-lee-1,F,2013-01-26,Temple,@,Butler,L,1,31,5,9,.556,5,9,.556,0,0,,2,3,.667,1,6,7,0,0,0,0,2,12,9.0
161517,Brian Neller\brian-neller-1,G,2013-01-26,Maryland-Baltimore County,@,Boston University,L,1,30,4,10,.400,0,1,.000,4,9,.444,0,0,,0,1,1,1,0,0,1,0,12,6.6
161518,Patrick Konan\patrick-konan-1,F,2013-01-26,New Hampshire,@,Binghamton,W,1,33,2,15,.133,1,8,.125,1,7,.143,7,8,.875,1,7,8,0,2,0,1,2,12,4.9
161519,Chris Matagrano\chris-matagrano-1,C,2013-01-26,New Hampshire,@,Binghamton,W,1,27,5,9,.556,5,9,.556,0,0,,2,4,.500,4,6,10,0,0,0,1,2,12,9.7
161520,Frankie Sullivan\frankie-sullivan-1,G,2013-01-26,Auburn,,Mississippi,L,1,25,3,11,.273,1,2,.500,2,9,.222,4,4,1.000,2,5,7,1,0,0,2,3,12,5.9
161521,Kyle Toth\kyle-toth-1,G,2013-01-26,Army,,American,W,1,27,4,9,.444,0,2,.000,4,7,.571,0,0,,0,2,2,1,1,0,0,1,12,9.2
161522,John Schoof\john-schoof-1,G,2013-01-26,American,@,Army,L,1,37,4,8,.500,3,3,1.000,1,5,.200,3,3,1.000,0,7,7,2,0,0,1,3,12,9.3
161523,Ella Ellis\ella-ellis-1,F,2013-01-26,Army,,American,W,0,23,4,7,.571,2,3,.667,2,4,.500,2,2,1.000,0,2,2,4,0,0,3,3,12,7.9
161524,Larry Drew\larry-drew-2,G,2013-01-26,UCLA,@,Arizona State,L,1,37,5,9,.556,3,5,.600,2,4,.500,0,0,,0,2,2,4,0,0,1,1,12,9.7
