Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
118901,Mitchell Badillo\mitchell-badillo-1,G,2014-12-04,Incarnate Word,,St. Edward's,W,1,38,2,7,.286,0,2,.000,2,5,.400,8,10,.800,3,3,6,7,1,0,5,1,14,12.6
118902,Jontrell Walker\jontrell-walker-1,G,2014-12-04,Incarnate Word,,St. Edward's,W,1,37,5,11,.455,5,8,.625,0,3,.000,4,4,1.000,1,1,2,0,0,0,1,2,14,7.5
118903,Dan Kimasa\dan-kimasa-1,F,2014-12-04,Texas-Rio Grande Valley,@,Houston,L,1,27,7,11,.636,7,11,.636,0,0,,0,0,,4,5,9,0,1,0,0,0,14,14.4
118904,Kevin Larsen\kevin-larsen-1,F,2014-12-04,George Washington,,Maryland-Baltimore County,W,1,30,7,12,.583,7,12,.583,0,0,,0,0,,4,2,6,3,0,1,1,2,14,12.8
118905,Rodney Williams\rodney-williams-5,F,2014-12-04,Drexel,,University of the Sciences (Pa.),L,1,38,6,12,.500,6,11,.545,0,1,.000,2,2,1.000,5,5,10,0,1,5,1,4,14,14.9
118906,Michael Bryson\michael-bryson-1,G,2014-12-04,UC-Santa Barbara,,Seattle,W,1,27,6,11,.545,5,6,.833,1,5,.200,1,1,1.000,1,4,5,2,0,0,2,1,14,9.6
118907,C.J. Washington\cj-washington-2,F,2014-12-04,Alabama-Birmingham,,Morehead State,W,1,27,6,10,.600,5,8,.625,1,2,.500,1,2,.500,3,4,7,0,0,1,4,1,14,8.6
118908,Pat Forsythe\pat-forsythe-1,C,2014-12-04,Akron,,Western Illinois,W,1,23,6,8,.750,6,8,.750,0,0,,2,5,.400,1,1,2,1,0,4,4,2,14,9.3
118909,Spencer Parker\spencer-parker-1,F,2014-12-03,Bowling Green State,@,Western Kentucky,L,1,37,4,14,.286,0,6,.000,4,8,.500,2,2,1.000,0,3,3,1,0,0,2,2,14,4.6
118910,George Fant\george-fant-1,F,2014-12-03,Western Kentucky,,Bowling Green State,W,1,29,6,11,.545,6,11,.545,0,0,,2,4,.500,2,4,6,3,1,4,3,2,14,12.6
118911,Yolonzo Moore\yolonzo-moore-1,G,2014-12-03,Hartford,@,Vermont,L,1,40,3,7,.429,2,3,.667,1,4,.250,7,8,.875,1,3,4,2,0,0,6,3,14,5.7
118912,Tekele Cotton\tekele-cotton-1,G,2014-12-03,Wichita State,@,Utah,L,1,39,4,8,.500,1,3,.333,3,5,.600,3,4,.750,1,2,3,1,2,1,1,2,14,12.5
118913,Bryce Alford\bryce-alford-1,G,2014-12-03,UCLA,,Cal State Fullerton,W,1,32,6,10,.600,4,7,.571,2,3,.667,0,0,,0,3,3,7,0,0,3,1,14,11.8
118914,Toby Hegner\toby-hegner-1,F,2014-12-03,Creighton,@,Tulsa,L,1,26,3,6,.500,0,1,.000,3,5,.600,5,5,1.000,0,2,2,0,0,0,4,3,14,6.4
118915,Alex Gavrilovic\alex-gavrilovic-1,C,2014-12-03,Towson,,Coppin State,W,1,22,4,13,.308,4,10,.400,0,3,.000,6,7,.857,3,5,8,0,0,0,0,2,14,8.9
118916,Brett Wishon\brett-wishon-1,F,2014-12-03,Lipscomb,@,Tennessee Tech,L,0,20,5,9,.556,1,1,1.000,4,8,.500,0,0,,1,2,3,2,0,0,0,2,14,11.6
118917,Kentwan Smith\kentwan-smith-1,F,2014-12-03,Stetson,,IPFW,L,1,23,6,9,.667,5,7,.714,1,2,.500,1,1,1.000,0,2,2,1,0,2,2,3,14,9.6
118918,Cameron Harvey\cameron-harvey-1,G,2014-12-03,Stetson,,IPFW,L,0,22,5,11,.455,3,5,.600,2,6,.333,2,3,.667,0,0,0,0,0,0,1,2,14,6.1
118919,Chip Armelin\chip-armelin-1,G,2014-12-03,Southern Mississippi,,North Dakota State,W,1,33,6,9,.667,5,6,.833,1,3,.333,1,2,.500,1,3,4,2,2,0,0,1,14,14.3
118920,Julian Jacobs\julian-jacobs-1,G,2014-12-03,Southern California,,Loyola Marymount,W,0,19,5,7,.714,3,3,1.000,2,4,.500,2,3,.667,0,3,3,3,1,2,2,1,14,13.7
118921,Deondre Parks\deondre-parks-1,G,2014-12-03,South Dakota State,,Wayne State (NE),W,1,23,5,6,.833,2,2,1.000,3,4,.750,1,2,.500,0,2,2,2,0,0,2,0,14,11.4
118922,Phil Valenti\phil-valenti-1,F,2014-12-03,Canisius,@,Saint Peter's,W,1,32,6,8,.750,4,5,.800,2,3,.667,0,0,,1,4,5,2,1,0,3,2,14,11.3
118923,DeAngelo Priar\deangelo-priar-1,G,2014-12-03,Mississippi Valley State,@,Oregon State,L,1,39,5,14,.357,4,9,.444,1,5,.200,3,4,.750,5,5,10,3,2,0,4,1,14,10.5
118924,Dillon Brooks\dillon-brooks-1,F,2014-12-03,Oregon,,Concordia (OR),W,1,28,6,12,.500,6,9,.667,0,3,.000,2,2,1.000,2,9,11,3,1,0,3,1,14,11.8
118925,Michael Cobbins\mike-cobbins-1,F,2014-12-03,Oklahoma State,,North Texas,W,1,27,6,9,.667,6,9,.667,0,0,,2,3,.667,3,6,9,3,1,3,4,1,14,14.4
118926,Tre Demps\tre-demps-1,G,2014-12-03,Northwestern,,Georgia Tech,L,0,29,5,12,.417,4,7,.571,1,5,.200,3,5,.600,3,4,7,2,0,1,0,2,14,11.4
118927,Deville Smith\deville-smith-1,G,2014-12-03,Tennessee-Martin,@,Northern Kentucky,W,1,37,4,10,.400,2,3,.667,2,7,.286,4,5,.800,1,2,3,3,0,1,3,2,14,8.5
118928,Tony Hicks\tony-hicks-1,G,2014-12-03,Pennsylvania,@,Navy,W,1,37,4,12,.333,2,7,.286,2,5,.400,4,4,1.000,1,7,8,5,1,0,4,1,14,10.1
118929,Justin Seymour\justin-seymour-1,G,2014-12-03,Murray State,,Bethel (TN),W,0,18,5,8,.625,2,4,.500,3,4,.750,1,2,.500,1,2,3,2,1,0,5,3,14,7.5
118930,Martez Harrison\martez-harrison-1,G,2014-12-03,Missouri-Kansas City,@,Milwaukee,L,1,32,5,14,.357,3,9,.333,2,5,.400,2,2,1.000,0,2,2,3,2,0,4,3,14,5.7
118931,Willie Moore\willie-moore-2,G,2014-12-03,Miami (OH),,Dayton,L,0,23,5,7,.714,1,2,.500,4,5,.800,0,0,,0,3,3,1,3,0,1,5,14,12.7
118932,Mike Tobey\mike-tobey-1,F,2014-12-03,Virginia,@,Maryland,W,0,22,4,7,.571,4,7,.571,0,0,,6,7,.857,2,4,6,0,1,2,0,3,14,14.1
118933,Jake Layman\jake-layman-1,F,2014-12-03,Maryland,,Virginia,L,1,34,4,9,.444,4,5,.800,0,4,.000,6,8,.750,1,4,5,1,0,0,1,3,14,8.9
118934,Payton Henson\payton-henson-1,F,2014-12-03,Tulane,@,Loyola (IL),W,0,20,4,8,.500,4,7,.571,0,1,.000,6,8,.750,1,2,3,1,0,0,3,4,14,6.6
118935,Donte Ingram\donte-ingram-1,G,2014-12-03,Loyola (IL),,Tulane,L,0,26,6,11,.545,4,7,.571,2,4,.500,0,1,.000,3,1,4,1,0,0,0,2,14,10.6
118936,Malik Gill\malik-gill-1,G,2014-12-03,Dartmouth,@,Longwood,L,0,29,5,7,.714,1,1,1.000,4,6,.667,0,1,.000,0,3,3,10,2,0,2,1,14,18.2
118937,Connor Boehm\connor-boehm-1,F,2014-12-03,Dartmouth,@,Longwood,L,1,32,5,8,.625,5,8,.625,0,0,,4,7,.571,3,5,8,1,0,2,0,3,14,13.7
118938,Tyler Lamb\tyler-lamb-1,G,2014-12-03,Long Beach State,,Nevada,W,1,31,5,13,.385,2,8,.250,3,5,.600,1,1,1.000,1,3,4,0,1,0,0,1,14,9.1
118939,Roosevelt Jones\roosevelt-jones-1,F,2014-12-03,Butler,@,Indiana State,W,1,32,4,10,.400,4,10,.400,0,0,,6,9,.667,2,2,4,4,0,0,2,2,14,9.4
118940,Kellen Dunham\kellen-dunham-1,G,2014-12-03,Butler,@,Indiana State,W,1,31,5,7,.714,2,4,.500,3,3,1.000,1,2,.500,0,1,1,0,2,0,4,0,14,9.0
118941,Jake Kitchell\jake-kitchell-1,F,2014-12-03,Indiana State,,Butler,L,1,26,5,9,.556,3,6,.500,2,3,.667,2,3,.667,2,2,4,1,0,1,1,3,14,10.5
118942,Marvelle Harris\marvelle-harris-2,G,2014-12-03,Fresno State,,UC-Irvine,W,1,36,3,11,.273,3,8,.375,0,3,.000,8,10,.800,1,7,8,1,2,0,0,2,14,11.4
118943,C.J. Turman\cj-turman-1,C,2014-12-03,Florida Atlantic,,East Carolina,W,0,24,6,7,.857,6,7,.857,0,0,,2,3,.667,0,2,2,0,0,2,3,5,14,8.1
118944,Cazmon Hayes\cazmon-hayes-1,G,2014-12-03,Delaware,,Army,L,1,36,4,10,.400,2,6,.333,2,4,.500,4,5,.800,0,2,2,0,1,0,1,2,14,8.0
118945,Jordan Allen\jordan-allen-1,F,2014-12-03,Sacred Heart,@,Colgate,W,0,21,5,8,.625,5,8,.625,0,0,,4,8,.500,2,1,3,0,2,0,4,4,14,6.9
118946,Justin Drummond\justin-drummond-2,G,2014-12-03,Toledo,@,Cleveland State,W,1,31,5,11,.455,5,10,.500,0,1,.000,4,6,.667,3,3,6,0,1,1,3,2,14,8.4
118947,David Kravish\david-kravish-1,F,2014-12-03,University of California,,Montana,W,1,36,7,11,.636,7,11,.636,0,0,,0,0,,3,4,7,2,0,2,2,4,14,11.6
118948,Eric Fanning\eric-fanning-1,G,2014-12-03,Boston University,,Binghamton,W,0,20,6,7,.857,4,5,.800,2,2,1.000,0,0,,1,2,3,4,0,0,2,3,14,12.4
118949,Jalen Nesbitt\jalen-nesbitt-1,G,2014-12-03,North Florida,@,Bethune-Cookman,W,1,34,3,6,.500,3,6,.500,0,0,,8,11,.727,1,7,8,3,1,3,6,1,14,11.4
118950,Sam Rowley\sam-rowley-1,F,2014-12-03,Albany (NY),,Holy Cross,L,1,33,5,7,.714,5,7,.714,0,0,,4,6,.667,1,4,5,1,2,0,5,1,14,9.5
118951,Miles Overton\miles-overton-1,G,2014-12-02,Wake Forest,,Minnesota,L,0,21,3,8,.375,2,4,.500,1,4,.250,7,8,.875,1,3,4,0,2,0,0,1,14,12.4
