Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
543501,DeShawn Painter\deshawn-painter-1,C,2012-11-21,Old Dominion,,Virginia Military Institute,L,1,19,1,6,.167,1,6,.167,0,0,,0,0,,3,6,9,0,1,2,0,2,2,3.7
543502,Scott Martin\scott-martin-1,G,2012-11-21,Notre Dame,,George Washington,W,1,29,1,3,.333,1,1,1.000,0,2,.000,0,1,.000,2,7,9,3,1,0,2,2,2,3.7
543503,John Kopriva\john-kopriva-1,F,2012-11-21,George Washington,@,Notre Dame,L,0,9,1,3,.333,1,3,.333,0,0,,0,0,,0,3,3,1,0,0,1,1,2,0.5
543504,Josh Adams\josh-adams-1,G,2012-11-21,Wyoming,@,Northern Colorado,W,0,16,1,6,.167,1,5,.200,0,1,.000,0,2,.000,0,1,1,2,2,0,0,1,2,0.7
543505,Bryce Douvier\bryce-douvier-1,F,2012-11-21,Northern Colorado,,Wyoming,L,0,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,3,3,0,1,0,0,0,2,3.6
543506,Brendan Keane\brendan-keane-1,F,2012-11-21,Northern Colorado,,Wyoming,L,0,15,1,3,.333,1,3,.333,0,0,,0,0,,0,1,1,1,0,0,0,0,2,1.3
543507,Sean McCarthy\sean-mccarthy-2,C,2012-11-21,NJIT,,New Hampshire,W,1,17,1,2,.500,1,2,.500,0,0,,0,0,,2,4,6,0,0,2,2,4,2,1.4
543508,Sim Bhullar\sim-bhullar-1,C,2012-11-21,New Mexico State,,Northern New Mexico,W,0,7,1,4,.250,1,4,.250,0,0,,0,2,.000,5,1,6,0,0,0,0,1,2,2.2
543509,Eric Weary\eric-weary-1,G,2012-11-21,New Mexico State,,Northern New Mexico,W,0,19,1,6,.167,1,3,.333,0,3,.000,0,0,,2,2,4,0,0,1,2,3,2,-2.3
543510,Jalen Palm\jalen-palm-1,G,2012-11-21,Monmouth,,Tennessee State,W,1,7,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3
543511,DeShawn Dockery\deshawn-dockery-1,G,2012-11-21,Tennessee State,,Monmouth,L,0,27,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,2,0,1,5,4,2,-3.5
543512,Nathan Scheer\nathan-scheer-1,G,2012-11-21,Missouri State,,Malone,W,0,9,1,4,.250,1,3,.333,0,1,.000,0,0,,1,0,1,1,0,0,1,2,2,-0.8
543513,Wendell Lewis\wendell-lewis-1,C,2012-11-21,Mississippi State,,Texas,L,1,20,1,8,.125,1,8,.125,0,0,,0,0,,2,1,3,0,0,0,0,3,2,-2.7
543514,Connor Lammert\connor-lammert-1,F,2012-11-21,Texas,,Mississippi State,W,0,15,1,2,.500,1,1,1.000,0,1,.000,0,0,,2,1,3,0,0,1,1,0,2,2.4
543515,Mitch McGary\mitch-mcgary-1,F,2012-11-21,Michigan,,Pittsburgh,W,0,13,1,1,1.000,1,1,1.000,0,0,,0,0,,1,2,3,0,2,0,3,4,2,0.4
543516,Derrick Wilson\derrick-wilson-1,G,2012-11-21,Marquette,,Southern California,W,0,9,1,3,.333,1,3,.333,0,0,,0,1,.000,0,3,3,0,0,0,0,2,2,0.0
543517,Ari Stewart\ari-stewart-1,F,2012-11-21,Southern California,,Marquette,L,0,6,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,2,2,0,0,0,1,0,2,-0.1
543518,Roberto Colonette\roberto-colonette-1,F,2012-11-21,Manhattan,,Hofstra,W,0,16,1,1,1.000,1,1,1.000,0,0,,0,0,,3,2,5,0,1,1,0,1,2,5.7
543519,Alan-Michael Thompson\alan-michael-thompson-1,G,2012-11-21,Louisiana-Lafayette,,Southern-New Orleans,W,1,16,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,0,0,0,0,0,0,2,2,-0.5
543520,Jarred Jourdan\jarred-jourdan-1,G,2012-11-21,Liberty,,Southern Mississippi,L,0,9,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,1,2,2,0.2
543521,Willie Cauley-Stein\willie-cauley-stein-1,F,2012-11-21,Kentucky,,Morehead State,W,0,21,1,3,.333,1,3,.333,0,0,,0,0,,0,4,4,1,0,1,2,1,2,0.5
543522,Jason Holmes\jason-holmes-2,F,2012-11-21,Morehead State,@,Kentucky,L,1,10,0,3,.000,0,3,.000,0,0,,2,2,1.000,2,1,3,0,1,0,1,3,2,0.4
543523,Jarrod Polson\jarrod-polson-1,G,2012-11-21,Kentucky,,Morehead State,W,0,13,0,0,,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,2,2,1.5
543524,Chad Posthumus\chad-posthumus-1,C,2012-11-21,Morehead State,@,Kentucky,L,0,15,1,4,.250,1,4,.250,0,0,,0,0,,3,1,4,1,0,1,0,3,2,2.2
543525,Bakari Turner\bakari-turner-1,G,2012-11-21,Morehead State,@,Kentucky,L,0,22,1,6,.167,1,3,.333,0,3,.000,0,0,,1,0,1,2,1,0,0,2,2,0.5
543526,Angelo Warner\angelo-warner-1,G,2012-11-21,Morehead State,@,Kentucky,L,1,9,1,4,.250,1,2,.500,0,2,.000,0,0,,0,1,1,0,0,0,0,1,2,-0.5
543527,Kameron Dunnican\kameron-dunnican-1,F,2012-11-21,Georgia Southern,@,Kennesaw State,W,0,6,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,2,2,0.9
543528,Nigel Pruitt\nigel-pruitt-1,F,2012-11-21,Kennesaw State,,Georgia Southern,L,0,11,1,4,.250,1,2,.500,0,2,.000,0,0,,1,0,1,0,0,0,0,1,2,-0.1
543529,Marvin Baynham\marvin-baynham-1,F,2012-11-21,Georgia Southern,@,Kennesaw State,W,1,16,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,4,2,-0.3
543530,Ron Baker\ron-baker-1,G,2012-11-21,Wichita State,,Iowa,W,1,28,0,7,.000,0,3,.000,0,4,.000,2,2,1.000,0,1,1,1,0,0,0,2,2,-2.7
