Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
498601,Sean Starkey\sean-starkey-1,G,2011-01-29,Long Beach State,,Cal State Fullerton,W,0,2,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7
498602,Durann Neil\durann-neil-1,G,2011-01-29,Longwood,,Savannah State,L,1,33,1,9,.111,1,5,.200,0,4,.000,1,2,.500,1,4,5,1,0,0,2,5,3,-4.7
498603,Thomas Bropleh\thomas-bropleh-1,G,2011-01-29,Boise State,@,Louisiana Tech,L,0,17,1,2,.500,1,1,1.000,0,1,.000,1,2,.500,0,3,3,1,1,0,2,2,3,1.4
498604,LaRon Armstead\laron-armstead-1,F,2011-01-29,Loyola Marymount,,Santa Clara,L,0,15,1,3,.333,0,1,.000,1,2,.500,0,0,,0,1,1,0,0,2,0,3,3,1.8
498605,Aundra Williams\aundra-williams-1,C,2011-01-29,Marshall,,Memphis,W,0,9,1,1,1.000,1,1,1.000,0,0,,1,2,.500,1,1,2,0,0,0,0,1,3,2.9
498606,Charles Carmouche\charles-carmouche-1,G,2011-01-29,Memphis,@,Marshall,L,1,23,1,3,.333,1,2,.500,0,1,.000,1,2,.500,1,4,5,1,0,0,1,5,3,0.5
498607,Alex Wolf\alex-wolf-1,G,2011-01-29,Western Michigan,@,Miami (OH),W,0,15,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,1,3,3,-0.2
498608,Nate Hutcheson\nate-hutcheson-1,F,2011-01-29,Western Michigan,@,Miami (OH),W,1,41,1,9,.111,0,5,.000,1,4,.250,0,1,.000,2,5,7,3,0,2,1,3,3,0.9
498609,Patric Young\patric-young-1,C,2011-01-29,Florida,@,Mississippi State,L,0,18,1,2,.500,1,2,.500,0,0,,1,2,.500,0,3,3,0,0,2,0,3,3,2.7
498610,Scottie Wilbekin\scottie-wilbekin-1,G,2011-01-29,Florida,@,Mississippi State,L,0,12,1,4,.250,0,1,.000,1,3,.333,0,0,,1,1,2,1,1,0,1,1,3,1.9
498611,Danny Piepoli\danny-piepoli-1,F,2011-01-29,Montana State,,Montana,L,1,25,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,2.0
498612,Tyrone Caldwell\tyrone-caldwell-1,G,2011-01-29,Austin Peay,@,Morehead State,L,0,14,1,3,.333,0,0,,1,3,.333,0,0,,0,2,2,1,2,0,0,1,3,4.2
498613,Chris Richardson\chris-richardson-2,G,2011-01-29,Tennessee-Martin,@,Murray State,L,0,9,0,0,,0,0,,0,0,,3,4,.750,0,0,0,0,1,0,0,0,3,3.6
498614,Troy King\troy-king-1,F,2011-01-29,Tennessee-Martin,@,Murray State,L,1,23,1,4,.250,0,1,.000,1,3,.333,0,0,,0,3,3,2,2,1,1,2,3,3.8
498615,B.J. Holmes\bj-holmes-1,G,2011-01-29,Texas A&M,@,Nebraska,L,1,30,1,6,.167,0,1,.000,1,5,.200,0,1,.000,2,4,6,4,0,0,0,3,3,3.0
498616,Kourtney Roberson\kourtney-roberson-1,F,2011-01-29,Texas A&M,@,Nebraska,L,0,9,1,2,.500,1,2,.500,0,0,,1,2,.500,1,1,2,0,0,0,1,1,3,1.2
