Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
83101,Tyus Jones\tyus-jones-1,G,2014-11-30,Duke,,Army,W,1,34,4,8,.500,3,4,.750,1,4,.250,7,8,.875,1,4,5,10,1,0,0,1,16,21.1
83102,Norville Carey\norville-carey-1,F,2014-11-30,Southern Mississippi,@,Drexel,L,1,29,7,11,.636,7,11,.636,0,0,,2,2,1.000,2,4,6,1,0,0,3,1,16,11.0
83103,Chris Caird\chris-caird-1,G,2014-11-30,Drake,,Murray State,L,0,27,6,9,.667,4,5,.800,2,4,.500,2,2,1.000,3,0,3,0,1,0,2,4,16,11.6
83104,Stefan Nastic\stefan-nastic-1,C,2014-11-30,Stanford,@,DePaul,L,1,33,7,11,.636,7,11,.636,0,0,,2,2,1.000,3,0,3,3,0,2,1,5,16,13.7
83105,Chasson Randle\chasson-randle-1,G,2014-11-30,Stanford,@,DePaul,L,1,38,6,16,.375,5,9,.556,1,7,.143,3,3,1.000,1,6,7,6,2,1,7,2,16,8.8
83106,Quintin Brewer\quentin-brewer-1,F,2014-11-30,Bethune-Cookman,@,Central Florida,L,1,37,6,12,.500,6,12,.500,0,0,,4,6,.667,3,7,10,1,2,2,1,4,16,14.9
83107,Leland King\leland-king-1,F,2014-11-30,Brown,,Johnson & Wales (RI),W,0,22,8,13,.615,8,10,.800,0,3,.000,0,0,,0,9,9,3,1,0,4,0,16,11.9
83108,Rashad Madden\rashad-madden-1,G,2014-11-30,Arkansas,,Iona,W,1,30,5,11,.455,4,8,.500,1,3,.333,5,5,1.000,2,5,7,7,2,1,3,1,16,17.4
83109,Ladarius Tabb\ladarius-tabb-1,G,2014-11-29,Alabama A&M,@,Southeast Missouri State,L,1,25,5,8,.625,4,5,.800,1,3,.333,5,9,.556,1,5,6,0,1,0,1,4,16,11.4
83110,Josh Adeyeye\josh-adeyeye-1,G,2014-11-29,Jacksonville,@,South Florida,L,1,29,4,14,.286,2,7,.286,2,7,.286,6,7,.857,1,2,3,0,0,0,1,1,16,7.3
