Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
527701,Sam Bittner\sam-bittner-1,G,2015-11-27,Fresno State,,Delaware State,W,0,5,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,3.0
527702,Dylan Poston\dylan-poston-1,G,2015-11-27,Gardner-Webb,,Southeastern Louisiana,W,1,22,1,6,.167,0,2,.000,1,4,.250,0,0,,0,0,0,1,2,0,1,1,3,0.5
527703,Laquincy Rideau\laquincy-rideau-1,G,2015-11-27,Gardner-Webb,,Southeastern Louisiana,W,0,15,1,2,.500,1,2,.500,0,0,,1,2,.500,0,1,1,2,0,0,2,1,3,0.9
527704,Keyshawn Evans\keyshawn-evans-1,G,2015-11-27,Illinois State,,Quincy,W,0,13,1,2,.500,1,2,.500,0,0,,1,1,1.000,0,2,2,0,0,0,0,0,3,2.6
527705,Jordan Ashton\jordan-ashton-1,G,2015-11-27,Iowa State,,Virginia Tech,W,0,2,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7
527706,Isaiah Felder\isaiah-felder-1,G,2015-11-27,Savannah State,@,Jackson State,L,0,9,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,1,1,0,2,0,3,2.7
527707,Javaris Jenkins\javaris-jenkins-1,G,2015-11-27,Savannah State,@,Jackson State,L,0,22,1,6,.167,0,2,.000,1,4,.250,0,0,,1,5,6,0,1,0,0,1,3,2.0
527708,Troyce Manassa\troyce-manassa-1,G,2015-11-27,Savannah State,@,Jackson State,L,1,16,1,3,.333,1,3,.333,0,0,,1,3,.333,0,1,1,2,0,0,2,3,3,-1.0
527709,Cartree Pettis\cartree-pettis-1,G,2015-11-27,Jacksonville,,IPFW,L,0,29,1,1,1.000,0,0,,1,1,1.000,0,2,.000,0,3,3,6,1,2,2,3,3,6.2
527710,Darien Fernandez\darien-fernandez-1,G,2015-11-27,Jacksonville,,IPFW,L,1,25,1,10,.100,0,4,.000,1,6,.167,0,0,,0,5,5,2,1,0,2,1,3,-2.1
527711,J.R. Holder\jr-holder-1,F,2015-11-27,Jacksonville,,IPFW,L,0,4,1,1,1.000,1,1,1.000,0,0,,1,2,.500,0,0,0,0,0,0,2,0,3,0.3
527712,Jared Klein\jared-klein-1,G,2015-11-27,Western Michigan,,Liberty,W,0,23,1,2,.500,0,0,,1,2,.500,0,0,,1,2,3,0,0,0,1,1,3,1.9
527713,Tyson Smith\tyson-smith-1,G,2015-11-27,Loyola (IL),,Toledo,L,0,7,0,1,.000,0,0,,0,1,.000,3,4,.750,0,1,1,2,0,0,0,2,3,2.8
527714,Aleksandar Dozic\aleksandar-dozic-1,F,2015-11-27,Marshall,,James Madison,L,0,13,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,2,0,1,0,3,3,3.6
527715,Noah Frampton\noah-frampton-1,G,2015-11-27,Marshall,,James Madison,L,0,18,1,6,.167,0,1,.000,1,5,.200,0,0,,1,3,4,1,3,0,0,0,3,4.5
527716,Ahmad Frost\ahmad-frost-1,G,2015-11-27,Maryland-Eastern Shore,,Saint Francis (PA),W,1,21,1,2,.500,0,0,,1,2,.500,0,0,,0,3,3,2,0,0,2,2,3,1.5
527717,Ben Millaud-Meunier\ben-millaud-meunier-1,G,2015-11-27,Saint Francis (PA),@,Maryland-Eastern Shore,L,1,22,0,7,.000,0,1,.000,0,6,.000,3,3,1.000,0,0,0,3,0,0,0,0,3,0.2
527718,Ivan Cruz Uceda\ivan-cruz-uceda-1,F,2015-11-27,Miami (FL),,Northeastern,L,1,14,1,3,.333,0,0,,1,3,.333,0,0,,0,0,0,1,0,0,0,1,3,1.6
527719,T.J. Williams\tj-williams-4,G,2015-11-27,Northeastern,@,Miami (FL),W,1,28,1,4,.250,1,2,.500,0,2,.000,1,3,.333,0,0,0,3,0,0,0,0,3,1.9
527720,Eron Harris\eron-harris-1,G,2015-11-27,Michigan State,,Boise State,W,0,4,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,0,0,1,0,0,1,3,3,0.5
527721,Javon Bess\javon-bess-1,F,2015-11-27,Michigan State,,Boise State,W,1,27,1,7,.143,1,6,.167,0,1,.000,1,2,.500,2,7,9,2,0,0,0,2,3,2.2
527722,Lonnie Jackson\lonnie-jackson-2,G,2015-11-27,Boise State,,Michigan State,L,0,14,1,3,.333,0,1,.000,1,2,.500,0,0,,0,1,1,1,0,0,1,1,3,0.9
527723,Matt Costello\matt-costello-1,F,2015-11-27,Michigan State,,Boise State,W,1,18,0,3,.000,0,3,.000,0,0,,3,4,.750,0,3,3,1,0,0,1,2,3,0.3
527724,Matt McQuaid\matt-mcquaid-1,G,2015-11-27,Michigan State,,Boise State,W,0,19,1,3,.333,0,1,.000,1,2,.500,0,0,,0,0,0,2,0,0,0,2,3,1.9
527725,Austin Ruder\austin-ruder-1,G,2015-11-27,Missouri State,,William Woods,W,0,9,1,3,.333,1,1,1.000,0,2,.000,1,1,1.000,0,3,3,0,0,0,0,2,3,1.4
527726,Loomis Gerring\loomis-gerring-1,F,2015-11-27,Missouri State,,William Woods,W,0,17,1,5,.200,1,4,.250,0,1,.000,1,2,.500,4,3,7,0,0,1,0,2,3,3.1
527727,Xavier Habersham\xavier-habersham-1,F,2015-11-27,Middle Tennessee,,North Carolina-Asheville,W,0,5,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,2,3,1.2
527728,Tim Abruzzo\tim-abruzzo-1,G,2015-11-27,Navy,@,North Carolina-Greensboro,W,0,12,1,5,.200,0,1,.000,1,4,.250,0,0,,0,1,1,0,2,0,0,0,3,2.2
527729,Zach Price\zach-price-1,C,2015-11-27,Winthrop,@,North Carolina State,L,1,14,1,5,.200,1,5,.200,0,0,,1,2,.500,0,3,3,0,1,0,1,3,3,-0.8
527730,Kyle Ahrens\kyle-ahrens-1,G,2015-11-23,Michigan State,,Eastern Michigan,W,0,6,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,2,3,1.9
527731,Alex Hart\alex-hart-1,F,2015-11-16,UC-Santa Barbara,@,University of California,L,0,1,1,2,.500,0,0,,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,2.3
527732,DaJuan Smith\dajuan-smith-1,G,2015-11-16,UC-Santa Barbara,@,University of California,L,0,5,1,1,1.000,1,1,1.000,0,0,,1,1,1.000,0,0,0,0,0,0,0,0,3,2.7
527733,Adam Weir\adam-weir-1,G,2015-11-16,Canisius,,Lehigh,W,0,4,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,1,0,0,1,3,2.6
527734,Devon Carter\devon-carter-1,G,2015-11-16,Lehigh,@,Canisius,L,1,23,1,3,.333,1,2,.500,0,1,.000,1,2,.500,1,1,2,1,1,0,1,2,3,1.8
527735,K.J. Bates\kj-bates-1,G,2015-11-16,Chattanooga,,Hiwassee,W,0,7,1,3,.333,1,3,.333,0,0,,1,3,.333,0,3,3,0,1,0,0,0,3,2.4
527736,Patrick Robinson Jr.\patrick-robinsonjr-1,G,2015-11-16,Detroit Mercy,,Central State (OH),W,0,4,1,2,.500,0,0,,1,2,.500,0,0,,0,2,2,0,0,0,2,0,3,0.6
527737,Cameron Reed\cameron-reed-1,G,2015-11-16,New Orleans,@,Duquesne,L,1,13,1,4,.250,0,1,.000,1,3,.333,0,0,,2,0,2,1,1,0,1,4,3,1.1
527738,Mar'Qywell Jackson\marqywell-jackson-1,G,2015-11-16,Duquesne,,New Orleans,W,0,3,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,2.3
527739,Tevin Broyles\tevin-broyles-1,G,2015-11-16,New Orleans,@,Duquesne,L,0,15,0,3,.000,0,3,.000,0,0,,3,6,.500,1,0,1,2,0,0,2,2,3,-1.0
527740,Travin Thibodeaux\travin-thibodeaux-1,F,2015-11-16,New Orleans,@,Duquesne,L,0,18,0,2,.000,0,2,.000,0,0,,3,6,.500,3,3,6,2,1,0,1,3,3,3.6
527741,Mike Schroback\mike-schroback-1,G,2015-11-16,Fairleigh Dickinson,,Fairleigh Dickinson-Florham,W,0,13,1,3,.333,1,1,1.000,0,2,.000,1,1,1.000,0,0,0,1,1,0,0,1,3,2.6
527742,Stephan Jiggetts\stephan-jiggetts-1,G,2015-11-16,Fairleigh Dickinson,,Fairleigh Dickinson-Florham,W,1,21,1,5,.200,1,4,.250,0,1,.000,1,1,1.000,0,0,0,1,0,0,1,3,3,-1.6
527743,Hassan Hussein\hassan-hussein-1,F,2015-11-16,Florida International,,Florida Memorial,W,0,12,1,3,.333,1,3,.333,0,0,,1,2,.500,0,1,1,0,0,0,1,1,3,-0.2
527744,Ray Rodriguez\ray-rodriguez-2,G,2015-11-16,Florida International,,Florida Memorial,W,0,15,1,4,.250,0,0,,1,4,.250,0,0,,0,1,1,3,1,0,2,1,3,1.6
527745,Boaz Williams\boaz-williams-1,F,2015-11-16,Lamar,@,Fresno State,L,0,5,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,1,1,3,1.3
527746,Lionel Ellison III\lionel-ellisoniii-1,G,2015-11-16,Fresno State,,Lamar,W,0,23,0,5,.000,0,3,.000,0,2,.000,3,4,.750,1,2,3,2,1,0,0,2,3,2.0
527747,Marcus Owens\marcus-owens-1,G,2015-11-16,Lamar,@,Fresno State,L,1,23,1,5,.200,0,3,.000,1,2,.500,0,0,,1,2,3,3,0,1,2,3,3,0.8
527748,Quan Jones\quan-jones-1,G,2015-11-16,Lamar,@,Fresno State,L,0,7,0,2,.000,0,1,.000,0,1,.000,3,4,.750,0,1,1,0,0,0,1,1,3,0.1
527749,Alex Mitola\alex-mitola-1,G,2015-11-16,George Washington,,Virginia,W,0,12,1,3,.333,0,0,,1,3,.333,0,0,,0,1,1,0,0,0,0,2,3,0.8
