Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
244601,Tommy Pereira\tommy-pereira-1,G,2013-03-19,Rider,@,Hartford,W,0,21,3,4,.750,0,0,,3,4,.750,0,0,,0,1,1,0,0,0,0,1,9,7.3
244602,Jordan Nelson\jordan-nelson-1,G,2013-03-19,Evansville,,Tennessee State,W,0,9,3,4,.750,0,0,,3,4,.750,0,0,,0,1,1,0,0,0,0,0,9,7.7
244603,D.J. Balentine\dj-balentine-1,G,2013-03-19,Evansville,,Tennessee State,W,0,25,4,9,.444,3,5,.600,1,4,.250,0,0,,1,1,2,4,1,0,2,1,9,6.7
244604,Robert Sampson\robert-sampson-1,F,2013-03-19,East Carolina,,Savannah State,W,1,36,4,7,.571,4,6,.667,0,1,.000,1,4,.250,5,9,14,0,3,3,3,2,9,12.0
244605,Abdul Gaddy\abdul-gaddy-1,G,2013-03-19,Washington,@,Brigham Young,L,1,30,4,11,.364,3,5,.600,1,6,.167,0,0,,1,1,2,9,2,0,2,2,9,9.4
244606,Trevor Releford\trevor-releford-1,G,2013-03-19,Alabama,,Northeastern,W,1,33,4,12,.333,3,6,.500,1,6,.167,0,1,.000,0,5,5,2,5,0,3,1,9,6.3
244607,Retin Obasohan\retin-obasohan-1,G,2013-03-19,Alabama,,Northeastern,W,0,23,3,8,.375,2,5,.400,1,3,.333,2,2,1.000,0,0,0,0,0,0,1,2,9,2.8
244608,Cody Ellis\cody-ellis-1,F,2013-03-17,Saint Louis,,Virginia Commonwealth,W,0,27,3,10,.300,1,3,.333,2,7,.286,1,2,.500,0,5,5,0,0,0,1,4,9,1.7
244609,Aaron Craft\aaron-craft-1,G,2013-03-17,Ohio State,,Wisconsin,W,1,40,4,9,.444,4,6,.667,0,3,.000,1,1,1.000,1,5,6,1,0,0,3,0,9,4.2
244610,Michael Frazier\michael-frazier-1,G,2013-03-17,Florida,,Mississippi,L,0,22,3,6,.500,0,1,.000,3,5,.600,0,1,.000,1,2,3,0,1,0,1,0,9,6.9
244611,Erik Murphy\erik-murphy-1,F,2013-03-17,Florida,,Mississippi,L,1,28,3,11,.273,2,5,.400,1,6,.167,2,2,1.000,1,6,7,1,1,0,2,2,9,3.9
244612,Ethan O'Day\ethan-oday-1,F,2013-03-16,Vermont,,Albany (NY),L,1,31,4,8,.500,4,8,.500,0,0,,1,1,1.000,1,3,4,0,0,1,0,1,9,6.9
244613,Jalan West\jalan-west-1,G,2013-03-16,Northwestern State,,Stephen F. Austin,W,0,20,4,12,.333,3,6,.500,1,6,.167,0,0,,1,1,2,3,2,0,1,4,9,4.7
244614,K.C. Ross-Miller\kc-ross-miller-1,G,2013-03-16,New Mexico State,,Texas-Arlington,W,1,27,3,6,.500,3,4,.750,0,2,.000,3,4,.750,0,1,1,0,4,0,2,5,9,5.9
244615,Hugh Greenwood\hugh-greenwood-1,G,2013-03-16,New Mexico,,Nevada-Las Vegas,W,1,30,3,4,.750,0,1,.000,3,3,1.000,0,0,,0,7,7,5,1,0,0,3,9,12.8
244616,Cameron Bairstow\cameron-bairstow-1,F,2013-03-16,New Mexico,,Nevada-Las Vegas,W,1,29,3,9,.333,3,9,.333,0,0,,3,5,.600,2,5,7,0,1,0,2,3,9,3.8
244617,DaMetrius Upchurch\dametrius-upchurch-1,F,2013-03-16,North Carolina A&T,,Morgan State,W,0,12,4,5,.800,4,5,.800,0,0,,1,2,.500,3,4,7,1,0,1,0,2,9,10.6
244618,Frank Otis\frank-otis-1,F,2013-03-16,Weber State,@,Montana,L,1,22,3,5,.600,3,5,.600,0,0,,3,4,.750,2,2,4,0,0,0,2,3,9,5.1
244619,Dai-Jon Parker\dai-jon-parker-1,G,2013-03-16,Vanderbilt,,Mississippi,L,1,31,4,7,.571,3,4,.750,1,3,.333,0,1,.000,0,7,7,2,1,0,3,4,9,5.2
244620,LaQuinton Ross\laquinton-ross-1,F,2013-03-16,Ohio State,,Michigan State,W,0,15,3,5,.600,1,2,.500,2,3,.667,1,2,.500,0,1,1,0,0,0,1,0,9,5.6
244621,Leslie McDonald\leslie-mcdonald-1,G,2013-03-16,North Carolina,,Maryland,W,0,21,1,7,.143,0,2,.000,1,5,.200,6,6,1.000,0,3,3,0,0,0,0,0,9,5.4
244622,Kevin Ware\kevin-ware-1,G,2013-03-16,Louisville,,Syracuse,W,0,13,3,3,1.000,1,1,1.000,2,2,1.000,1,4,.250,1,0,1,0,1,0,0,1,9,8.2
244623,Gorgui Dieng\gorgui-dieng-1,C,2013-03-16,Louisville,,Syracuse,W,1,38,3,11,.273,3,11,.273,0,0,,3,4,.750,5,4,9,8,2,1,1,3,9,12.9
244624,James Southerland\james-southerland-1,F,2013-03-16,Syracuse,,Louisville,L,1,28,3,9,.333,0,1,.000,3,8,.375,0,0,,2,6,8,1,2,0,4,4,9,4.2
244625,Shane Southwell\shane-southwell-1,G,2013-03-16,Kansas State,,Kansas,L,1,29,4,10,.400,4,6,.667,0,4,.000,1,2,.500,0,5,5,2,2,0,2,4,9,4.5
244626,Kevin Young\kevin-young-1,F,2013-03-16,Kansas,,Kansas State,W,1,27,4,8,.500,4,8,.500,0,0,,1,1,1.000,5,4,9,3,1,1,2,1,9,11.1
244627,Elijah Johnson\elijah-johnson-1,G,2013-03-16,Kansas,,Kansas State,W,1,32,3,9,.333,2,7,.286,1,2,.500,2,2,1.000,0,4,4,3,1,1,6,0,9,2.9
244628,Mike Wilder\mike-wilder-1,F,2013-03-16,UC-Irvine,,Pacific,L,1,32,3,11,.273,1,2,.500,2,9,.222,1,4,.250,2,3,5,3,1,1,2,2,9,4.6
244629,Mike McCall\mike-mccall-1,G,2013-03-16,Saint Louis,,Butler,W,1,28,3,6,.500,2,4,.500,1,2,.500,2,3,.667,0,2,2,1,2,0,1,1,9,7.5
