Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
540701,Cameron Harvey\cameron-harvey-1,G,2012-11-24,Eastern Illinois,,Houston Baptist,W,0,20,1,3,.333,1,2,.500,0,1,.000,0,0,,0,2,2,1,0,0,2,0,2,-0.4
540702,Wayne Blackshear\wayne-blackshear-1,G,2012-11-24,Louisville,,Duke,L,1,21,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,3,4,0,0,0,1,3,2,0.4
540703,Miles Bowman\miles-bowman-1,F,2012-11-24,Delaware State,,Navy,L,0,19,0,1,.000,0,1,.000,0,0,,2,4,.500,0,0,0,0,0,1,0,1,2,0.8
540704,Marques Oliver\marques-oliver-1,F,2012-11-24,Delaware State,,Navy,L,1,9,0,0,,0,0,,0,0,,2,2,1.000,3,2,5,0,2,0,0,0,2,6.7
540705,Jerome Alexander\jerome-alexander-1,F,2012-11-24,Navy,,Delaware State,W,0,12,1,5,.200,1,5,.200,0,0,,0,0,,0,1,1,0,1,1,1,0,2,-0.1
540706,Brennan Wyatt\brennan-wyatt-1,G,2012-11-24,Navy,,Delaware State,W,0,16,0,0,,0,0,,0,0,,2,2,1.000,0,3,3,3,2,0,1,0,2,6.0
540707,Brandon Oliver\brandon-oliver-1,G,2012-11-24,Delaware State,,Navy,L,0,0,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,1,2,2,0.9
540708,Albert Thomas\albert-thomas-1,G,2012-11-24,Delaware State,,Navy,L,0,19,1,1,1.000,1,1,1.000,0,0,,0,0,,0,4,4,2,0,0,1,2,2,2.5
540709,Devon Scott\devon-scott-1,F,2012-11-24,Dayton,,Manhattan,W,0,7,0,0,,0,0,,0,0,,2,4,.500,0,1,1,1,0,1,0,1,2,2.5
540710,Miles Asafo-Adjei\miles-asafo-adjei-1,G,2012-11-24,Cornell,,Longwood,W,1,22,1,3,.333,1,2,.500,0,1,.000,0,2,.000,1,1,2,3,1,0,4,2,2,-1.2
540711,Lucas Woodhouse\lucas-woodhouse-1,G,2012-11-24,Longwood,,Cornell,L,0,10,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,1,1,0,1,1,2,1.3
540712,Dwight Tarwater\dwight-tarwater-1,F,2012-11-24,Cornell,,Longwood,W,0,6,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,0,1,0,0,0,2,1.6
540713,Charles Ieans\charles-ieans-1,F,2012-11-24,Coppin State,,Cheyney,W,1,12,1,3,.333,1,3,.333,0,0,,0,0,,1,2,3,1,0,3,2,0,2,2.4
540714,Uros Ljeskovic\uros-ljeskovic-1,F,2012-11-24,Coastal Carolina,,Florida International,L,0,6,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,3,2,1.2
540715,Rashun Davis\rashun-davis-1,G,2012-11-24,Radford,@,Citadel,W,0,10,0,2,.000,0,1,.000,0,1,.000,2,2,1.000,0,2,2,1,2,0,4,1,2,-0.5
540716,Quinton Marshall\quinton-marshall-1,G,2012-11-24,Citadel,,Radford,L,0,3,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,1,0,0,2,1,2,0.0
540717,Tony Woods\tony-woods-1,C,2012-11-24,Oregon,,Cincinnati,L,1,7,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,2,5,2,-3.0
