Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
190701,Keifer Sykes\keifer-sykes-1,G,2015-01-23,Green Bay,,Valparaiso,W,1,36,4,17,.235,3,14,.214,1,3,.333,2,2,1.000,1,1,2,6,1,0,2,1,11,4.5
190702,Alfonzo McKinnie\alfonzo-mckinnie-1,F,2015-01-23,Green Bay,,Valparaiso,W,1,28,5,12,.417,5,9,.556,0,3,.000,1,4,.250,3,5,8,0,1,3,1,3,11,7.9
190703,Josh Cuthbertson\josh-cuthbertson-1,F,2015-01-22,South Carolina Upstate,,Florida Gulf Coast,L,0,18,4,5,.800,1,1,1.000,3,4,.750,0,0,,3,3,6,2,0,0,1,1,11,12.1
190704,Darrick Wood\darrick-wood-1,G,2015-01-22,DePaul,@,Seton Hall,W,0,15,4,8,.500,3,7,.429,1,1,1.000,2,4,.500,0,2,2,0,0,0,2,3,11,3.6
190705,Mark Tollefsen\mark-tollefsen-1,F,2015-01-22,San Francisco,,Pepperdine,W,1,32,4,11,.364,3,8,.375,1,3,.333,2,2,1.000,2,2,4,1,1,1,1,4,11,6.7
190706,Teddy Okereafor\teddy-okereafor-1,G,2015-01-22,Rider,,Iona,L,1,38,4,10,.400,1,4,.250,3,6,.500,0,0,,0,8,8,8,2,0,4,1,11,11.2
190707,Adam Weary\adam-weary-1,G,2015-01-22,High Point,@,Radford,L,0,24,4,9,.444,3,8,.375,1,1,1.000,2,5,.400,0,0,0,2,0,0,4,4,11,0.9
190708,Reco McCarter\reco-mccarter-1,G,2015-01-22,Campbell,@,Presbyterian,L,1,31,4,9,.444,3,4,.750,1,5,.200,2,4,.500,1,2,3,5,0,0,1,3,11,8.1
190709,T.J. Wallace\tj-wallace-1,G,2015-01-22,Pacific,@,Portland,L,1,35,4,13,.308,3,9,.333,1,4,.250,2,4,.500,4,6,10,3,1,0,6,4,11,2.8
190710,Olaf Schaftenaar\olaf-schaftenaar-1,F,2015-01-22,Oregon State,,UCLA,W,1,34,4,7,.571,1,2,.500,3,5,.600,0,0,,0,4,4,4,1,0,2,1,11,10.3
190711,Jalil Abdul-Bassit\jalil-abdul-bassit-1,G,2015-01-22,Oregon,,Southern California,W,0,21,3,8,.375,0,3,.000,3,5,.600,2,2,1.000,1,2,3,0,0,2,4,1,11,4.9
190712,Steve McWhorter\steve-mcwhorter-1,G,2015-01-22,Milwaukee,@,Oakland,L,1,40,3,9,.333,2,4,.500,1,5,.200,4,4,1.000,0,3,3,6,0,0,3,2,11,7.2
190713,Sam Thompson\sam-thompson-1,F,2015-01-22,Ohio State,@,Northwestern,W,1,37,5,12,.417,5,10,.500,0,2,.000,1,1,1.000,0,4,4,2,1,2,2,2,11,6.8
190714,Josh Cameron\josh-cameron-1,G,2015-01-22,Coastal Carolina,@,North Carolina-Asheville,L,0,21,4,11,.364,3,5,.600,1,6,.167,2,3,.667,0,2,2,0,0,0,1,1,11,3.7
190715,Jaleen Smith\jaleen-smith-1,G,2015-01-22,New Hampshire,,Vermont,W,1,28,2,8,.250,1,6,.167,1,2,.500,6,7,.857,2,4,6,2,2,0,2,3,11,8.6
190716,Jordyn Martin\jordyn-martin-1,F,2015-01-22,Northern Arizona,@,Montana,L,1,33,4,5,.800,4,5,.800,0,0,,3,4,.750,2,6,8,0,1,0,0,5,11,10.9
190717,Giddy Potts\giddy-potts-1,G,2015-01-22,Middle Tennessee,,Old Dominion,W,0,23,3,6,.500,0,0,,3,6,.500,2,4,.500,0,7,7,1,1,0,3,1,11,7.6
190718,Darnell Harris\darnell-harris-2,F,2015-01-22,Middle Tennessee,,Old Dominion,W,1,28,4,7,.571,1,2,.500,3,5,.600,0,0,,1,5,6,0,1,0,1,2,11,9.1
190719,Ryan Bowie\ryan-bowie-1,G,2015-01-22,Texas-San Antonio,@,Marshall,W,1,38,4,12,.333,4,7,.571,0,5,.000,3,5,.600,3,9,12,5,2,0,4,4,11,8.1
190720,Lonnie McClanahan\lonnie-mcclanahan-1,G,2015-01-22,Texas-Arlington,@,Louisiana-Monroe,W,1,24,5,6,.833,5,6,.833,0,0,,1,2,.500,1,3,4,3,0,0,2,1,11,9.7
190721,David Andoh\david-andoh-1,F,2015-01-22,Liberty,,Winthrop,L,1,30,4,8,.500,4,8,.500,0,0,,3,5,.600,1,3,4,0,1,0,4,4,11,3.2
190722,Andrew Smith\andrew-smith-3,F,2015-01-22,Liberty,,Winthrop,L,1,31,5,12,.417,5,12,.417,0,0,,1,1,1.000,1,9,10,0,1,0,1,3,11,6.8
190723,Eric Stuteville\eric-stuteville-1,C,2015-01-22,Sacramento State,@,Idaho State,W,1,22,5,7,.714,5,7,.714,0,0,,1,2,.500,3,1,4,0,0,3,1,4,11,9.6
190724,Carson Shanks\carson-shanks-1,C,2015-01-22,North Dakota,@,Idaho,W,1,29,3,6,.500,3,6,.500,0,0,,5,7,.714,1,5,6,1,0,3,3,4,11,7.6
190725,Yolonzo Moore\yolonzo-moore-1,G,2015-01-22,Hartford,,Albany (NY),L,1,34,3,6,.500,0,1,.000,3,5,.600,2,4,.500,1,4,5,1,2,0,3,0,11,8.8
190726,Kyle Wiltjer\kyle-wiltjer-1,F,2015-01-22,Gonzaga,,Saint Mary's (CA),W,1,35,5,9,.556,4,6,.667,1,3,.333,0,0,,1,4,5,2,3,1,0,0,11,13.7
190727,Kevin Larsen\kevin-larsen-1,F,2015-01-22,George Washington,@,Fordham,W,1,35,4,7,.571,4,6,.667,0,1,.000,3,6,.500,2,6,8,3,1,0,1,0,11,11.8
190728,Joe McDonald\joe-mcdonald-2,G,2015-01-22,George Washington,@,Fordham,W,1,32,4,9,.444,3,5,.600,1,4,.250,2,5,.400,0,4,4,4,2,0,0,1,11,10.7
190729,Kassius Robertson\kassius-robertson-1,G,2015-01-22,Canisius,@,Fairfield,W,0,18,4,6,.667,1,2,.500,3,4,.750,0,0,,1,1,2,1,0,0,0,1,11,9.7
190730,Josiah Heath\josiah-heath-1,F,2015-01-22,Canisius,@,Fairfield,W,1,21,5,7,.714,5,7,.714,0,0,,1,8,.125,2,4,6,1,2,2,1,2,11,10.2
190731,Elijah Bryant\elijah-bryant-1,G,2015-01-22,Elon,,Towson,L,0,18,3,12,.250,2,8,.250,1,4,.250,4,5,.800,3,1,4,1,1,1,2,4,11,4.6
190732,Austin Hamilton\austin-hamilton-1,G,2015-01-22,Elon,,Towson,L,1,29,3,8,.375,2,5,.400,1,3,.333,4,5,.800,0,3,3,1,0,1,2,1,11,6.1
190733,Ognjen Miljkovic\ognjen-miljkovic-1,F,2015-01-22,Eastern Washington,,Northern Colorado,W,1,23,4,9,.444,2,5,.400,2,4,.500,1,2,.500,0,3,3,0,2,0,2,4,11,5.2
190734,Jeffery Moss\jeffrey-moss-1,F,2015-01-22,Murray State,@,Eastern Illinois,W,1,37,3,4,.750,2,2,1.000,1,2,.500,4,4,1.000,0,5,5,3,0,0,0,2,11,12.2
190735,Lester Wilson\lester-wilson-1,F,2015-01-22,East Tennessee State,,Citadel,W,1,31,4,8,.500,3,3,1.000,1,5,.200,2,2,1.000,0,2,2,1,1,0,2,3,11,6.1
190736,Omar Calhoun\omar-calhoun-1,G,2015-01-22,Connecticut,,Central Florida,W,1,23,4,9,.444,1,4,.250,3,5,.600,0,0,,0,1,1,1,2,0,0,1,11,8.9
190737,Justin McBride\justin-mcbride-1,C,2015-01-22,Central Florida,@,Connecticut,L,1,21,3,13,.231,3,13,.231,0,0,,5,5,1.000,4,6,10,1,0,1,1,4,11,6.5
190738,Jaron Hopkins\jaron-hopkins-1,G,2015-01-22,Colorado,,Washington,L,1,32,4,11,.364,3,9,.333,1,2,.500,2,2,1.000,1,4,5,1,1,1,2,2,11,6.4
190739,Jordan Mathews\jordan-mathews-1,G,2015-01-22,University of California,,Arizona State,L,1,30,5,9,.556,4,6,.667,1,3,.333,0,2,.000,2,3,5,0,2,0,3,3,11,6.0
190740,Will Davis\will-davis-1,F,2015-01-22,UC-Irvine,@,Cal State Northridge,W,1,24,5,9,.556,5,9,.556,0,0,,1,2,.500,2,5,7,0,0,0,1,1,11,7.8
190741,Nura Zanna\nura-zanna-1,F,2015-01-22,Long Island University,@,Bryant,L,1,32,5,8,.625,5,8,.625,0,0,,1,4,.250,1,6,7,2,1,1,2,5,11,7.8
190742,Dan Garvin\dan-garvin-1,F,2015-01-22,Bryant,,Long Island University,W,1,25,3,6,.500,3,6,.500,0,0,,5,7,.714,2,5,7,0,0,1,1,3,11,8.6
190743,John Walton\josh-walton-1,F,2015-01-22,Troy,@,Arkansas-Little Rock,L,1,32,4,8,.500,4,8,.500,0,0,,3,9,.333,4,8,12,2,0,0,1,2,11,9.4
190744,Anton Beard\anton-beard-1,G,2015-01-22,Arkansas,,Alabama,W,0,27,3,7,.429,1,2,.500,2,5,.400,3,5,.600,1,1,2,0,1,0,1,2,11,6.7
190745,William Lee\william-lee-1,F,2015-01-22,Alabama-Birmingham,,Charlotte,W,1,31,2,4,.500,2,4,.500,0,0,,7,8,.875,3,4,7,2,0,3,3,4,11,10.8
190746,Hakeem Baxter\hakeem-baxter-1,G,2015-01-22,Alabama-Birmingham,,Charlotte,W,1,36,4,6,.667,3,3,1.000,1,3,.333,2,2,1.000,1,2,3,4,2,1,0,0,11,15.2
190747,Brett Boese\brett-boese-1,F,2015-01-21,Washington State,@,Utah,L,0,30,4,7,.571,1,1,1.000,3,6,.500,0,0,,1,2,3,1,0,0,2,1,11,7.3
190748,Alex Caruso\alex-caruso-1,G,2015-01-21,Texas A&M,,Missouri,W,1,32,3,8,.375,2,4,.500,1,4,.250,4,4,1.000,0,4,4,3,1,0,3,1,11,7.5
190749,Phil Greene\phil-greene-1,G,2015-01-21,St. John's (NY),,Marquette,W,1,35,5,11,.455,4,6,.667,1,5,.200,0,0,,0,2,2,1,2,0,2,1,11,6.2
190750,D'Angelo Harrison\dangelo-harrison-1,G,2015-01-21,St. John's (NY),,Marquette,W,1,35,3,18,.167,0,7,.000,3,11,.273,2,2,1.000,1,2,3,1,2,2,2,2,11,2.2
190751,George Marshall\george-marshall-1,G,2015-01-21,South Dakota State,,IPFW,W,1,30,4,9,.444,2,4,.500,2,5,.400,1,1,1.000,0,4,4,2,0,0,2,0,11,6.9
190752,Jeremy Morgan\jeremy-morgan-1,G,2015-01-21,Northern Iowa,,Indiana State,W,1,30,1,5,.200,0,2,.000,1,3,.333,8,8,1.000,2,1,3,0,0,0,0,2,11,8.8
190753,Aaric Armstead\aaric-armstead-1,G,2015-01-21,Northern Illinois,,Akron,W,1,26,4,7,.571,4,7,.571,0,0,,3,6,.500,0,2,2,1,3,0,1,1,11,9.4
190754,Gavin Schilling\gavin-schilling-1,F,2015-01-21,Michigan State,,Penn State,W,1,21,4,9,.444,4,9,.444,0,0,,3,4,.750,6,4,10,1,1,1,1,2,11,11.9
190755,Denzel Valentine\denzel-valentine-1,G,2015-01-21,Michigan State,,Penn State,W,1,25,4,8,.500,4,6,.667,0,2,.000,3,5,.600,0,5,5,4,0,0,3,4,11,5.9
190756,Jaryd Eustace\jaryd-eustace-1,G,2015-01-21,Miami (OH),,Western Michigan,L,0,21,3,11,.273,0,3,.000,3,8,.375,2,2,1.000,0,6,6,0,0,0,1,0,11,5.3
190757,Montel James\montel-james-1,F,2015-01-21,Loyola (IL),,Evansville,L,1,22,3,8,.375,3,8,.375,0,0,,5,8,.625,1,3,4,1,0,0,0,0,11,7.7
190758,Austin Price\austin-price-1,G,2015-01-21,Lehigh,,Navy,W,1,27,4,9,.444,2,4,.500,2,5,.400,1,1,1.000,1,3,4,1,0,0,1,0,11,7.6
190759,Justin Drummond\justin-drummond-2,G,2015-01-21,Toledo,@,Kent State,L,1,32,5,10,.500,5,9,.556,0,1,.000,1,3,.333,1,1,2,1,0,0,2,3,11,3.7
190760,Vince Edwards\vince-edwards-2,F,2015-01-21,Purdue,@,Illinois,L,1,33,4,13,.308,3,9,.333,1,4,.250,2,2,1.000,3,2,5,6,0,0,3,4,11,5.8
190761,Nnanna Egwu\nnanna-egwu-1,F,2015-01-21,Illinois,,Purdue,W,1,28,5,10,.500,5,10,.500,0,0,,1,1,1.000,3,4,7,0,3,5,0,4,11,14.2
190762,Juan'ya Green\juanya-green-1,G,2015-01-21,Hofstra,,Drexel,W,1,31,5,10,.500,4,6,.667,1,4,.250,0,0,,0,2,2,11,3,1,3,1,11,14.6
190763,Marcus Byrd\marcus-byrd-1,F,2015-01-21,Denver,,Oral Roberts,W,0,29,2,4,.500,1,1,1.000,1,3,.333,6,6,1.000,0,3,3,1,0,0,2,3,11,7.4
190764,Jordon Talley\jordon-talley-1,G,2015-01-21,North Carolina-Wilmington,@,College of Charleston,W,1,37,2,11,.182,2,6,.333,0,5,.000,7,8,.875,1,1,2,3,3,1,2,4,11,6.9
190765,Adjehi Baru\adjehi-baru-1,F,2015-01-21,College of Charleston,,North Carolina-Wilmington,L,1,38,3,6,.500,3,6,.500,0,0,,5,9,.556,2,10,12,0,0,1,3,4,11,6.9
190766,Addison Spruill\addison-spruill-1,G,2015-01-21,North Carolina-Wilmington,@,College of Charleston,W,1,38,2,13,.154,2,12,.167,0,1,.000,7,8,.875,5,8,13,0,0,1,0,1,11,8.5
190767,Octavius Ellis\octavius-ellis-1,F,2015-01-21,Cincinnati,,Houston,W,1,33,3,3,1.000,3,3,1.000,0,0,,5,5,1.000,4,1,5,2,0,1,2,1,11,12.9
190768,L.J. Rose\lj-rose-2,G,2015-01-21,Houston,@,Cincinnati,L,1,34,4,10,.400,2,5,.400,2,5,.400,1,2,.500,2,2,4,5,1,0,5,0,11,6.7
190769,Rayshawn Simmons\rayshawn-simmons-1,G,2015-01-21,Central Michigan,,Buffalo,W,1,28,3,8,.375,3,6,.500,0,2,.000,5,8,.625,2,4,6,6,2,0,3,2,11,10.4
190770,Ray Lee\ray-lee-2,G,2015-01-21,Eastern Michigan,@,Bowling Green State,L,1,25,3,11,.273,0,3,.000,3,8,.375,2,3,.667,0,2,2,2,3,0,4,3,11,3.9
190771,Bo Calhoun\bo-calhoun-1,F,2015-01-21,Ball State,,Ohio,L,0,28,4,7,.571,3,4,.750,1,3,.333,2,2,1.000,4,6,10,0,0,0,3,2,11,8.5
