Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
239501,Brian Johnson\brian-johnson-1,G,2011-02-09,Delaware,,Virginia Commonwealth,L,0,30,3,5,.600,0,2,.000,3,3,1.000,1,2,.500,1,2,3,2,1,0,1,3,10,8.8
239502,Dartaye Ruffin\dartaye-ruffin-1,F,2011-02-09,Drexel,,James Madison,L,0,27,5,8,.625,5,8,.625,0,0,,0,0,,3,2,5,0,0,0,1,3,10,6.9
239503,Kyle Singler\kyle-singler-1,F,2011-02-09,Duke,,North Carolina,W,1,40,3,17,.176,2,11,.182,1,6,.167,3,4,.750,3,5,8,2,0,0,2,1,10,1.5
239504,Jack Isenbarger\jack-isenbarger-1,G,2011-02-09,Elon,,College of Charleston,L,0,18,3,5,.600,1,2,.500,2,3,.667,2,3,.667,0,3,3,1,1,0,1,0,10,8.9
239505,Sebastian Koch\sebastian-koch-1,G,2011-02-09,Elon,,College of Charleston,L,0,27,4,7,.571,2,3,.667,2,4,.500,0,0,,1,6,7,3,0,0,0,2,10,10.5
239506,Trent Weideman\trent-weideman-1,F,2011-02-09,College of Charleston,@,Elon,W,1,31,5,8,.625,5,8,.625,0,0,,0,0,,3,6,9,2,0,1,1,3,10,10.2
239507,Brad Kelleher\brad-kelleher-1,G,2011-02-09,Hofstra,@,Georgia State,W,1,27,2,3,.667,0,1,.000,2,2,1.000,4,6,.667,0,3,3,8,0,0,1,2,10,12.6
239508,Josh Micheaux\josh-micheaux-1,G,2011-02-09,Georgia State,,Hofstra,L,1,26,4,7,.571,4,7,.571,0,0,,2,3,.667,4,5,9,6,1,1,2,4,10,12.9
239509,Julian Simmons\julian-simmons-1,G,2011-02-09,Army,@,Holy Cross,L,1,21,4,14,.286,2,7,.286,2,7,.286,0,0,,0,2,2,1,2,0,1,1,10,3.7
239510,Trey Blue\trey-blue-1,G,2011-02-09,Illinois State,,Indiana State,L,0,20,2,4,.500,0,0,,2,4,.500,4,5,.800,0,4,4,0,0,0,3,3,10,4.6
