Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
205701,Joshua Treadwell\joshua-treadwell-1,F,2016-11-14,Coppin State,@,Valparaiso,L,1,29,3,9,.333,1,4,.250,2,5,.400,3,3,1.000,0,2,2,0,0,0,2,2,11,3.7
205702,Quentin Goodin\quentin-goodin-1,G,2016-11-14,Xavier,,Buffalo,W,0,24,3,3,1.000,2,2,1.000,1,1,1.000,4,8,.500,0,1,1,4,0,0,2,2,11,8.8
205703,Ben Mammel\ben-mammel-1,G,2016-11-15,Army,,Mt. St. Mary (NY),W,0,10,4,7,.571,1,2,.500,3,5,.600,0,0,,1,1,2,1,1,0,2,1,11,8.0
205704,Everett Clemons\everett-clemons-1,G,2016-11-15,Indiana State,@,Ball State,W,1,38,5,6,.833,5,6,.833,0,0,,1,2,.500,0,10,10,9,1,0,2,2,11,15.9
205705,Ky Bowman\ky-bowman-1,G,2016-11-15,Boston College,,Maryland-Eastern Shore,W,0,24,5,9,.556,4,5,.800,1,4,.250,0,0,,0,1,1,4,1,0,4,2,11,6.0
205706,Logan McIntosh\logan-mcintosh-1,G,2016-11-15,Maryland-Eastern Shore,@,Boston College,L,0,25,3,6,.500,2,5,.400,1,1,1.000,4,6,.667,0,1,1,5,0,0,0,0,11,11.0
205707,Angus Riley\angus-riley-1,F,2016-11-15,Bryant,,Salve Regina,W,0,17,3,4,.750,3,4,.750,0,0,,5,5,1.000,2,3,5,1,0,0,0,3,11,11.2
205708,Guilien Smith\guilien-smith-1,G,2016-11-15,Dartmouth,,Fairfield,L,1,31,3,13,.231,0,5,.000,3,8,.375,2,2,1.000,1,3,4,2,3,0,2,2,11,6.3
205709,Taylor Johnson\taylor-johnson-2,G,2016-11-15,Dartmouth,,Fairfield,L,1,18,5,10,.500,4,5,.800,1,5,.200,0,0,,0,3,3,3,0,0,4,4,11,3.4
205710,Marcus Barham\marcus-barham-1,G,2016-11-15,Florida A&M,,Trinity Baptist,W,1,23,4,8,.500,3,4,.750,1,4,.250,2,5,.400,1,1,2,4,1,0,0,2,11,9.8
205711,Collin Smith\collin-smith-1,C,2016-11-15,George Washington,,Siena,W,1,12,5,6,.833,5,6,.833,0,0,,1,3,.333,3,3,6,0,0,0,1,5,11,8.0
205712,Anthony Cowan\anthony-cowan-1,G,2016-11-15,Maryland,@,Georgetown,W,1,26,3,8,.375,3,4,.750,0,4,.000,5,5,1.000,1,4,5,5,3,0,2,4,11,11.4
205713,Kahlil Dukes\kahlil-dukes-1,G,2016-11-15,Niagara,@,Hartford,L,1,28,4,12,.333,1,2,.500,3,10,.300,0,0,,1,1,2,3,0,0,0,5,11,5.3
205714,Shane Gatling\shane-gatling-1,G,2016-11-15,Niagara,@,Hartford,L,0,22,4,7,.571,1,1,1.000,3,6,.500,0,1,.000,0,2,2,2,1,0,0,4,11,8.7
205715,Aaron Jordan\aaron-jordan-1,G,2016-11-15,Illinois,,McKendree,W,0,14,4,7,.571,1,2,.500,3,5,.600,0,0,,0,2,2,2,2,1,0,0,11,12.4
205716,Frank Jackson\frank-jackson-2,G,2016-11-15,Duke,,Kansas,L,0,30,3,5,.600,1,2,.500,2,3,.667,3,3,1.000,1,2,3,0,0,0,2,4,11,6.4
205717,Matt Jones\matt-jones-3,G,2016-11-15,Duke,,Kansas,L,1,40,4,7,.571,1,2,.500,3,5,.600,0,0,,0,3,3,2,1,0,0,4,11,9.4
205718,D.J. Johnson\dj-johnson-2,F,2016-11-15,Kansas State,,Nebraska-Omaha,W,1,25,4,6,.667,4,6,.667,0,0,,3,3,1.000,2,5,7,2,4,2,1,3,11,15.9
205719,Zach Jackson\zach-jackson-1,G,2016-11-15,Nebraska-Omaha,@,Kansas State,L,1,25,3,8,.375,2,5,.400,1,3,.333,4,6,.667,2,6,8,0,2,1,1,0,11,10.7
205720,Demetrius Henry\demetrius-henry-1,F,2016-11-15,La Salle,,Delaware,W,1,27,5,7,.714,5,7,.714,0,0,,1,4,.250,0,5,5,1,1,0,0,1,11,9.7
