Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
389501,Lucas Eitel\lucas-eitel-1,G,2012-11-09,Indiana State,@,UCLA,L,0,13,2,2,1.000,0,0,,2,2,1.000,0,0,,0,1,1,0,0,0,0,1,6,5.3
389502,Jake Odum\jake-odum-1,G,2012-11-09,Indiana State,@,UCLA,L,1,31,1,5,.200,1,4,.250,0,1,.000,4,4,1.000,1,1,2,5,4,0,3,3,6,7.2
389503,R.J. Scott\rj-scott-1,G,2012-11-09,Troy,,Mississippi State,W,1,24,2,6,.333,1,2,.500,1,4,.250,1,2,.500,0,2,2,0,1,0,1,1,6,2.4
389504,Jeff Mullahey\jeff-mullahey-1,G,2012-11-09,Troy,,Mississippi State,W,0,21,2,3,.667,0,1,.000,2,2,1.000,0,0,,0,2,2,1,0,0,1,4,6,3.4
389505,Louis Munks\louis-munks-1,G,2012-11-09,Prairie View,@,Texas Tech,L,0,15,2,10,.200,1,5,.200,1,5,.200,1,2,.500,1,3,4,0,0,2,3,1,6,-1.0
389506,Dusty Hannahs\dusty-hannahs-1,G,2012-11-09,Texas Tech,,Prairie View,W,0,12,2,3,.667,0,1,.000,2,2,1.000,0,0,,0,1,1,0,0,0,0,3,6,3.8
389507,Travion Leonard\travion-leonard-1,F,2012-11-09,Fordham,@,Texas State,L,1,13,2,5,.400,2,5,.400,0,0,,2,2,1.000,2,2,4,0,2,2,0,3,6,7.5
389508,Reid Koenen\reid-koenen-1,F,2012-11-09,Texas State,,Fordham,W,1,22,2,6,.333,1,2,.500,1,4,.250,1,2,.500,0,2,2,2,1,1,2,3,6,2.7
389509,Steven Roundtree\steven-roundtree-1,F,2012-11-09,Oral Roberts,@,Texas-El Paso,L,1,22,2,9,.222,2,9,.222,0,0,,2,2,1.000,3,2,5,2,0,1,4,4,6,-0.3
389510,J'Mychal Reese\jmychal-reese-1,G,2012-11-09,Texas A&M,,Louisiana Tech,W,1,30,2,6,.333,2,5,.400,0,1,.000,2,2,1.000,1,2,3,2,0,0,2,3,6,2.1
389511,Andrew Young\andrew-young-1,F,2012-11-09,Texas A&M,,Louisiana Tech,W,0,17,2,6,.333,2,6,.333,0,0,,2,2,1.000,5,3,8,1,0,1,2,2,6,5.6
389512,Jonathan Holmes\jonathan-holmes-2,F,2012-11-09,Texas,,Fresno State,W,1,32,2,7,.286,2,6,.333,0,1,.000,2,4,.500,8,6,14,1,1,1,2,2,6,8.1
389513,Nigel Pruitt\nigel-pruitt-1,F,2012-11-09,Kennesaw State,@,Tennessee,L,0,12,2,2,1.000,1,1,1.000,1,1,1.000,1,2,.500,2,0,2,0,1,1,1,1,6,6.7
389514,Markeith Cummings\markeith-cummings-1,F,2012-11-09,Kennesaw State,@,Tennessee,L,1,30,2,8,.250,2,7,.286,0,1,.000,2,4,.500,0,2,2,1,0,0,3,3,6,-2.5
389515,Antonio Bostic\antonio-bostic-1,G,2012-11-09,Stephen F. Austin,,Howard Payne,W,1,17,2,7,.286,2,5,.400,0,2,.000,2,2,1.000,0,2,2,0,0,0,2,1,6,0.1
389516,Aaron Fuller\aaron-fuller-1,F,2012-11-09,Southern California,,Coppin State,W,0,16,2,6,.333,2,6,.333,0,0,,2,2,1.000,5,5,10,0,0,0,1,2,6,5.8
389517,Kirk Korver\kirk-korver-1,F,2012-11-09,Missouri-Kansas City,@,Seton Hall,L,1,21,3,6,.500,3,5,.600,0,1,.000,0,0,,0,2,2,0,0,0,2,2,6,0.8
389518,Cedric Smith\cedric-smith-3,G,2012-11-09,Savannah State,,Trinity Baptist,W,1,28,3,7,.429,3,7,.429,0,0,,0,1,.000,3,6,9,3,1,0,3,1,6,5.5
389519,Jodd Maxey\jodd-maxey-1,F,2012-11-09,South Carolina Upstate,@,Saint Louis,L,1,16,3,5,.600,3,5,.600,0,0,,0,0,,0,1,1,3,0,1,4,4,6,1.2
389520,Dylan Garrity\dylan-garrity-1,G,2012-11-09,Sacramento State,,UC-Merced,W,1,32,2,6,.333,2,4,.500,0,2,.000,2,2,1.000,0,0,0,9,4,0,1,3,6,10.7
