Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
179501,Antonio Campbell\antonio-campbell-1,F,2014-03-10,Ohio,,Ball State,W,1,17,4,7,.571,4,6,.667,0,1,.000,4,5,.800,1,3,4,2,0,1,1,3,12,9.8
179502,Aaric Armstead\aaric-armstead-1,G,2014-03-10,Northern Illinois,,Bowling Green State,W,1,37,5,12,.417,4,9,.444,1,3,.333,1,3,.333,1,4,5,0,4,0,2,3,12,7.5
179503,Brandon Goode\brandon-goode-1,C,2014-03-10,Norfolk State,,Maryland-Eastern Shore,W,1,28,4,4,1.000,4,4,1.000,0,0,,4,6,.667,1,2,3,0,0,2,4,3,12,7.5
179504,Pierre Bland\pierre-bland-1,G,2014-03-10,IPFW,,South Dakota State,W,1,37,5,12,.417,5,11,.455,0,1,.000,2,4,.500,1,3,4,5,3,0,3,3,12,8.7
179505,Sam Dower\sam-dower-1,C,2014-03-10,Gonzaga,,Saint Mary's (CA),W,1,34,2,11,.182,2,10,.200,0,1,.000,8,8,1.000,2,7,9,0,0,2,3,1,12,6.6
179506,Emmy Andujar\emmy-andujar-1,F,2014-03-10,Manhattan,,Iona,W,0,22,5,6,.833,5,6,.833,0,0,,2,3,.667,3,2,5,2,0,0,4,2,12,8.7
179507,TrayVonn Wright\trayvonn-wright-1,F,2014-03-10,North Dakota State,,Denver,W,1,27,4,7,.571,3,5,.600,1,2,.500,3,5,.600,4,5,9,2,0,1,0,0,12,14.3
179508,Chris Udofia\chris-udofia-1,F,2014-03-10,Denver,,North Dakota State,L,1,36,5,8,.625,5,7,.714,0,1,.000,2,5,.400,4,2,6,3,1,0,2,3,12,10.5
179509,Kyle Gaillard\kyle-gaillard-1,F,2014-03-09,William & Mary,,Towson,W,1,34,5,5,1.000,3,3,1.000,2,2,1.000,0,0,,1,2,3,1,0,3,0,2,12,13.8
179510,Jordan Dykstra\jordan-dykstra-1,F,2014-03-09,South Dakota State,,Western Illinois,W,1,29,4,10,.400,3,8,.375,1,2,.500,3,6,.500,3,7,10,1,0,0,2,0,12,8.3
179511,Gary Harris\gary-harris-1,G,2014-03-09,Michigan State,@,Ohio State,L,1,36,3,9,.333,1,5,.200,2,4,.500,4,4,1.000,3,2,5,4,1,0,2,4,12,9.8
179512,Aaron Craft\aaron-craft-1,G,2014-03-09,Ohio State,,Michigan State,W,1,37,4,9,.444,4,8,.500,0,1,.000,4,6,.667,0,3,3,7,4,0,2,1,12,13.9
179513,Nigel Hayes\nigel-hayes-1,F,2014-03-09,Wisconsin,@,Nebraska,L,0,19,5,6,.833,5,6,.833,0,0,,2,7,.286,1,1,2,1,1,1,3,5,12,6.2
179514,Mike McCall\mike-mccall-1,G,2014-03-09,Saint Louis,@,Massachusetts,W,1,25,5,10,.500,4,7,.571,1,3,.333,1,3,.333,1,4,5,3,2,0,2,3,12,9.0
179515,Malcolm Brogdon\malcolm-brogdon-1,G,2014-03-09,Virginia,@,Maryland,L,1,38,3,9,.333,3,8,.375,0,1,.000,6,8,.750,3,2,5,7,0,1,0,4,12,12.8
179516,Joe Harris\joe-harris--1,G,2014-03-09,Virginia,@,Maryland,L,1,35,3,10,.300,2,5,.400,1,5,.200,5,6,.833,0,2,2,0,1,0,3,4,12,2.8
179517,Eric Garcia\eric-garcia-2,G,2014-03-09,Wofford,,Georgia Southern,W,1,27,4,6,.667,1,2,.500,3,4,.750,1,1,1.000,0,5,5,4,0,0,0,3,12,12.5
179518,Rakeem Christmas\rakeem-christmas-1,F,2014-03-09,Syracuse,@,Florida State,W,1,24,5,6,.833,5,6,.833,0,0,,2,2,1.000,4,2,6,1,0,2,0,4,12,13.7
179519,Jake Gollon\jake-gollon-1,F,2014-03-09,Mercer,@,Florida Gulf Coast,W,1,28,4,12,.333,3,8,.375,1,4,.250,3,4,.750,2,4,6,3,0,0,0,3,12,8.3
179520,Trevor Gruis\trevor-gruis-1,C,2014-03-09,South Dakota,,Denver,L,1,28,5,6,.833,5,6,.833,0,0,,2,4,.500,1,2,3,3,0,1,0,5,12,11.1
179521,Jalen Love\jalen-love-1,G,2014-03-09,Denver,,South Dakota,W,1,31,5,9,.556,3,4,.750,2,5,.400,0,1,.000,1,2,3,1,1,0,1,4,12,7.7
179522,Elijah Wilson\elijah-wilson-1,G,2014-03-09,Coastal Carolina,,Winthrop,W,1,26,3,6,.500,2,5,.400,1,1,1.000,5,8,.625,1,3,4,2,0,0,1,4,12,8.2
179523,Chris Perez\chris-perez-1,G,2014-03-09,Canisius,,Iona,L,1,36,5,13,.385,4,8,.500,1,5,.200,1,2,.500,3,2,5,2,0,0,2,2,12,5.8
179524,A.J. English\aj-english-1,G,2014-03-09,Iona,,Canisius,W,1,38,4,16,.250,2,5,.400,2,11,.182,2,2,1.000,1,4,5,3,0,0,1,3,12,4.2
179525,Javier Duren\javier-duren-1,G,2014-03-08,Yale,,Dartmouth,L,1,29,1,6,.167,1,4,.250,0,2,.000,10,11,.909,1,2,3,3,1,0,2,5,12,8.2
179526,Shawn Kemp\shawn-kemp-1,F,2014-03-08,Washington,,Southern California,W,1,20,5,9,.556,5,9,.556,0,0,,2,2,1.000,1,0,1,0,0,0,0,3,12,7.2
179527,Gregory Graves\gregory-graves-1,F,2014-03-08,Mount St. Mary's,@,Wagner,W,0,25,5,6,.833,5,6,.833,0,0,,2,2,1.000,4,3,7,0,1,1,1,3,12,13.0
179528,Jeff Mullahey\jeff-mullahey-1,G,2014-03-08,Troy,,Texas State,W,1,28,3,8,.375,2,5,.400,1,3,.333,5,6,.833,2,2,4,5,1,2,2,2,12,12.3
179529,Mike Talley\mike-talley-1,G,2014-03-08,Eastern Michigan,@,Toledo,L,1,31,3,10,.300,3,6,.500,0,4,.000,6,6,1.000,1,4,5,8,3,0,5,0,12,11.7
179530,Jonathan Williams\jonathan-williams-2,G,2014-03-08,Toledo,,Eastern Michigan,W,0,22,4,7,.571,0,1,.000,4,6,.667,0,0,,0,0,0,1,1,0,1,0,12,9.4
179531,Cameron Ridley\cameron-ridley-1,C,2014-03-08,Texas,@,Texas Tech,L,1,27,4,8,.500,4,8,.500,0,0,,4,8,.500,4,1,5,1,1,0,0,3,12,10.0
179532,Jerome Garrison\jerome-garrison-1,G,2014-03-08,Grand Canyon,@,Texas-Rio Grande Valley,W,1,45,1,9,.111,1,5,.200,0,4,.000,10,11,.909,0,1,1,4,0,1,3,1,12,6.1
179533,Hameed Ali\hameed-ali-1,G,2014-03-08,Texas A&M-Corpus Christi,,Nicholls State,W,1,30,4,6,.667,2,3,.667,2,3,.667,2,2,1.000,0,3,3,4,0,0,2,1,12,10.7
179534,Asauhn Dixon-Tatum\asauhn-dixon-tatum-1,C,2014-03-08,Auburn,@,Texas A&M,W,1,27,4,9,.444,4,9,.444,0,0,,4,4,1.000,4,3,7,0,0,3,1,2,12,11.3
179535,Jacob Parker\jacob-parker-1,F,2014-03-08,Stephen F. Austin,,Central Arkansas,W,1,26,5,8,.625,5,7,.714,0,1,.000,2,2,1.000,3,9,12,3,0,1,2,2,12,13.2
179536,Jeremy Olsen\jeremy-olsen-1,C,2014-03-08,Utah,@,Stanford,L,0,19,6,6,1.000,6,6,1.000,0,0,,0,0,,1,0,1,0,0,0,3,2,12,7.1
179537,Delon Wright\delon-wright-1,G,2014-03-08,Utah,@,Stanford,L,1,36,4,11,.364,3,8,.375,1,3,.333,3,4,.750,4,4,8,6,2,0,2,0,12,13.7
179538,Tevin Svihovec\tevin-svihovec-1,G,2014-03-08,Northern Colorado,@,Southern Utah,W,1,15,4,6,.667,2,4,.500,2,2,1.000,2,2,1.000,0,2,2,1,2,0,2,2,12,9.9
179539,Yondarius Johnson\yondarius-johnson-2,G,2014-03-08,Southern,,Texas Southern,L,1,36,5,10,.500,5,8,.625,0,2,.000,2,3,.667,0,3,3,1,1,0,0,1,12,8.8
179540,Tyler Johnson\tyler-johnson-2,G,2014-03-08,Fresno State,@,San Jose State,W,1,35,6,12,.500,6,8,.750,0,4,.000,0,0,,2,7,9,5,1,0,2,2,12,11.2
179541,Jaleel Williams\jaleel-williams-1,F,2014-03-08,San Jose State,,Fresno State,L,1,35,5,13,.385,3,6,.500,2,7,.286,0,1,.000,1,4,5,1,0,0,1,1,12,5.7
179542,Cezar Guerrero\cezar-guerrero-1,G,2014-03-08,Fresno State,@,San Jose State,W,1,25,3,5,.600,3,3,1.000,0,2,.000,6,6,1.000,0,5,5,0,0,0,3,3,12,7.0
179543,Christopher Anderson\christopher-anderson-1,G,2014-03-08,San Diego,,San Francisco,L,1,37,3,7,.429,1,3,.333,2,4,.500,4,8,.500,5,4,9,6,2,0,1,2,12,15.8
179544,Flavien Davis\flavien-davis-1,F,2014-03-08,Montana State,@,Sacramento State,L,1,31,5,9,.556,5,8,.625,0,1,.000,2,6,.333,2,0,2,1,1,0,0,3,12,8.0
179545,Eric Stuteville\eric-stuteville-1,C,2014-03-08,Sacramento State,,Montana State,W,0,19,6,9,.667,6,9,.667,0,0,,0,1,.000,1,2,3,0,1,1,0,4,12,9.1
179546,Dylan Garrity\dylan-garrity-1,G,2014-03-08,Sacramento State,,Montana State,W,1,37,4,7,.571,0,1,.000,4,6,.667,0,0,,0,0,0,6,2,0,0,2,12,14.1
179547,Stacy Davis\stacy-davis-1,F,2014-03-08,Pepperdine,,Saint Mary's (CA),L,1,31,4,12,.333,2,7,.286,2,5,.400,2,2,1.000,3,2,5,2,0,1,0,3,12,8.8
179548,Shaquielle McKissic\shaquielle-mckissic-1,F,2014-03-08,Arizona State,@,Oregon State,L,1,37,4,6,.667,3,5,.600,1,1,1.000,3,5,.600,3,6,9,3,3,0,3,1,12,14.2
179549,Devon Collier\devon-collier-1,F,2014-03-08,Oregon State,,Arizona State,W,1,38,3,7,.429,3,7,.429,0,0,,6,8,.750,0,3,3,3,1,1,5,3,12,6.0
179550,Kaleb Tarczewski\kaleb-tarczewski-1,C,2014-03-08,Arizona,@,Oregon,L,1,31,5,8,.625,5,8,.625,0,0,,2,4,.500,3,2,5,0,0,0,4,3,12,5.1
179551,Majok Majok\majok-majok-1,F,2014-03-08,Ball State,@,Northern Illinois,L,1,26,5,9,.556,5,9,.556,0,0,,2,4,.500,0,8,8,1,0,0,3,4,12,5.4
179552,Ako Kaluna\ako-kaluna-1,F,2014-03-08,Northern Arizona,,Montana,W,0,19,6,8,.750,6,8,.750,0,0,,0,0,,3,3,6,1,1,0,0,2,12,12.7
179553,Evan Conti\evan-conti-1,G,2014-03-08,Quinnipiac,,Niagara,W,1,33,3,6,.500,1,3,.333,2,3,.667,4,4,1.000,0,4,4,6,2,0,3,2,12,12.6
179554,Luke Apfeld\luke-apfeld-1,F,2014-03-08,Vermont,,New Hampshire,W,0,22,5,8,.625,5,7,.714,0,1,.000,2,2,1.000,1,1,2,1,0,1,0,1,12,10.4
179555,Sandro Carissimo\sandro-carissimo-1,G,2014-03-08,Vermont,,New Hampshire,W,1,34,3,10,.300,1,5,.200,2,5,.400,4,4,1.000,0,6,6,2,0,0,0,4,12,7.8
179556,Jarvis Summers\jarvis-summers-1,G,2014-03-08,Mississippi,,Vanderbilt,W,1,28,4,9,.444,3,5,.600,1,4,.250,3,4,.750,0,2,2,3,2,0,2,3,12,8.4
179557,Will Sullivan\will-sullivan-1,G,2014-03-08,Miami (OH),,Ohio,L,1,43,6,10,.600,6,6,1.000,0,4,.000,0,0,,0,2,2,2,2,0,2,3,12,8.2
179558,Quinten Rollins\quinten-rollins-1,G,2014-03-08,Miami (OH),,Ohio,L,1,37,4,9,.444,4,9,.444,0,0,,4,5,.800,1,6,7,6,1,1,4,2,12,10.5
179559,Chris Burke\chris-burke-1,G,2014-03-08,Saint Peter's,,Manhattan,L,1,32,4,9,.444,2,6,.333,2,3,.667,2,2,1.000,1,3,4,1,0,1,3,2,12,6.5
179560,Ian Chiles\ian-chiles-2,G,2014-03-08,IUPUI,,IPFW,L,1,37,5,14,.357,3,9,.333,2,5,.400,0,0,,1,2,3,2,1,0,4,1,12,3.5
179561,Kevin Pangos\kevin-pangos-1,G,2012-12-01,Gonzaga,,Pacific,W,1,33,3,8,.375,1,2,.500,2,6,.333,4,4,1.000,1,1,2,3,3,0,0,3,12,12.5
179562,Dylon Cormier\dylon-cormier-1,G,2012-12-01,Loyola (MD),@,Florida Gulf Coast,L,1,33,4,12,.333,4,10,.400,0,2,.000,4,6,.667,5,4,9,2,2,0,6,1,12,6.1
179563,Kendrick Washington\kendrick-washington-1,F,2012-12-01,Arkansas State,@,Florida Atlantic,L,1,35,5,9,.556,5,9,.556,0,0,,2,3,.667,2,6,8,1,1,2,2,1,12,11.2
179564,Marcus Hooten\marcus-hooten-1,G,2012-12-01,Arkansas State,@,Florida Atlantic,L,1,21,4,8,.500,1,3,.333,3,5,.600,1,2,.500,0,2,2,0,1,0,3,1,12,5.8
179565,Lucas Troutman\lucas-troutman-1,F,2012-12-01,Elon,,College of Charleston,L,1,31,6,15,.400,6,14,.429,0,1,.000,0,0,,1,3,4,0,0,1,2,2,12,3.4
