Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
488301,Krys Faber\krys-faber-1,C,2012-01-08,DePaul,@,Villanova,L,1,21,1,1,1.000,1,1,1.000,0,0,,1,1,1.000,1,1,2,2,1,0,0,2,3,5.3
488302,Markus Kennedy\markus-kennedy-1,F,2012-01-08,Villanova,,DePaul,W,1,34,1,2,.500,1,2,.500,0,0,,1,5,.200,2,5,7,4,2,1,7,2,3,1.0
488303,Blake Ralling\blake-ralling-1,F,2012-01-09,Mississippi Valley State,@,Alabama A&M,W,0,10,1,5,.200,1,2,.500,0,3,.000,1,2,.500,1,1,2,0,0,0,2,1,3,-1.9
488304,Jose Long\jose-long-1,G,2012-01-09,Alabama A&M,,Mississippi Valley State,L,1,9,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7
488305,Daniel Broughton\daniel-broughton-1,F,2012-01-09,Arkansas-Pine Bluff,@,Alabama State,L,1,16,1,3,.333,1,3,.333,0,0,,1,2,.500,2,1,3,1,2,0,6,3,3,-1.9
488306,Ryan Watts\ryan-watts-1,G,2012-01-09,Alabama State,,Arkansas-Pine Bluff,W,0,14,1,4,.250,1,3,.333,0,1,.000,1,1,1.000,0,0,0,1,0,0,2,1,3,-1.1
488307,Rondale Livas\rondale-livas-1,G,2012-01-09,Grambling,@,Alcorn State,W,0,26,1,5,.200,1,5,.200,0,0,,1,4,.250,0,1,1,2,0,0,1,0,3,-0.6
488308,Rodney McCauley\rodney-mccauley-1,G,2012-01-09,Norfolk State,,Howard,W,1,25,1,3,.333,1,3,.333,0,0,,1,3,.333,3,5,8,1,3,0,2,2,3,5.0
488309,Blake Bozeman\blake-bozeman-1,G,2012-01-09,Morgan State,@,Savannah State,L,0,21,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,3,0,0,2,2,3,2.3
488310,Richard Connor\richard-connor-1,G,2012-01-09,Savannah State,,Morgan State,W,0,10,1,1,1.000,1,1,1.000,0,0,,1,2,.500,0,2,2,0,1,0,1,1,3,2.5
488311,Taariq Cephas\taariq-cephas-1,G,2012-01-09,Coppin State,@,South Carolina State,W,0,26,1,2,.500,0,0,,1,2,.500,0,0,,0,3,3,4,0,0,3,1,3,2.3
488312,Babatunde Olomuwiya\babatunde-olomuwiya-1,C,2012-01-09,South Carolina Upstate,,Mercer,L,0,15,1,3,.333,1,3,.333,0,0,,1,4,.250,1,2,3,0,0,2,2,0,3,0.8
488313,Chalmers Rogers\chalmers-rogers-1,F,2012-01-09,South Carolina Upstate,,Mercer,L,1,16,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,2,2,0,1,0,1,2,3,1.8
488314,Shane Porchea\shane-porchea-1,G,2012-01-09,South Carolina Upstate,,Mercer,L,0,6,1,2,.500,1,2,.500,0,0,,1,2,.500,0,1,1,0,1,0,0,1,3,2.5
488315,T.J. Hallice\tj-hallice-1,F,2012-01-09,Mercer,@,South Carolina Upstate,W,0,11,0,0,,0,0,,0,0,,3,4,.750,1,2,3,1,0,1,0,3,3,4.1
488316,Madut Bol\madut-bol-1,C,2012-01-09,Southern,,Jackson State,W,0,12,1,4,.250,1,3,.333,0,1,.000,1,1,1.000,1,1,2,1,1,2,0,1,3,4.3
