Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
25801,Zack Rosen\zack-rosen-1,G,2011-02-26,Pennsylvania,,Cornell,L,1,39,6,12,.500,3,9,.333,3,3,1.000,7,8,.875,2,3,5,2,1,0,2,4,22,16.7
25802,Drew Viney\drew-viney-1,F,2011-02-26,Loyola Marymount,@,San Francisco,L,1,37,7,14,.500,5,11,.455,2,3,.667,6,6,1.000,1,4,5,3,0,1,3,4,22,15.1
25803,Ricky Cadell\ricky-cadell-1,G,2011-02-26,St. Francis (NY),,Bryant,W,1,38,6,18,.333,2,7,.286,4,11,.364,6,10,.600,1,6,7,6,0,0,4,1,22,12.5
25804,Robert Covington\robert-covington-1,F,2011-02-26,Tennessee State,,Eastern Illinois,W,1,36,6,15,.400,3,11,.273,3,4,.750,7,8,.875,2,9,11,2,3,0,2,3,22,18.8
25805,Scotty Hopson\scotty-hopson-1,G,2011-02-26,Tennessee,,Mississippi State,L,1,33,8,16,.500,6,11,.545,2,5,.400,4,7,.571,2,5,7,0,0,0,2,0,22,13.7
25806,Tai Wesley\tai-wesley-1,F,2011-02-26,Utah State,,Idaho,W,1,34,6,9,.667,6,9,.667,0,0,,10,12,.833,2,5,7,2,1,2,0,3,22,22.8
25807,Ben Aird\ben-aird-1,C,2011-02-26,Utah Valley,,Houston Baptist,W,1,36,9,12,.750,9,12,.750,0,0,,4,6,.667,5,6,11,1,0,0,1,2,22,20.6
25808,Kyle Singler\kyle-singler-1,F,2011-02-26,Duke,@,Virginia Tech,L,1,40,6,19,.316,5,12,.417,1,7,.143,9,10,.900,3,9,12,1,0,0,2,2,22,13.4
25809,Christian Webster\christian-webster-1,G,2011-02-26,Harvard,@,Yale,L,1,33,6,9,.667,3,4,.750,3,5,.600,7,7,1.000,1,4,5,1,0,1,5,2,22,15.6
25810,Chris Johnson\chris-johnson-1,F,2011-02-27,Dayton,,Xavier,L,1,36,6,13,.462,2,5,.400,4,8,.500,6,7,.857,2,7,9,2,1,0,2,0,22,18.8
25811,Joe Zeglinski\joe-zeglinski-1,G,2011-02-27,Hartford,,New Hampshire,W,1,38,9,21,.429,6,12,.500,3,9,.333,1,3,.333,2,4,6,1,1,0,3,1,22,11.0
25812,Deshaun Thomas\deshaun-thomas-1,F,2011-02-27,Ohio State,,Indiana,W,0,24,7,9,.778,5,6,.833,2,3,.667,6,7,.857,1,3,4,0,0,0,2,3,22,16.5
25813,Anell Alexis\anell-alexis-1,G,2011-02-27,Marist,@,Siena,L,0,32,5,13,.385,3,9,.333,2,4,.500,10,11,.909,3,5,8,1,1,0,1,4,22,17.2
