Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
388001,C.J. Gettys\cj-gettys-1,C,2014-12-17,North Carolina-Wilmington,,Liberty,W,1,12,2,2,1.000,2,2,1.000,0,0,,2,2,1.000,0,1,1,0,0,2,1,2,6,5.3
388002,A.C. Reid\ac-reid-1,G,2014-12-17,Liberty,@,North Carolina-Wilmington,L,0,31,2,6,.333,0,1,.000,2,5,.400,0,0,,1,2,3,0,2,0,0,4,6,4.3
388003,Derek Reese\derek-reese-1,G,2014-12-17,Tennessee,@,North Carolina State,L,0,19,2,3,.667,0,1,.000,2,2,1.000,0,0,,1,2,3,1,1,0,0,4,6,6.1
388004,BeeJay Anya\beejay-anya-1,F,2014-12-17,North Carolina State,,Tennessee,W,1,25,2,2,1.000,2,2,1.000,0,0,,2,2,1.000,1,3,4,0,0,3,1,2,6,7.3
388005,Obij Aget\obij-aget-1,C,2014-12-17,New Mexico,,Central Arkansas,W,1,14,2,2,1.000,2,2,1.000,0,0,,2,6,.333,1,2,3,0,0,2,0,1,6,6.1
388006,Devon Williams\devon-williams-1,G,2014-12-17,New Mexico,,Central Arkansas,W,1,18,1,4,.250,1,3,.333,0,1,.000,4,6,.667,1,2,3,1,1,0,2,0,6,3.8
388007,Dwayne Morgan\dwayne-morgan-1,F,2014-12-17,Nevada-Las Vegas,,Portland,W,0,23,2,4,.500,2,3,.667,0,1,.000,2,2,1.000,0,1,1,2,0,0,0,4,6,4.1
388008,Tre'Shawn Thurman\treshawn-thurman-1,F,2014-12-17,Nebraska-Omaha,,Northern Colorado,W,1,27,3,7,.429,3,6,.500,0,1,.000,0,0,,0,6,6,1,1,1,1,2,6,4.7
388009,Rylan Murry\rylan-murry-1,F,2014-12-17,Nebraska-Omaha,,Northern Colorado,W,0,10,2,2,1.000,0,0,,2,2,1.000,0,0,,0,1,1,0,0,0,1,4,6,3.1
388010,Jonathan Fairell\jonathan-fairell-1,F,2014-12-17,Murray State,,Alcorn State,W,1,18,3,5,.600,3,5,.600,0,0,,0,1,.000,4,2,6,1,4,1,3,2,6,8.3
388011,Mike Talley\mike-talley-1,G,2014-12-17,Eastern Michigan,@,Michigan State,L,0,28,2,12,.167,1,9,.111,1,3,.333,1,2,.500,1,2,3,2,0,0,1,1,6,-0.7
388012,Brandon Nazione\brandon-nazione-1,F,2014-12-17,Eastern Michigan,@,Michigan State,L,0,16,3,5,.600,3,5,.600,0,0,,0,1,.000,1,2,3,1,0,1,2,1,6,3.6
388013,Parker Wentz\parker-wentz-1,G,2014-12-17,Abilene Christian,@,Loyola (IL),L,1,25,2,7,.286,1,3,.333,1,4,.250,1,1,1.000,0,1,1,0,2,0,0,3,6,3.0
