Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
322401,Greg Kelley\greg-kelley-1,F,2014-11-28,Yale,@,Providence,L,0,13,2,5,.400,1,2,.500,1,3,.333,2,2,1.000,1,2,3,0,0,0,1,2,7,3.8
322402,Justin Sears\justin-sears-1,F,2014-11-28,Yale,@,Providence,L,1,29,3,6,.500,3,6,.500,0,0,,1,2,.500,2,4,6,1,0,3,6,5,7,1.0
322403,Biggie Minnis\deshon-minnis-1,G,2014-11-28,Rhode Island,,Santa Clara,W,1,24,3,5,.600,3,5,.600,0,0,,1,1,1.000,1,1,2,5,0,0,2,1,7,6.8
322404,Jared Brownridge\jared-brownridge-1,G,2014-11-28,Santa Clara,,Rhode Island,L,1,27,2,7,.286,1,4,.250,1,3,.333,2,2,1.000,1,1,2,1,2,0,1,3,7,4.4
322405,Lamond Murray\lamond-murray-2,G,2015-03-18,Pepperdine,@,Seattle,L,0,22,3,9,.333,3,9,.333,0,0,,1,2,.500,1,1,2,0,0,1,2,0,7,1.2
322406,Atif Russell\atif-russell-1,G,2015-03-18,Pepperdine,@,Seattle,L,0,15,3,9,.333,2,8,.250,1,1,1.000,0,1,.000,1,1,2,1,1,0,0,1,7,3.8
322407,Glenn Sanabria\glenn-sanabria-1,G,2015-03-18,St. Francis (NY),@,Richmond,L,0,28,3,6,.500,2,3,.667,1,3,.333,0,0,,0,1,1,4,1,0,1,2,7,6.3
322408,Kavon Stewart\kavon-stewart-1,G,2015-03-18,Robert Morris,,North Florida,W,1,34,1,5,.200,1,4,.250,0,1,.000,5,9,.556,0,1,1,6,1,0,2,3,7,4.6
322409,Devareaux Manley\devareaux-manley-1,G,2015-03-18,Kent State,@,Middle Tennessee,W,1,31,2,8,.250,0,1,.000,2,7,.286,1,2,.500,0,3,3,0,1,0,1,1,7,2.3
322410,Darnell Harris\darnell-harris-2,F,2015-03-18,Middle Tennessee,,Kent State,L,0,18,2,4,.500,1,2,.500,1,2,.500,2,5,.400,0,2,2,1,0,1,0,1,7,5.4
322411,Jibri Bryan\jibri-bryan-1,G,2015-03-18,Mercer,,Stony Brook,W,1,27,3,8,.375,2,4,.500,1,4,.250,0,1,.000,1,4,5,2,0,0,0,2,7,4.7
322412,Deshaun Thrower\deshaun-thrower-1,G,2015-03-18,Stony Brook,@,Mercer,L,1,32,2,7,.286,1,4,.250,1,3,.333,2,2,1.000,1,2,3,1,2,0,2,0,7,4.9
322413,Anali Okoloji\anali-okoloji-1,F,2015-03-18,Eastern Michigan,@,Louisiana-Monroe,L,1,17,3,6,.500,3,6,.500,0,0,,1,1,1.000,2,1,3,2,2,0,1,0,7,8.1
322414,Brandon Parrish\brandon-parrish-1,F,2015-02-21,Texas Christian,@,Kansas,L,0,12,3,5,.600,3,4,.750,0,1,.000,1,1,1.000,1,1,2,0,1,0,2,3,7,3.5
322415,Xavier Richards\xavier-richards-1,G,2015-02-21,Tennessee State,@,Jacksonville State,L,0,26,3,6,.500,3,6,.500,0,0,,1,1,1.000,0,4,4,0,0,0,2,2,7,2.4
322416,J.R. Holder\jr-holder-1,F,2015-02-21,Jacksonville,,Lipscomb,L,1,27,2,5,.400,1,3,.333,1,2,.500,2,2,1.000,1,3,4,1,1,0,1,1,7,6.2
322417,Antwon Clayton\antwon-clayton-1,F,2015-02-21,Jacksonville,,Lipscomb,L,1,28,3,7,.429,3,7,.429,0,0,,1,6,.167,4,5,9,4,1,1,0,4,7,8.5
322418,Joe Crisman\joe-crisman-1,G,2015-02-21,Loyola (IL),@,Illinois State,L,0,14,3,3,1.000,2,2,1.000,1,1,1.000,0,0,,1,1,2,1,2,0,0,0,7,9.8
322419,Adam Weary\adam-weary-1,G,2015-02-21,High Point,,Presbyterian,W,0,21,3,6,.500,2,2,1.000,1,4,.250,0,0,,1,0,1,3,1,0,1,1,7,6.4
