Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
217601,Christian Watford\christian-watford-1,F,2012-12-01,Indiana,,Coppin State,W,1,25,3,8,.375,2,6,.333,1,2,.500,3,3,1.000,2,5,7,0,2,0,0,1,10,10.1
217602,Danuel House\danuel-house-1,G,2012-12-01,Houston,,Texas A&M,L,1,35,2,6,.333,2,2,1.000,0,4,.000,6,10,.600,2,4,6,1,0,0,4,2,10,3.5
217603,Taran Buie\taran-buie-1,G,2012-12-01,Hofstra,,Southern Methodist,L,1,30,3,13,.231,2,7,.286,1,6,.167,3,6,.500,0,7,7,4,0,0,5,1,10,0.4
217604,Shawn Williams\shawn-williams-2,F,2012-12-01,Southern Methodist,@,Hofstra,W,1,31,4,7,.571,2,5,.400,2,2,1.000,0,0,,3,7,10,1,0,1,1,4,10,9.7
217605,Cannen Cunningham\cannen-cunningham-1,C,2012-12-01,Southern Methodist,@,Hofstra,W,1,32,3,9,.333,3,9,.333,0,0,,4,6,.667,2,7,9,3,1,1,3,3,10,7.2
217606,Travion Leonard\travion-leonard-1,F,2012-12-01,Fordham,@,Harvard,L,0,15,4,6,.667,4,6,.667,0,0,,2,5,.400,2,1,3,0,0,0,2,5,10,3.9
217607,Ryan Canty\ryan-canty-1,C,2012-12-01,Fordham,@,Harvard,L,1,13,5,9,.556,5,9,.556,0,0,,0,0,,5,4,9,0,0,0,2,5,10,6.4
217608,Yolonzo Moore\yolonzo-moore-1,G,2012-12-01,Hartford,,Holy Cross,W,1,33,3,7,.429,1,2,.500,2,5,.400,2,2,1.000,2,5,7,3,5,0,3,1,10,12.9
217609,Justin Burrell\justin-burrell-2,G,2012-12-01,Holy Cross,@,Hartford,L,1,32,5,14,.357,5,12,.417,0,2,.000,0,0,,0,1,1,3,1,0,5,3,10,-0.6
217610,Simuel Frazier\simuel-frazier-1,G,2012-11-17,Howard,@,Wichita State,L,1,36,3,7,.429,2,3,.667,1,4,.250,3,5,.600,0,1,1,4,2,0,6,2,10,3.8
217611,Prince Okoroh\prince-okoroh-1,G,2012-11-17,Howard,@,Wichita State,L,1,38,4,11,.364,4,11,.364,0,0,,2,2,1.000,3,4,7,2,4,0,4,3,10,7.4
