Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
195701,Nick Cook\nick-cook-1,F,2012-02-14,Jacksonville State,@,Tennessee State,L,1,30,3,5,.600,3,5,.600,0,0,,5,5,1.000,6,4,10,1,0,2,2,3,11,13.0
195702,Kevin Van Wijk\kevin-van-wijk-1,F,2012-02-14,Valparaiso,,Illinois-Chicago,W,1,22,4,7,.571,4,7,.571,0,0,,3,6,.500,0,0,0,0,0,1,3,4,11,2.6
195703,Matt Morgan\matt-morgan-2,C,2012-02-14,Winthrop,,Presbyterian,L,1,30,5,12,.417,5,12,.417,0,0,,1,1,1.000,1,2,3,0,0,0,0,1,11,5.5
195704,Julian Mavunga\julian-mavunga-1,F,2012-02-15,Miami (OH),@,Akron,L,1,35,2,7,.286,2,5,.400,0,2,.000,7,7,1.000,1,5,6,6,1,0,5,1,11,8.9
195705,Nathan Healy\nathan-healy-1,F,2012-02-15,Appalachian State,,Chattanooga,W,1,26,4,7,.571,3,5,.600,1,2,.500,2,2,1.000,2,4,6,0,0,1,1,3,11,8.8
195706,Drew Kelly\drew-kelly-1,F,2012-02-15,Morehead State,@,Austin Peay,W,1,27,2,3,.667,2,3,.667,0,0,,7,8,.875,3,5,8,0,1,0,3,3,11,9.7
195707,Dominique Buckley\dominique-buckley-1,G,2012-02-15,Toledo,@,Ball State,W,1,37,3,5,.600,0,1,.000,3,4,.750,2,2,1.000,0,4,4,2,3,0,0,3,11,13.1
195708,Jarrod Jones\jarrod-jones-1,F,2012-02-15,Ball State,,Toledo,L,1,28,4,13,.308,4,11,.364,0,2,.000,3,7,.429,3,12,15,2,0,1,2,3,11,6.5
195709,Kareem Nitoto\kareem-nitoto-2,G,2012-02-15,UC-Riverside,,Cal State Fullerton,L,1,27,4,12,.333,2,6,.333,2,6,.333,1,2,.500,0,1,1,2,0,0,1,1,11,4.1
195710,Phil Martin\phil-martin-2,G,2012-02-15,UC-Riverside,,Cal State Fullerton,L,1,31,5,14,.357,5,12,.417,0,2,.000,1,1,1.000,1,4,5,1,1,1,3,1,11,4.1
195711,Gerard Coleman\gerard-coleman-1,G,2012-02-15,Providence,@,Cincinnati,L,1,35,4,9,.444,4,9,.444,0,0,,3,4,.750,2,0,2,3,2,0,1,3,11,9.2
195712,Cleveland Melvin\cleveland-melvin-1,F,2012-02-15,DePaul,@,Connecticut,L,1,30,5,14,.357,4,10,.400,1,4,.250,0,1,.000,2,2,4,1,0,1,1,2,11,4.4
