Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
295001,Travis Bureau\travis-bureau-1,G,2011-02-17,Louisiana-Lafayette,,Arkansas State,W,1,36,2,8,.250,2,8,.250,0,0,,4,4,1.000,2,10,12,0,0,1,1,2,8,6.5
295002,R.J. Rutledge\rj-rutledge-1,G,2011-02-17,Monmouth,,Saint Francis (PA),W,0,19,3,4,.750,1,1,1.000,2,3,.667,0,0,,0,0,0,0,2,0,1,2,8,6.6
295003,Akeem Johnson\akeem-johnson-1,F,2011-02-17,St. Francis (NY),@,Mount St. Mary's,W,0,17,3,5,.600,3,5,.600,0,0,,2,6,.333,0,2,2,0,0,0,1,3,8,2.5
295004,Shawn Atupem\shawn-atupem-1,F,2011-02-17,Mount St. Mary's,,St. Francis (NY),L,1,35,4,6,.667,4,6,.667,0,0,,0,0,,0,6,6,2,0,0,5,5,8,1.6
295005,Andre Young\andre-young-1,G,2011-02-17,Clemson,@,North Carolina State,L,1,34,3,8,.375,1,2,.500,2,6,.333,0,0,,2,3,5,2,1,0,0,1,8,7.9
295006,Gary Redus\gary-redus-2,G,2011-02-17,South Alabama,@,North Texas,L,1,38,4,8,.500,4,6,.667,0,2,.000,0,0,,1,6,7,3,1,2,2,3,8,7.8
295007,JerShon Cobb\jershon-cobb-1,G,2011-02-17,Northwestern,,Iowa,W,1,30,3,9,.333,2,5,.400,1,4,.250,1,4,.250,1,5,6,0,2,0,1,1,8,4.5
295008,Larry Wright\larry-wright-1,G,2011-02-17,Oakland,,North Dakota State,W,0,28,2,8,.250,2,4,.500,0,4,.000,4,5,.800,1,3,4,0,1,0,0,0,8,5.4
295009,Tim Frazier\tim-frazier-1,G,2011-02-17,Penn State,,Minnesota,W,1,35,3,4,.750,1,2,.500,2,2,1.000,0,0,,1,2,3,8,0,0,2,4,8,9.7
295010,Riley Barker\riley-barker-1,C,2011-02-17,Portland,,San Francisco,L,0,17,4,8,.500,4,8,.500,0,0,,0,0,,0,1,1,1,0,1,0,4,8,4.1
295011,Jimmy Drew\jimmy-drew-2,G,2011-02-17,DePaul,@,Providence,W,1,32,3,5,.600,1,2,.500,2,3,.667,0,1,.000,1,7,8,3,1,0,1,3,8,9.0
295012,Kadeem Batts\kadeem-batts-1,F,2011-02-17,Providence,,DePaul,L,1,27,4,11,.364,4,11,.364,0,0,,0,2,.000,5,4,9,0,0,1,1,3,8,4.3
295013,Joshua Montgomery\joshua-montgomery-1,F,2011-02-17,Savannah State,,Trinity Baptist,W,1,27,3,8,.375,3,5,.600,0,3,.000,2,2,1.000,4,4,8,0,0,0,1,1,8,6.2
295014,Darien Brothers\darien-brothers-1,G,2011-02-17,Richmond,@,Temple,L,1,24,3,8,.375,1,4,.250,2,4,.500,0,0,,0,1,1,0,0,0,1,0,8,2.9
295015,Lavoy Allen\lavoy-allen-1,F,2011-02-17,Temple,,Richmond,W,1,37,2,7,.286,2,7,.286,0,0,,4,4,1.000,2,5,7,4,1,3,2,1,8,10.3
295016,Kendall Cutler\kendall-cutler-1,G,2011-02-17,South Dakota,@,Utah Valley,L,0,26,1,4,.250,1,4,.250,0,0,,6,7,.857,3,4,7,6,0,0,2,2,8,9.9
295017,Mael Amenvedzi\mael-amenvedzi-1,F,2011-02-17,Western Illinois,,Missouri-Kansas City,L,0,17,3,4,.750,1,1,1.000,2,3,.667,0,0,,2,0,2,0,0,0,1,3,8,5.6
295018,Brian Barbour\brian-barbour-1,G,2011-02-18,Columbia,,Dartmouth,W,1,35,2,6,.333,0,1,.000,2,5,.400,2,2,1.000,0,1,1,5,1,0,2,2,8,6.6
295019,Adam Wire\adam-wire-1,F,2011-02-18,Cornell,,Harvard,L,0,21,2,2,1.000,2,2,1.000,0,0,,4,4,1.000,3,2,5,3,0,1,1,2,8,11.1
295020,Chris Wroblewski\chris-wroblewski-1,G,2011-02-18,Cornell,,Harvard,L,1,30,3,7,.429,3,5,.600,0,2,.000,2,2,1.000,0,0,0,3,0,0,2,2,8,3.6
295021,Terrence Jennings\terrence-jennings-1,F,2011-02-18,Louisville,,Connecticut,W,1,11,4,7,.571,4,7,.571,0,0,,0,0,,1,1,2,0,0,0,0,4,8,4.1
