Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
242401,Tyler Les\tyler-lee-1,G,2011-02-26,UC-Davis,@,UC-Riverside,L,0,8,3,4,.750,0,0,,3,4,.750,0,0,,0,1,1,0,0,0,1,0,9,6.7
242402,Babatunde Olomuwiya\babatunde-olomuwiya-1,C,2011-02-26,South Carolina Upstate,@,Campbell,W,0,18,3,4,.750,3,4,.750,0,0,,3,4,.750,0,1,1,1,0,4,2,4,9,7.2
242403,Jonathan Blount\jonathan-blount-1,G,2011-02-26,Centenary (LA),,IUPUI,L,1,22,3,8,.375,0,2,.000,3,6,.500,0,0,,0,1,1,0,0,0,2,3,9,1.7
242404,Keith Clanton\keith-clanton-1,F,2011-02-26,Central Florida,,Southern Mississippi,W,1,28,4,8,.500,4,6,.667,0,2,.000,1,3,.333,1,2,3,4,1,2,3,4,9,6.1
242405,LaShay Page\lashay-page-1,G,2011-02-26,Southern Mississippi,@,Central Florida,L,0,19,3,5,.600,0,0,,3,5,.600,0,0,,0,3,3,0,1,0,1,3,9,6.4
242406,Jalin Thomas\jalin-thomas-1,G,2011-02-26,Central Michigan,,Ball State,L,1,27,3,8,.375,1,2,.500,2,6,.333,1,2,.500,1,2,3,0,1,0,1,3,9,4.3
242407,Johathan Brooks\johathan-brooks-1,F,2011-02-26,Charleston Southern,,Coastal Carolina,L,1,32,4,11,.364,4,11,.364,0,0,,1,2,.500,5,5,10,3,1,2,2,2,9,9.2
242408,Jamar Briscoe\jamar-briscoe-1,G,2011-02-26,Charlotte,,Richmond,L,1,34,3,10,.300,2,7,.286,1,3,.333,2,3,.667,0,6,6,1,0,0,4,3,9,0.1
242409,JT Terrell\jt-terrell-1,G,2011-02-26,Wake Forest,@,Clemson,L,1,17,4,10,.400,3,5,.600,1,5,.200,0,0,,1,1,2,0,1,0,0,4,9,4.0
242410,Tanner Smith\tanner-smith-1,G,2011-02-26,Clemson,,Wake Forest,W,1,28,3,7,.429,2,4,.500,1,3,.333,2,2,1.000,0,3,3,7,2,0,2,2,9,10.3
242411,Andre Roberson\andre-roberson-1,F,2011-02-26,Colorado,,Texas,W,0,26,3,4,.750,2,2,1.000,1,2,.500,2,5,.400,3,8,11,5,0,2,2,4,9,12.0
242412,Austin Dufault\austin-dufault-1,F,2011-02-26,Colorado,,Texas,W,1,23,4,5,.800,3,4,.750,1,1,1.000,0,0,,1,2,3,1,1,2,0,5,9,9.5
242413,Antoine Young\antoine-young-1,G,2011-02-26,Creighton,,Northern Iowa,W,1,25,4,7,.571,3,6,.500,1,1,1.000,0,1,.000,1,3,4,3,1,0,2,2,9,7.2
242414,Jahenns Manigat\jahenns-manigat-1,G,2011-02-26,Creighton,,Northern Iowa,W,1,34,3,4,.750,2,2,1.000,1,2,.500,2,2,1.000,0,6,6,3,1,0,2,2,9,9.5
242415,Aloysius Henry\aloysius-henry-1,F,2011-02-26,North Carolina-Greensboro,@,Davidson,L,1,20,4,7,.571,4,7,.571,0,0,,1,1,1.000,1,3,4,0,0,0,1,2,9,5.5
242416,Nik Cochran\nik-cochran-1,G,2011-02-26,Davidson,,North Carolina-Greensboro,W,0,28,2,6,.333,1,1,1.000,1,5,.200,4,4,1.000,0,4,4,1,0,0,2,1,9,5.1
242417,Kareem Jamar\kareem-jamar-1,G,2011-02-26,Montana,@,Eastern Washington,L,0,25,4,8,.500,3,4,.750,1,4,.250,0,1,.000,0,1,1,3,1,1,1,1,9,7.3
242418,Jeremy Ingram\jeremy-ingram-2,G,2011-02-26,North Carolina Central,@,Florida A&M,W,0,24,3,5,.600,2,3,.667,1,2,.500,2,3,.667,0,3,3,0,1,0,3,0,9,5.2
242419,Justin Leemow\justin-leemow-1,G,2011-02-26,North Carolina Central,@,Florida A&M,W,1,34,4,7,.571,4,6,.667,0,1,.000,1,1,1.000,1,3,4,2,2,0,2,3,9,7.5
242420,Eric Frederick\eric-frederick-1,F,2011-02-26,Florida International,,Troy,W,0,29,3,9,.333,3,7,.429,0,2,.000,3,4,.750,2,7,9,1,0,1,0,2,9,7.6
242421,Bernard James\bernard-james--1,F,2011-02-26,Florida State,,Miami (FL),W,1,24,2,8,.250,2,8,.250,0,0,,5,7,.714,2,4,6,0,1,2,2,1,9,6.0
242422,Derwin Kitchen\derwin-kitchen-1,G,2011-02-26,Florida State,,Miami (FL),W,1,29,4,6,.667,4,6,.667,0,0,,1,4,.250,0,2,2,4,3,0,0,1,9,11.2
242423,Akeem Richmond\akeem-richmond-1,G,2011-02-26,Rhode Island,,Fordham,W,0,20,3,11,.273,0,4,.000,3,7,.429,0,0,,0,2,2,0,0,0,1,2,9,1.3
242424,Jamar Diggs\jamar-diggs-1,G,2011-02-26,Wofford,@,Furman,W,1,28,3,9,.333,2,7,.286,1,2,.500,2,3,.667,0,1,1,4,1,0,0,1,9,7.2
