Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
392901,Chris Czerapowicz\chris-czerapowicz-1,G,2013-12-15,Davidson,,Drexel,L,0,25,2,9,.222,2,5,.400,0,4,.000,2,4,.500,3,4,7,0,0,0,1,1,6,1.6
392902,Josh Gentry\josh-gentry-2,G,2013-12-15,Cal State Fullerton,,Texas Southern,W,0,16,3,6,.500,3,4,.750,0,2,.000,0,0,,0,0,0,2,0,0,0,2,6,3.6
392903,Tosin Mehinti\tosin-mehinti-1,F,2013-12-15,Alabama-Birmingham,,Georgia Southern,W,0,14,3,4,.750,3,4,.750,0,0,,0,0,,3,0,3,0,0,4,1,3,6,7.1
392904,Angel Matias\angel-matias-1,F,2013-12-15,Georgia Southern,@,Alabama-Birmingham,L,1,18,3,7,.429,3,5,.600,0,2,.000,0,0,,2,1,3,0,0,0,0,3,6,2.8
392905,Eric Stutz\eric-stutz-1,F,2013-12-14,Eastern Kentucky,@,Wisconsin,L,1,23,2,5,.400,2,5,.400,0,0,,2,2,1.000,2,4,6,0,0,0,4,3,6,0.7
392906,Kadeem Coleby\kadeem-coleby-1,C,2013-12-14,Wichita State,,Tennessee,W,1,10,3,3,1.000,3,3,1.000,0,0,,0,0,,0,0,0,0,0,0,1,3,6,2.9
392907,A.J. Davis\aj-davis-2,G,2013-12-14,Tennessee,@,Wichita State,L,0,19,2,4,.500,1,2,.500,1,2,.500,1,1,1.000,0,3,3,0,0,0,0,3,6,3.7
392908,Avibakuro Preh\avibakuro-preh-1,C,2013-12-14,Idaho State,@,Washington,L,1,30,3,3,1.000,3,3,1.000,0,0,,0,0,,2,4,6,1,1,0,0,1,6,9.0
392909,Moussa Gueye\moussa-gueye-1,C,2013-12-14,Valparaiso,,Loyola Marymount,W,1,16,2,4,.500,2,4,.500,0,0,,2,2,1.000,6,2,8,0,0,2,2,4,6,6.6
392910,Skyler Halford\skyler-halford-1,G,2013-12-14,Brigham Young,@,Utah,L,0,12,2,3,.667,0,1,.000,2,2,1.000,0,0,,0,0,0,0,1,0,1,3,6,3.5
