Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
44901,Jaren Sina\jaren-sina-1,G,2016-11-29,George Washington,@,Harvard,W,1,32,3,5,.600,2,3,.667,1,2,.500,12,12,1.000,0,2,2,1,2,0,2,0,19,18.0
44902,Reggie Upshaw\reggie-upshaw-1,F,2017-02-26,Middle Tennessee,@,Alabama-Birmingham,W,1,37,8,14,.571,5,10,.500,3,4,.750,0,0,,3,3,6,3,2,1,1,2,19,18.4
44903,John Konchar\john-konchar-1,G,2017-02-25,IPFW,@,Western Illinois,W,1,42,7,11,.636,4,7,.571,3,4,.750,2,4,.500,0,6,6,6,4,0,2,4,19,19.7
44904,Eric Paschall\eric-paschall-1,F,2017-02-25,Villanova,,Creighton,W,1,33,8,12,.667,8,9,.889,0,3,.000,3,3,1.000,2,4,6,0,1,0,2,2,19,14.6
44905,Anthony Lamb\anthony-lamb-2,F,2017-02-25,Vermont,,Stony Brook,W,1,28,8,15,.533,7,12,.583,1,3,.333,2,3,.667,2,3,5,1,4,3,0,3,19,19.2
44906,Antonio Green\antonio-green-2,G,2017-02-25,Texas-Rio Grande Valley,,Utah Valley,L,0,26,6,13,.462,3,5,.600,3,8,.375,4,4,1.000,0,2,2,1,2,0,2,1,19,13.2
44907,Javier Martinez\javier-martinez-1,F,2017-02-25,Tennessee-Martin,,Murray State,W,1,38,9,10,.900,9,10,.900,0,0,,1,2,.500,6,6,12,1,1,0,4,3,19,17.7
44908,A.J. Mosby\aj-mosby-1,G,2017-02-25,Alcorn State,@,Southern,W,1,36,7,13,.538,2,3,.667,5,10,.500,0,0,,2,5,7,2,1,0,0,2,19,17.2
44909,PJ Dozier\pj-dozier-1,G,2017-02-25,South Carolina,,Tennessee,W,1,30,7,15,.467,7,12,.583,0,3,.000,5,9,.556,3,2,5,4,1,1,2,3,19,13.7
44910,Darnell Edge\darnell-edge-1,G,2017-02-25,Fairleigh Dickinson,@,Saint Francis (PA),L,1,39,7,15,.467,5,7,.714,2,8,.250,3,3,1.000,0,2,2,3,4,0,3,4,19,13.4
44911,Joel Berry\joel-berry-1,G,2017-02-25,North Carolina,@,Pittsburgh,W,1,32,6,16,.375,2,7,.286,4,9,.444,3,4,.750,1,3,4,2,0,1,0,2,19,12.7
44912,DJ Miles\dj-miles-1,G,2017-02-25,Northern Colorado,,North Dakota,L,1,40,7,18,.389,4,8,.500,3,10,.300,2,2,1.000,0,7,7,2,1,0,4,4,19,8.1
44913,Michael Ramey\michael-ramey-1,G,2017-02-25,Southern Mississippi,@,North Texas,W,1,35,6,14,.429,0,2,.000,6,12,.500,1,2,.500,1,3,4,0,2,0,1,1,19,13.4
