Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
37601,Brock Zylstra\brock-zylstra-1,G,2012-02-25,Brigham Young,,Portland,W,0,37,6,12,.500,2,4,.500,4,8,.500,4,6,.667,3,6,9,1,1,0,1,0,20,17.8
37602,Alex Francis\alex-francis-1,F,2012-02-25,Bryant,,Mount St. Mary's,L,1,32,5,11,.455,4,8,.500,1,3,.333,9,14,.643,0,10,10,3,0,0,8,4,20,7.8
37603,Julian Mavunga\julian-mavunga-1,F,2012-02-25,Miami (OH),@,Buffalo,L,1,36,9,17,.529,9,13,.692,0,4,.000,2,4,.500,0,2,2,5,0,0,6,3,20,7.8
37604,Josh Ritchart\josh-ritchart-1,G,2012-02-25,UC-Davis,,Cal State Fullerton,W,1,32,5,13,.385,1,3,.333,4,10,.400,6,7,.857,2,6,8,4,2,2,2,3,20,18.7
37605,James Nunnally\james-nunnally-1,F,2012-02-25,UC-Santa Barbara,,Cal Poly,W,1,37,8,13,.615,6,9,.667,2,4,.500,2,2,1.000,1,5,6,2,0,1,1,3,20,16.2
37606,Trevon Harmon\trevon-harmon-1,G,2012-02-25,Cleveland State,,Wright State,W,1,30,7,14,.500,4,5,.800,3,9,.333,3,3,1.000,0,0,0,3,3,0,3,2,20,14.3
37607,Chris Johnson\chris-johnson-1,F,2012-02-25,Dayton,,Massachusetts,W,1,36,6,11,.545,2,2,1.000,4,9,.444,4,4,1.000,3,8,11,2,1,0,3,1,20,18.2
37608,Isiah Brown\isiah-brown-1,F,2012-02-25,East Tennessee State,,Florida Gulf Coast,W,1,32,9,11,.818,9,11,.818,0,0,,2,5,.400,3,4,7,1,5,0,3,4,20,19.1
37609,Ryley Beaumont\ryley-beaumont-1,F,2012-02-25,Elon,,North Carolina-Greensboro,W,1,33,9,13,.692,9,13,.692,0,0,,2,4,.500,4,4,8,1,0,0,3,3,20,14.2
37610,Jamar Gulley\jamar-gulley-1,F,2012-02-25,Missouri State,@,Evansville,L,1,28,7,11,.636,4,8,.500,3,3,1.000,3,4,.750,4,4,8,2,1,0,3,4,20,16.5
37611,Pablo Bertone\pablo-bertone-1,G,2012-02-25,Florida Atlantic,,Troy,L,1,28,7,10,.700,4,6,.667,3,4,.750,3,4,.750,1,4,5,5,1,0,0,5,20,19.8
37612,Dario Hunt\dario-hunt-1,F,2012-02-25,Nevada,@,Fresno State,W,1,53,7,9,.778,7,9,.778,0,0,,6,13,.462,4,11,15,0,1,5,1,3,20,22.1
37613,Terrence Joyner\terrence-joyner-1,G,2012-02-25,Mississippi Valley State,@,Grambling,W,1,32,8,13,.615,4,6,.667,4,7,.571,0,0,,2,2,4,1,0,0,2,1,20,14.4
37614,Zack Rosen\zack-rosen-1,G,2012-02-25,Pennsylvania,@,Harvard,W,1,39,6,14,.429,2,7,.286,4,7,.571,4,4,1.000,0,3,3,2,0,0,3,3,20,10.7
37615,Nathaniel Lester\nathaniel-lester-1,F,2012-02-25,Hofstra,,North Carolina-Wilmington,W,1,30,7,14,.500,5,11,.455,2,3,.667,4,7,.571,2,4,6,2,2,1,0,1,20,18.1
37616,Mike Liabo\mike-liabo-1,G,2012-02-25,Tennessee-Martin,@,Jacksonville State,L,1,32,7,20,.350,4,13,.308,3,7,.429,3,3,1.000,2,2,4,2,0,0,2,0,20,10.2
37617,Antwan Burrus\antwan-burrus-1,F,2012-02-25,Liberty,,Campbell,W,1,36,8,11,.727,8,11,.727,0,0,,4,6,.667,6,6,12,0,2,6,1,2,20,25.1
37618,Charles Winborne\charles-winborne-1,G,2012-02-25,Louisiana-Monroe,@,Louisiana-Lafayette,W,1,35,8,12,.667,6,8,.750,2,4,.500,2,4,.500,0,3,3,4,0,0,1,0,20,16.7
37619,Vander Joaquim\vander-joaquim-1,C,2012-02-25,Hawaii,@,Louisiana Tech,L,1,34,7,13,.538,7,13,.538,0,0,,6,10,.600,1,9,10,0,1,1,3,3,20,13.0
37620,Draymond Green\draymond-green-1,F,2012-02-25,Michigan State,,Nebraska,W,1,29,7,11,.636,4,5,.800,3,6,.500,3,3,1.000,0,10,10,0,3,1,3,4,20,17.2
37621,Thomas Staton\thomas-staton-1,G,2012-02-25,Missouri-Kansas City,,IPFW,L,0,32,8,15,.533,6,10,.600,2,5,.400,2,4,.500,1,3,4,4,3,0,2,2,20,16.5
37622,Mike Meyers Keitt\mike-meyers-keitt-1,F,2012-02-25,Monmouth,,Long Island University,W,1,24,6,11,.545,1,4,.250,5,7,.714,3,3,1.000,2,2,4,2,0,0,0,3,20,16.9
37623,Wendell McKines\wendell-mckines-1,F,2012-02-25,New Mexico State,,San Jose State,W,1,35,8,18,.444,8,13,.615,0,5,.000,4,5,.800,3,12,15,0,0,1,2,4,20,13.0
37624,Chehales Tapscott\chehales-tapscott-1,F,2012-02-25,Portland State,,Eastern Washington,W,1,37,7,15,.467,6,14,.429,1,1,1.000,5,8,.625,5,9,14,0,3,4,3,3,20,18.9
37625,Anthony Ervin\anthony-ervin-1,G,2012-02-25,Saint Francis (PA),@,Sacred Heart,L,1,32,8,10,.800,4,4,1.000,4,6,.667,0,0,,0,2,2,1,1,0,3,1,20,15.1
37626,Torrey Craig\torrey-craig-1,F,2012-02-25,South Carolina Upstate,,Stetson,W,0,23,8,15,.533,4,8,.500,4,7,.571,0,0,,3,6,9,2,1,0,2,3,20,15.8
37627,Jordan Dykstra\jordan-dykstra-1,F,2012-02-25,South Dakota State,,IUPUI,W,1,28,6,9,.667,2,4,.500,4,5,.800,4,6,.667,1,5,6,2,0,1,0,0,20,19.6
37628,Jordan Reves\jordan-reves-1,F,2012-02-25,Texas-Arlington,,Northwestern State,W,1,27,7,13,.538,7,13,.538,0,0,,6,9,.667,6,4,10,0,0,1,4,3,20,13.4
37629,Louis Ellis\louis-ellis-1,G,2012-02-25,Northwestern State,@,Texas-Arlington,L,1,21,8,13,.615,4,5,.800,4,8,.500,0,0,,0,2,2,3,1,0,3,4,20,13.2
37630,Shamir Davis\shamir-davis-1,G,2012-02-25,Northwestern State,@,Texas-Arlington,L,1,32,7,11,.636,6,7,.857,1,4,.250,5,8,.625,1,2,3,3,0,0,7,2,20,9.5
37631,Tyler Zeller\tyler-zeller-1,F,2012-02-25,North Carolina,@,Virginia,W,1,31,7,11,.636,7,11,.636,0,0,,6,6,1.000,2,4,6,1,0,1,2,2,20,16.3
37632,Antoine Mason\antoine-mason-1,G,2012-02-26,Niagara,@,Marist,L,1,37,7,19,.368,7,15,.467,0,4,.000,6,8,.750,5,3,8,4,3,0,3,3,20,14.7
37633,Michael Snaer\michael-snaer-1,G,2012-02-26,Florida State,@,Miami (FL),L,1,36,7,13,.538,4,8,.500,3,5,.600,3,4,.750,5,3,8,4,1,0,4,2,20,16.7
37634,Jimmy Gray\jimmy-gray-1,G,2012-02-26,Binghamton,@,New Hampshire,L,1,40,5,12,.417,3,5,.600,2,7,.286,8,9,.889,1,4,5,2,4,0,4,1,20,16.1
37635,Gary Bell\gary-bell-1,G,2012-02-27,Gonzaga,,Longwood,W,0,16,7,10,.700,1,1,1.000,6,9,.667,0,0,,0,2,2,3,0,0,1,0,20,17.5
37636,Willie Readus\willie-readus-1,F,2012-02-27,Jackson State,,Mississippi Valley State,L,0,20,7,9,.778,7,9,.778,0,0,,6,6,1.000,3,5,8,0,0,0,1,4,20,17.5
37637,Brian Williams\brian-williams-9,F,2012-02-27,Oklahoma State,,Kansas,L,1,40,7,11,.636,4,5,.800,3,6,.500,3,5,.600,1,3,4,1,1,0,1,3,20,15.4
37638,Ben Averkamp\ben-averkamp-1,F,2012-02-28,Loyola (IL),@,Detroit Mercy,L,1,33,7,11,.636,6,10,.600,1,1,1.000,5,5,1.000,1,7,8,4,0,0,3,4,20,16.1
37639,Eli Holman\eli-holman-1,C,2012-02-28,Detroit Mercy,,Loyola (IL),W,0,27,6,6,1.000,6,6,1.000,0,0,,8,12,.667,2,4,6,1,1,2,0,3,20,21.1
37640,Tate Unruh\tate-unruh-1,G,2012-02-28,Northern Colorado,@,Portland State,L,1,31,8,13,.615,4,5,.800,4,8,.500,0,0,,1,0,1,0,2,0,3,3,20,12.6
37641,Alec Brown\alec-brown-1,F,2012-02-28,Green Bay,@,Youngstown State,L,1,28,9,14,.643,9,14,.643,0,0,,2,3,.667,3,6,9,1,0,0,3,1,20,14.6
37642,Melvin Baker\melvin-baker-1,F,2012-02-29,Austin Peay,,Jacksonville State,L,1,34,8,13,.615,8,12,.667,0,1,.000,4,7,.571,6,7,13,0,1,1,4,3,20,15.7
37643,Isaiah Roberts\isaiah-roberts-1,G,2012-02-29,Navy,@,Bucknell,L,1,34,7,10,.700,4,6,.667,3,4,.750,3,4,.750,0,3,3,5,4,0,4,3,20,18.6
37644,Mark Yelovich\mark-yelovich-1,F,2012-02-29,Southern Illinois-Edwardsville,@,Chicago State,W,1,32,8,15,.533,8,15,.533,0,0,,4,7,.571,1,8,9,1,2,0,2,3,20,14.1
37645,Keith Gabriel\keith-gabriel-1,G,2012-02-29,Virginia Military Institute,,Coastal Carolina,W,1,29,7,12,.583,4,5,.800,3,7,.429,3,4,.750,0,1,1,2,1,0,3,2,20,12.9
37646,Marland Smith\marland-smith-1,G,2012-02-29,Southeast Missouri State,,Eastern Kentucky,W,1,38,5,10,.500,4,5,.800,1,5,.200,9,13,.692,0,4,4,2,1,0,1,1,20,15.6
37647,Randal Holt\randal-holt-1,G,2012-02-29,Kent State,,Ohio,W,0,32,5,12,.417,3,4,.750,2,8,.250,8,8,1.000,0,3,3,2,1,1,2,1,20,15.2
37648,Royce White\royce-white-1,F,2012-02-29,Iowa State,@,Missouri,L,1,38,9,16,.563,7,12,.583,2,4,.500,0,1,.000,3,3,6,9,2,0,5,1,20,17.9
37649,William Mosley\william-mosley-1,C,2012-02-29,Northwestern State,,Nicholls State,W,1,27,8,12,.667,8,12,.667,0,0,,4,5,.800,2,4,6,2,2,2,2,1,20,19.4
37650,Branden Frazier\branden-frazier-1,G,2012-02-29,Fordham,@,Rhode Island,L,1,36,9,24,.375,7,13,.538,2,11,.182,0,2,.000,0,4,4,4,2,1,0,0,20,12.7
37651,Kendall Anthony\kendall-anthony-1,G,2012-02-29,Richmond,,Dayton,W,0,22,6,11,.545,2,3,.667,4,8,.500,4,4,1.000,0,2,2,1,0,0,2,2,20,13.2
