Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
539201,Dominique Elliott\dominique-elliott-1,F,2014-11-14,Maryland-Eastern Shore,@,Virginia Tech,L,1,12,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,1,3,4,2,-2.2
539202,Vashil Fernandez\vashil-fernandez-1,C,2014-11-14,Valparaiso,,East Tennessee State,W,1,16,0,1,.000,0,1,.000,0,0,,2,6,.333,0,5,5,0,0,2,1,2,2,0.8
539203,Petey McClain\petey-mcclain-1,G,2014-11-14,East Tennessee State,@,Valparaiso,L,0,8,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.0
539204,Isaac Banks\isaac-banks-1,F,2014-11-14,East Tennessee State,@,Valparaiso,L,0,6,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,0,1,2,2.3
539205,Casey Kasperbauer\casey-kasperbauer-1,G,2014-11-14,South Dakota,@,Utah Valley,L,0,25,1,6,.167,1,1,1.000,0,5,.000,0,0,,0,0,0,0,1,0,2,2,2,-3.6
539206,Alex Carr\alex-carr-2,G,2014-11-14,Utah Valley,,South Dakota,W,0,24,1,3,.333,1,2,.500,0,1,.000,0,0,,0,0,0,0,2,1,0,1,2,2.6
539207,Gyorgy Goloman\gyorgy-goloman-1,F,2014-11-14,UCLA,,Montana State,W,0,9,1,1,1.000,1,1,1.000,0,0,,0,0,,1,2,3,1,1,1,0,1,2,5.0
539208,Christian Harrison\christian-harrison-1,G,2014-11-14,Troy,,Brewton-Parker,W,0,6,1,1,1.000,1,1,1.000,0,0,,0,0,,1,3,4,0,0,0,0,0,2,3.3
539209,Justin Gray\justin-gray-2,F,2014-11-14,Texas Tech,,Loyola (MD),W,1,14,0,5,.000,0,4,.000,0,1,.000,2,2,1.000,2,1,3,0,0,0,0,0,2,0.2
539210,Clark Lammert\clark-lammert-1,F,2014-11-14,Texas Tech,,Loyola (MD),W,0,7,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,1,0,0,0,2,2,1.6
539211,Cam Gregory\cam-gregory-1,F,2014-11-14,Loyola (MD),@,Texas Tech,L,0,18,1,2,.500,1,2,.500,0,0,,0,2,.000,1,2,3,0,2,1,0,3,2,3.0
539212,Alex Foster\alex-foster-1,F,2014-11-14,Texas Tech,,Loyola (MD),W,0,13,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,1,3,2,0.1
539213,Gino Littles\gino-littles-1,G,2014-11-14,Texas-San Antonio,,Huston-Tillotson,W,0,7,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,4,0,0,1,0,2,3.8
539214,Justin Tillman\justin-tillman-1,F,2014-11-14,Virginia Commonwealth,,Tennessee,W,0,7,0,0,,0,0,,0,0,,2,4,.500,1,1,2,0,1,1,0,0,2,3.9
539215,Obi Enechionyia\obi-enechionyia-1,F,2014-11-14,Temple,,American,W,0,6,1,3,.333,1,2,.500,0,1,.000,0,2,.000,1,1,2,0,0,0,0,0,2,0.5
539216,Quenton DeCosey\quenton-decosey-1,G,2014-11-14,Temple,,American,W,1,16,1,7,.143,1,4,.250,0,3,.000,0,0,,2,2,4,0,1,0,1,4,2,-2.1
539217,Chinonso Obokoh\chinonso-obokoh-1,C,2014-11-14,Syracuse,,Kennesaw State,W,0,11,1,1,1.000,1,1,1.000,0,0,,0,0,,2,1,3,0,3,1,0,4,2,5.5
539218,Roland Nyama\roland-nyama-1,G,2014-11-14,Stony Brook,,Columbia,W,1,18,1,6,.167,1,5,.200,0,1,.000,0,0,,2,1,3,0,0,0,1,2,2,-1.9
539219,Kameron Mitchell\kameron-mitchell-1,G,2014-11-14,Stony Brook,,Columbia,W,1,17,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,2,0,2,0.4
539220,Wyatt Sikora\wyatt-sikora-1,F,2014-11-14,Stetson,,Edward Waters,W,1,16,1,3,.333,1,3,.333,0,0,,0,0,,2,0,2,0,0,0,2,0,2,-0.3
539221,Robert Cartwright\robert-cartwright-1,G,2014-11-14,Stanford,,Wofford,W,0,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6
539222,Keljin Blevins\keljin-blevins-1,G,2014-11-14,Southern Mississippi,,William Carey,W,0,10,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,1,2,0,0,0,4,1,2,-2.4
539223,Qiydar Davis\qiydar-davis-1,G,2014-11-14,Louisiana Tech,@,Southern,W,0,7,1,2,.500,1,2,.500,0,0,,0,1,.000,1,0,1,0,0,1,0,2,2,1.2
539224,Landon Drew\landon-drew-1,G,2014-11-14,Cal State Northridge,@,San Diego State,L,1,26,1,3,.333,1,2,.500,0,1,.000,0,0,,0,0,0,5,1,0,3,1,2,1.4
539225,Dinero Mercurius\dinero-mercurius-1,G,2014-11-14,South Florida,,Flagler,W,0,21,1,4,.250,1,2,.500,0,2,.000,0,0,,1,2,3,2,1,0,1,4,2,0.7
539226,BaeBae Daniels\baebae-daniels-1,F,2014-11-14,North Florida,@,South Carolina,L,0,18,1,3,.333,1,2,.500,0,1,.000,0,2,.000,1,1,2,0,0,2,2,5,2,-2.1
539227,Austin Karazsia\austin-karazsia-1,F,2014-11-14,South Alabama,,Carroll (MT),W,0,16,1,4,.250,1,3,.333,0,1,.000,0,2,.000,1,2,3,0,1,0,0,3,2,-0.1
539228,William Powell\william-powell-1,F,2014-11-14,Seattle,,Texas State,L,1,24,1,4,.250,1,4,.250,0,0,,0,0,,1,3,4,0,0,1,1,3,2,-0.3
539229,Steve McClellan\steven-mcclellan-1,F,2014-11-14,Cal State Fullerton,@,Santa Clara,L,1,19,1,3,.333,1,3,.333,0,0,,0,2,.000,2,4,6,1,0,0,1,4,2,0.2
539230,Sheldon Blackwell\sheldon-blackwell-1,G,2014-11-14,Cal State Fullerton,@,Santa Clara,L,1,20,1,4,.250,1,4,.250,0,0,,0,0,,1,4,5,1,0,0,0,4,2,0.6
539231,Kennedy Esume\kennedy-esume-1,C,2014-11-14,Cal State Fullerton,@,Santa Clara,L,0,8,0,1,.000,0,1,.000,0,0,,2,2,1.000,3,2,5,0,0,0,0,0,2,4.0
539232,Jamar Akoh\jamar-akoh-1,F,2014-11-14,Cal State Fullerton,@,Santa Clara,L,0,13,1,2,.500,1,2,.500,0,0,,0,0,,2,4,6,1,0,1,0,0,2,5.0
539233,Emmanuel Ndumanya\emmanuel-ndumanya-1,C,2014-11-14,Santa Clara,,Cal State Fullerton,W,0,17,1,3,.333,1,3,.333,0,0,,0,1,.000,2,6,8,0,1,1,0,2,2,4.0
539234,Ryan Singer\ryan-singer-1,F,2014-11-14,San Jose State,,Bethesda University (CA),W,0,24,1,5,.200,1,4,.250,0,1,.000,0,0,,3,5,8,0,0,1,2,3,2,0.0
539235,Zach Chionuma\zach-chionuma-1,G,2014-11-14,Bryant,@,Connecticut,L,0,12,1,4,.250,1,3,.333,0,1,.000,0,0,,1,0,1,0,0,0,1,2,2,-1.5
539236,Greg Malinowski\greg-malinowski-1,G,2014-11-14,William & Mary,@,Florida,L,1,15,1,6,.167,1,4,.250,0,2,.000,0,0,,2,0,2,0,0,0,2,1,2,-2.8
539237,Leon Gilmore\leon-gilmore-1,F,2014-11-14,Creighton,,Central Arkansas,W,0,10,0,3,.000,0,3,.000,0,0,,2,2,1.000,1,1,2,0,0,0,1,2,2,-0.9
539238,Joel Fiegler\joel-fiegler-1,F,2014-11-14,Central Arkansas,@,Creighton,L,1,19,1,4,.250,1,4,.250,0,0,,0,0,,1,0,1,0,0,0,3,3,2,-3.9
539239,Elisha Boone\elisha-boone-1,G,2014-11-14,Saint Peter's,@,Brown,L,0,7,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,1,0,0,3,2,0.8
539240,Jamel Fields\jamel-fields-1,G,2014-11-14,Saint Peter's,@,Brown,L,0,18,0,1,.000,0,0,,0,1,.000,2,4,.500,0,1,1,1,1,1,2,3,2,0.0
539241,Steven Spieth\steven-spieth-1,G,2014-11-14,Brown,,Saint Peter's,W,1,34,1,4,.250,1,3,.333,0,1,.000,0,2,.000,0,8,8,2,1,0,1,1,2,2.2
539242,Tyler Gaskins\tyler-gaskins-1,F,2014-11-14,Saint Peter's,@,Brown,L,1,20,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,3,1,0,3,2,2,-0.1
539243,Cory Starkey\cory-starkey-1,F,2014-11-14,Bucknell,,Marist,W,0,11,1,3,.333,1,3,.333,0,0,,0,0,,3,2,5,6,1,0,2,1,2,5.8
539244,Eric Truog\eric-truog-1,C,2014-11-14,Marist,@,Bucknell,L,1,24,1,3,.333,1,2,.500,0,1,.000,0,0,,1,3,4,2,0,2,0,5,2,2.7
539245,Nana Foulland\nana-fouland-1,C,2014-11-14,Bucknell,,Marist,W,1,20,1,6,.167,1,6,.167,0,0,,0,2,.000,1,4,5,0,0,0,1,0,2,-1.7
539246,Connor Devine\connor-devine-1,F,2014-11-14,South Dakota State,@,Buffalo,L,0,9,1,1,1.000,1,1,1.000,0,0,,0,2,.000,1,0,1,0,0,2,0,3,2,1.8
539247,Luke Worthington\luke-worthington-1,F,2014-11-14,Brigham Young,,Long Beach State,W,1,13,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,1,2,2,0.2
539248,Jared Dimakos\jared-dimakos-1,G,2014-11-14,Chicago State,@,Arizona State,L,0,22,0,4,.000,0,1,.000,0,3,.000,2,3,.667,2,6,8,0,1,0,2,3,2,-0.2
539249,Eric Truog\eric-truog-1,C,2016-02-04,Marist,@,Quinnipiac,L,0,18,1,6,.167,1,6,.167,0,0,,0,0,,2,1,3,1,0,0,1,1,2,-0.8
539250,Carlton Bragg Jr.\carlton-braggjr-1,F,2016-01-25,Kansas,@,Iowa State,L,0,6,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,1,1,2,0.6
