Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
368101,Tyler White\tyler-white-1,G,2015-11-30,Northern Kentucky,@,North Carolina A&T,L,0,25,2,9,.222,2,3,.667,0,6,.000,2,2,1.000,0,1,1,3,0,0,3,3,6,-1.3
368102,Jamin Lackey\jamin-lackey-1,F,2015-11-30,North Carolina A&T,,Northern Kentucky,W,1,18,3,5,.600,3,5,.600,0,0,,0,0,,0,2,2,0,0,1,2,4,6,1.4
368103,Bruce Beckford\bruce-beckford-1,F,2015-11-30,North Carolina A&T,,Northern Kentucky,W,1,30,2,7,.286,2,5,.400,0,2,.000,2,4,.500,2,3,5,1,1,1,2,4,6,2.2
368104,Ahmad Abdullah\ahmad-abdullah-1,G,2015-11-30,North Carolina A&T,,Northern Kentucky,W,1,40,2,4,.500,2,3,.667,0,1,.000,2,2,1.000,0,5,5,8,1,0,3,1,6,8.7
368105,Kevin Dorsey\kevin-dorsey-1,G,2015-11-30,Minnesota,,Clemson,W,0,19,1,2,.500,1,2,.500,0,0,,4,6,.667,0,3,3,1,1,0,0,2,6,6.0
368106,Donte Grantham\donte-grantham-1,F,2015-11-30,Clemson,@,Minnesota,L,1,35,2,7,.286,0,3,.000,2,4,.500,0,0,,1,2,3,2,0,0,2,2,6,1.8
368107,Carlos Morris\carlos-morris-2,G,2015-11-30,Minnesota,,Clemson,W,1,21,3,5,.600,3,3,1.000,0,2,.000,0,0,,0,4,4,3,0,1,1,0,6,6.7
368108,Eric Robertson\eric-robertson-1,G,2015-11-30,Chattanooga,@,Louisiana-Monroe,L,1,34,2,6,.333,0,0,,2,6,.333,0,0,,2,0,2,0,1,2,1,2,6,4.6
368109,Quintin Brewer\quentin-brewer-1,F,2015-11-30,Illinois State,@,Kentucky,L,0,15,2,5,.400,2,4,.500,0,1,.000,2,4,.500,4,4,8,0,1,1,1,2,6,6.4
368110,Gerard Martin\gerard-martin-1,G,2015-11-30,Grand Canyon,,Hampton,W,1,29,2,2,1.000,1,1,1.000,1,1,1.000,1,2,.500,0,3,3,2,1,2,0,1,6,9.3
368111,Ugur Hortum\ugur-hortum-1,C,2015-11-30,Grambling,,Selma University,W,1,24,1,2,.500,1,2,.500,0,0,,4,6,.667,2,3,5,2,0,1,1,3,6,6.4
368112,Jason Burnell\jason-burnell-1,F,2015-11-30,Georgia Southern,,Bob Jones University,W,0,21,2,6,.333,0,2,.000,2,4,.500,0,1,.000,0,3,3,1,3,0,1,2,6,5.0
368113,Jonathan Sanks\jonathan-sanks-1,G,2015-11-30,Georgia Southern,,Bob Jones University,W,0,8,2,4,.500,1,2,.500,1,2,.500,1,2,.500,0,0,0,0,0,0,1,2,6,1.8
368114,Aubrey McRae\aubrey-mcrae-1,G,2015-11-30,Georgia Southern,,Bob Jones University,W,0,12,3,6,.500,3,4,.750,0,2,.000,0,0,,1,0,1,1,3,0,0,2,6,6.6
368115,Jordan Jones\jordan-jones-1,F,2015-11-30,Kennesaw State,@,Elon,L,1,23,3,5,.600,3,5,.600,0,0,,0,0,,1,5,6,1,0,0,1,2,6,4.8
368116,Dmitri Thompson\dmitri-thompson-1,G,2015-11-30,Elon,,Kennesaw State,W,1,29,1,5,.200,1,3,.333,0,2,.000,4,6,.667,1,5,6,1,0,0,3,2,6,1.2
368117,Nick Harris\nick-harris-1,F,2015-11-30,College of Charleston,,Louisiana State,W,0,25,2,5,.400,2,5,.400,0,0,,2,4,.500,4,4,8,2,1,2,0,3,6,9.1
368118,Josh Gray\josh-gray-1,G,2015-11-30,Louisiana State,@,College of Charleston,L,0,18,3,5,.600,3,4,.750,0,1,.000,0,2,.000,0,1,1,1,0,0,2,2,6,1.1
368119,Jalyn Patterson\jalyn-patterson-1,G,2015-11-30,Louisiana State,@,College of Charleston,L,1,24,2,4,.500,0,0,,2,4,.500,0,0,,0,0,0,5,3,0,1,3,6,8.3
368120,Corey Redman\corey-redman-1,G,2015-11-30,Central Michigan,,McNeese State,W,0,8,2,3,.667,0,0,,2,3,.667,0,0,,1,2,3,1,0,1,0,0,6,7.4
368121,Tim Marshall\tim-marshall-1,G,2015-11-30,Virginia Military Institute,@,Campbell,L,0,12,2,3,.667,0,1,.000,2,2,1.000,0,0,,0,0,0,0,0,0,2,1,6,2.3
