Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
132501,Eyassu Worku\eyassu-worku-1,G,2016-12-11,UC-Irvine,@,Saint Mary's (CA),L,0,30,6,10,.600,4,7,.571,2,3,.667,0,0,,1,2,3,1,1,0,2,0,14,10.4
132502,Sam Logwood\sam-logwood-1,G,2017-02-18,New Mexico,@,Fresno State,L,1,35,6,15,.400,6,14,.429,0,1,.000,2,4,.500,3,2,5,2,1,0,6,1,14,3.8
132503,Bryson Williams\bryson-williams-1,F,2017-02-18,Fresno State,,New Mexico,W,1,27,3,7,.429,3,7,.429,0,0,,8,9,.889,5,5,10,0,0,1,0,2,14,14.8
132504,Jonathan Wade\jonathan-wade-1,G,2017-02-18,Norfolk State,@,Florida A&M,W,0,38,3,11,.273,2,7,.286,1,4,.250,7,8,.875,1,10,11,1,0,0,4,0,14,7.5
132505,Tyler Seibring\tyler-seibring-1,F,2017-02-18,Elon,@,Drexel,W,1,31,4,7,.571,0,2,.000,4,5,.800,2,4,.500,0,5,5,1,0,0,2,3,14,8.9
132506,Jarred Dixon\jarred-dixon-1,G,2017-02-18,Missouri State,@,Drake,W,1,35,5,12,.417,3,8,.375,2,4,.500,2,2,1.000,1,2,3,1,0,0,2,3,14,6.4
132507,Jaylen Brantley\jaylen-brantley-1,G,2016-12-07,Maryland,,Howard,W,0,22,4,10,.400,0,2,.000,4,8,.500,2,2,1.000,1,2,3,2,1,0,0,2,14,11.5
132508,Miles Wilson\miles-wilson-1,G,2016-12-07,Mount St. Mary's,,Maryland-Baltimore County,L,0,17,5,11,.455,3,6,.500,2,5,.400,2,2,1.000,0,3,3,0,1,1,0,4,14,9.3
132509,Matt Howard\matt-howard-2,G,2016-12-07,Pennsylvania,,Lafayette,W,1,34,6,11,.545,5,7,.714,1,4,.250,1,2,.500,2,6,8,3,4,0,4,3,14,12.4
132510,Paulius Zalys\paulius-zalys-1,F,2016-12-07,Lafayette,@,Pennsylvania,L,1,24,6,12,.500,4,5,.800,2,7,.286,0,0,,1,2,3,1,1,1,2,1,14,9.3
132511,C.J. Massinburg\cj-massinburg-1,G,2016-12-07,Buffalo,@,Pittsburgh,L,0,25,4,8,.500,1,3,.333,3,5,.600,3,4,.750,0,3,3,5,1,0,1,2,14,13.2
132512,John Carroll\john-carroll-2,F,2016-12-07,Hartford,@,Quinnipiac,L,0,22,4,7,.571,4,7,.571,0,0,,6,7,.857,2,2,4,1,0,1,4,3,14,8.5
132513,Khadeen Carrington\khadeen-carrington-1,G,2016-12-07,Seton Hall,,University of California,W,1,35,5,17,.294,3,12,.250,2,5,.400,2,5,.400,0,1,1,4,2,0,1,0,14,7.0
132514,Denzel Mahoney\denzel-mahoney-1,G,2016-12-07,Southeast Missouri State,,Missouri State,L,1,33,3,9,.333,1,4,.250,2,5,.400,6,8,.750,2,2,4,2,1,1,1,3,14,11.0
132515,Matt Mobley\matt-mobley-1,G,2017-02-18,St. Bonaventure,@,Dayton,L,1,40,4,11,.364,1,3,.333,3,8,.375,3,3,1.000,0,5,5,6,1,0,1,5,14,11.6
132516,Mike Smith\mike-smith-9,G,2017-02-18,Columbia,@,Dartmouth,L,1,44,5,15,.333,4,11,.364,1,4,.250,3,4,.750,1,2,3,2,3,0,1,1,14,9.4
132517,Demetre Rivers\demetre-rivers-1,G,2017-02-18,Mercer,@,Citadel,W,1,32,6,15,.400,5,10,.500,1,5,.200,1,1,1.000,0,3,3,2,3,0,2,1,14,8.8
132518,Gary Clark\gary-clark-2,F,2017-02-18,Cincinnati,,Tulsa,W,1,30,5,8,.625,5,7,.714,0,1,.000,4,4,1.000,2,6,8,2,0,1,2,3,14,12.5
132519,Christian Keeling\christian-keeling-1,G,2017-02-18,Charleston Southern,,High Point,W,0,27,5,12,.417,2,8,.250,3,4,.750,1,2,.500,2,6,8,2,3,0,1,1,14,13.4
132520,Trey Moses\trey-moses-1,F,2017-02-18,Ball State,@,Central Michigan,W,1,33,6,7,.857,6,7,.857,0,0,,2,4,.500,1,11,12,2,1,3,2,4,14,15.6
132521,Corey Henderson\corey-henderson-1,G,2016-11-28,Tulsa,@,Oral Roberts,W,0,34,6,12,.500,4,6,.667,2,6,.333,0,0,,0,0,0,1,0,0,3,0,14,5.7
132522,Kris Martin\kris-martin-1,G,2016-11-28,Oral Roberts,,Tulsa,L,1,32,4,9,.444,0,1,.000,4,8,.500,2,4,.500,0,3,3,2,1,1,2,4,14,8.9
132523,Austin Nehls\austin-nehls-1,G,2017-02-18,Central Connecticut State,,Robert Morris,L,1,39,3,10,.300,1,3,.333,2,7,.286,6,9,.667,1,1,2,3,0,0,3,2,14,6.3
132524,Shane Whitfield\shane-whitfield-1,F,2017-02-18,Campbell,,North Carolina-Asheville,L,1,31,5,7,.714,5,7,.714,0,0,,4,6,.667,1,6,7,3,0,0,7,4,14,6.3
132525,Marcus Burk\marcus-burk-1,G,2017-02-18,Campbell,,North Carolina-Asheville,L,1,33,4,13,.308,1,4,.250,3,9,.333,3,5,.600,0,4,4,4,0,0,1,3,14,7.5
132526,Justin Bibbins\justin-bibbins-1,G,2017-02-18,Long Beach State,@,UC-Santa Barbara,W,1,33,5,11,.455,3,5,.600,2,6,.333,2,2,1.000,1,1,2,7,1,0,2,2,14,12.4
132527,Luke Nelson\luke-nelson-1,G,2017-02-18,UC-Irvine,,UC-Riverside,W,1,24,5,9,.556,3,3,1.000,2,6,.333,2,2,1.000,0,2,2,3,0,1,1,2,14,11.3
132528,Gibson Johnson\gibson-johnson-1,F,2017-02-18,Hawaii,@,Cal Poly,W,1,27,7,13,.538,7,13,.538,0,0,,0,1,.000,2,4,6,4,2,0,0,3,14,13.5
132529,Donovan Fields\donovan-fields-1,G,2017-02-18,Cal Poly,,Hawaii,L,1,28,5,11,.455,4,8,.500,1,3,.333,3,4,.750,0,1,1,0,2,0,1,1,14,8.8
132530,Hayden Dalton\hayden-dalton-1,F,2017-02-18,Wyoming,@,Boise State,L,0,26,4,11,.364,1,6,.167,3,5,.600,3,3,1.000,1,4,5,3,0,0,1,2,14,10.1
