Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
155601,Travis Wallace\travis-wallace-2,F,2012-01-07,North Florida,@,Florida Gulf Coast,W,0,17,3,5,.600,3,5,.600,0,0,,7,9,.778,1,3,4,1,0,0,1,0,13,11.2
155602,Dez Wells\dezmine-wells-1,G,2012-01-07,Xavier,@,Fordham,W,1,28,5,9,.556,4,8,.500,1,1,1.000,2,4,.500,0,6,6,2,1,0,2,1,13,9.7
155603,Raymond Cowels\raymond-cowels-1,G,2012-01-07,Santa Clara,@,Gonzaga,L,1,25,5,8,.625,2,2,1.000,3,6,.500,0,0,,1,3,4,1,1,0,1,4,13,10.1
155604,Joe Latas\joe-latas-1,F,2012-01-07,Houston Baptist,,Eastern Illinois,L,1,29,6,8,.750,6,8,.750,0,0,,1,3,.333,0,3,3,2,0,1,4,1,13,7.6
155605,Bo Spencer\bo-spencer-1,G,2012-01-07,Nebraska,@,Illinois,L,1,26,5,10,.500,2,3,.667,3,7,.429,0,0,,0,1,1,1,0,0,4,4,13,3.4
155606,Jamar Gulley\jamar-gulley-1,F,2012-01-07,Missouri State,@,Indiana State,W,1,34,4,13,.308,4,12,.333,0,1,.000,5,7,.714,2,6,8,1,2,0,4,2,13,5.8
155607,Erik Etherly\erik-etherly-1,F,2012-01-07,Loyola (MD),,Canisius,W,1,31,4,11,.364,4,11,.364,0,0,,5,6,.833,3,4,7,2,2,2,5,1,13,9.2
155608,Brian Walsh\brian-walsh-1,G,2012-01-07,Akron,@,Miami (OH),W,1,28,4,7,.571,1,3,.333,3,4,.750,2,2,1.000,2,2,4,1,1,0,0,1,13,13.0
155609,LaRon Dendy\laron-dendy-1,F,2012-01-07,Middle Tennessee,,Louisiana-Lafayette,W,1,30,5,12,.417,5,11,.455,0,1,.000,3,7,.429,2,6,8,1,2,2,2,2,13,9.5
155610,Kaylon Williams\kaylon-williams-1,G,2012-01-07,Milwaukee,,Green Bay,W,1,35,5,12,.417,4,8,.500,1,4,.250,2,5,.400,0,4,4,7,3,0,7,4,13,5.9
155611,Jim Mower\jim-mower-1,G,2012-01-07,Lafayette,@,Navy,W,1,35,5,12,.417,3,5,.600,2,7,.286,1,1,1.000,1,4,5,2,0,2,1,4,13,8.7
155612,Dominique Sutton\dominique-sutton-1,F,2012-01-07,North Carolina Central,,Florida A&M,L,1,35,4,9,.444,4,9,.444,0,0,,5,8,.625,2,7,9,0,1,1,0,2,13,11.5
155613,Ebuka Anyaorah\ebuka-anyaorah-2,G,2012-01-07,North Carolina Central,,Florida A&M,L,1,33,4,10,.400,1,4,.250,3,6,.500,2,5,.400,0,3,3,1,0,1,2,0,13,6.7
155614,Ryan Anderson\ryan-anderson-3,F,2012-01-07,Boston College,@,North Carolina,L,1,37,6,16,.375,5,9,.556,1,7,.143,0,0,,1,5,6,1,0,0,1,1,13,5.7
