Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
471301,Patrick Mitchell\patrick-mitchell-1,G,2012-01-12,North Dakota,,Valley City State,W,1,27,1,5,.200,1,2,.500,0,3,.000,2,2,1.000,1,2,3,1,1,1,1,2,4,2.8
471302,Niko Stojilkovic\niko-stojilkovic-1,F,2012-01-12,North Texas,,Western Kentucky,W,0,13,2,3,.667,2,2,1.000,0,1,.000,0,2,.000,1,1,2,3,1,0,2,3,4,2.8
471303,Keron DeShields\keron-deshields-1,G,2012-01-12,Montana,@,Northern Arizona,W,0,4,2,2,1.000,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,4,2.3
471304,Michael Dunn\michael-dunn-1,G,2012-01-12,Northern Arizona,,Montana,L,0,23,1,4,.250,1,3,.333,0,1,.000,2,5,.400,1,2,3,1,1,0,3,2,4,-0.4
471305,Renado Parker\renado-parker-1,F,2012-01-12,Portland State,@,Northern Colorado,W,0,28,2,4,.500,2,4,.500,0,0,,0,0,,1,2,3,0,0,1,1,3,4,1.8
471306,C.J. Blackwell\cj-blackwell-1,F,2012-01-12,Loyola Marymount,@,Pepperdine,W,0,17,2,5,.400,2,3,.667,0,2,.000,0,0,,0,0,0,1,0,1,0,1,4,2.3
471307,Corbin Moore\corbin-moore-1,C,2012-01-12,Pepperdine,,Loyola Marymount,L,1,30,2,5,.400,2,4,.500,0,1,.000,0,2,.000,1,6,7,0,0,3,0,1,4,4.7
471308,Godwin Okonji\godwin-okonji-1,F,2012-01-12,Loyola Marymount,@,Pepperdine,W,1,30,0,3,.000,0,3,.000,0,0,,4,6,.667,4,5,9,1,0,4,1,3,4,6.7
471309,Travis Carroll\travis-carroll-1,F,2012-01-12,Purdue,,Wisconsin,L,1,25,2,5,.400,2,5,.400,0,0,,0,2,.000,7,1,8,1,1,0,1,1,4,6.0
471310,Lawrence Bridges\lawrence-bridges-1,F,2012-01-12,Robert Morris,,Quinnipiac,L,1,22,2,3,.667,2,3,.667,0,0,,0,0,,1,2,3,3,0,0,1,2,4,4.3
471311,Nick Greenbacker\nick-greenbacker-1,C,2012-01-12,Sacred Heart,@,Saint Francis (PA),W,0,21,1,2,.500,1,1,1.000,0,1,.000,2,2,1.000,1,1,2,1,2,0,0,4,4,5.1
471312,Stan Dulaire\stan-dulaire-1,F,2012-01-12,Sacred Heart,@,Saint Francis (PA),W,0,25,2,5,.400,2,5,.400,0,0,,0,0,,2,2,4,0,0,1,0,1,4,3.6
471313,David Stockton\david-stockton-1,G,2012-01-12,Gonzaga,@,Saint Mary's (CA),L,0,16,1,3,.333,0,1,.000,1,2,.500,1,2,.500,0,0,0,2,0,0,1,2,4,1.5
471314,Guy Edi\guy-edi-1,F,2012-01-12,Gonzaga,@,Saint Mary's (CA),L,0,11,2,4,.500,2,4,.500,0,0,,0,1,.000,1,2,3,1,0,0,0,0,4,3.6
471315,Robert Sacre\robert-sacre-1,C,2012-01-12,Gonzaga,@,Saint Mary's (CA),L,1,18,1,7,.143,1,7,.143,0,0,,2,4,.500,1,2,3,1,0,1,2,1,4,-1.0
471316,Justin Raffington\justin-raffington-1,C,2012-01-12,San Francisco,,Portland,W,0,13,1,2,.500,1,2,.500,0,0,,2,2,1.000,1,3,4,0,1,0,1,3,4,3.4
471317,Nemanja Mitrovic\nemanja-mitrovic-1,G,2012-01-12,Portland,@,San Francisco,L,1,18,2,7,.286,2,4,.500,0,3,.000,0,0,,0,2,2,0,0,0,1,1,4,-0.9
471318,Kevin Douglas\kevin-douglas-1,G,2012-01-12,St. Francis (NY),,Monmouth,W,0,9,2,2,1.000,2,2,1.000,0,0,,0,0,,0,1,1,0,1,0,2,1,4,2.3
471319,Andrew Zimmerman\andrew-zimmerman-1,F,2012-01-12,Stanford,,Utah,W,0,10,2,2,1.000,2,2,1.000,0,0,,0,2,.000,1,1,2,3,1,0,1,1,4,5.3
471320,Dwight Powell\dwight-powell-1,F,2012-01-12,Stanford,,Utah,W,0,14,2,6,.333,2,5,.400,0,1,.000,0,3,.000,1,3,4,1,0,0,1,1,4,0.3
471321,Luke Apfeld\luke-apfeld-1,F,2012-01-12,Vermont,,Binghamton,W,0,13,2,2,1.000,2,2,1.000,0,0,,0,1,.000,2,5,7,1,0,0,1,3,4,4.4
