Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
43101,Deontae Hawkins\deontae-hawkins-1,F,2017-01-25,Illinois State,,Indiana State,W,1,29,6,11,.545,3,7,.429,3,4,.750,4,6,.667,3,9,12,1,0,0,3,3,19,14.2
43102,Kalin Fisher\kalin-fisher-1,G,2017-01-25,Hampton,,South Carolina State,L,1,39,8,22,.364,7,19,.368,1,3,.333,2,2,1.000,1,2,3,3,0,0,1,2,19,8.4
43103,Kentrell Barkley\kentrell-barkley-1,G,2017-01-25,East Carolina,,Tulsa,W,1,37,4,12,.333,3,8,.375,1,4,.250,10,14,.714,4,7,11,1,3,1,1,3,19,17.7
43104,A.J. Hess\aj-hess-1,G,2017-01-25,South Dakota State,@,Denver,L,1,32,6,11,.545,2,2,1.000,4,9,.444,3,5,.600,0,2,2,1,0,0,1,1,19,12.8
43105,Shake Milton\malik-milton-1,G,2017-01-25,Southern Methodist,@,Central Florida,W,1,39,6,13,.462,4,7,.571,2,6,.333,5,6,.833,0,6,6,4,3,0,0,3,19,18.3
43106,Jaylen Adams\jaylen-adams-1,G,2017-01-24,St. Bonaventure,,Saint Joseph's,W,1,40,5,9,.556,3,3,1.000,2,6,.333,7,7,1.000,0,2,2,5,3,0,2,3,19,18.6
43107,Katin Reinhardt\katin-reinhardt-1,G,2017-01-24,Marquette,,Villanova,W,0,32,5,10,.500,1,3,.333,4,7,.571,5,6,.833,1,1,2,4,1,1,2,1,19,16.7
43108,Jalen Brunson\jalen-brunson-1,G,2017-01-24,Villanova,@,Marquette,L,1,35,7,13,.538,7,8,.875,0,5,.000,5,5,1.000,0,4,4,4,3,0,3,2,19,15.9
43109,Rodrick Caldwell\rodrick-caldwell-1,G,2017-01-24,Bowling Green State,@,Central Michigan,L,0,21,8,15,.533,5,7,.714,3,8,.375,0,0,,0,1,1,1,0,0,0,4,19,11.1
43110,Jeffrey Carroll\jeffrey-carroll-2,G,2017-01-23,Oklahoma State,,Texas Christian,W,1,35,5,6,.833,4,5,.800,1,1,1.000,8,8,1.000,1,9,10,1,1,1,1,2,19,20.8
43111,Marvin Prochet\marvin-prochet-1,F,2017-01-23,Niagara,,Canisius,W,1,33,7,11,.636,6,7,.857,1,4,.250,4,4,1.000,2,4,6,5,1,1,2,3,19,18.7
43112,Demontrae Jefferson\demontrae-jefferson-1,G,2017-01-23,Texas Southern,@,Mississippi Valley State,L,1,43,6,17,.353,3,10,.300,3,7,.429,4,10,.400,0,2,2,2,2,0,2,2,19,8.3
43113,Bobby Word\bobby-word-1,G,2017-01-23,Cleveland State,@,Green Bay,L,1,36,6,22,.273,2,9,.222,4,13,.308,3,4,.750,0,2,2,1,0,1,1,1,19,6.2
43114,Desmond Williams\desmond-williams-1,F,2017-01-23,Florida A&M,,Maryland-Eastern Shore,L,1,23,9,15,.600,9,15,.600,0,0,,1,3,.333,1,6,7,0,2,1,0,5,19,14.5
