Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
569801,Alhaji Fullah\allie-fullah-1,F,2013-03-07,Charleston Southern,,Winthrop,W,1,20,0,1,.000,0,1,.000,0,0,,2,2,1.000,1,3,4,0,0,1,2,3,2,0.4
569802,Sam Beeler\sam-beeler-1,F,2013-03-07,UC-Santa Barbara,,Cal State Fullerton,W,0,7,1,3,.333,1,3,.333,0,0,,0,0,,2,3,5,0,1,1,1,0,2,3.3
569803,Keegan Hornbuckle\keegan-hornbuckle-1,F,2013-03-07,UC-Santa Barbara,,Cal State Fullerton,W,0,17,1,4,.250,1,4,.250,0,0,,0,0,,1,1,2,2,0,0,1,4,2,-0.6
569804,Jordan Knox\jordan-knox-1,G,2013-03-07,Cal State Fullerton,@,UC-Santa Barbara,L,1,19,1,1,1.000,1,1,1.000,0,0,,0,0,,2,0,2,0,1,0,1,0,2,3.1
569805,Lucas Devenny\lucas-devenny-1,F,2013-03-07,UC-Riverside,@,Cal Poly,L,0,3,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4
569806,Joel Awich\joel-awich-1,F,2013-03-07,Cal Poly,,UC-Riverside,W,1,10,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,1,2,1.6
569807,Shayok M. Shayok\shayok-m-shayok-1,F,2013-03-07,Bradley,,Drake,L,0,8,1,2,.500,1,2,.500,0,0,,0,0,,3,0,3,0,0,0,0,2,2,2.3
569808,Dyricus Simms-Edwards\dyricus-simms-edwards-1,G,2013-03-07,Bradley,,Drake,L,1,34,1,10,.100,1,5,.200,0,5,.000,0,0,,1,0,1,3,0,0,3,1,2,-5.2
569809,Justin Martin\justin-martin-1,F,2013-03-06,Xavier,,Saint Louis,W,0,13,1,3,.333,1,3,.333,0,0,,0,0,,0,2,2,1,2,2,1,2,2,3.2
569810,Grandy Glaze\grandy-glaze-1,F,2013-03-06,Saint Louis,@,Xavier,L,1,7,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,0,1,0,0,2,3.4
569811,Erik Stenger\erik-stenger-1,F,2013-03-06,Xavier,,Saint Louis,W,0,5,1,3,.333,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,0,3,2,-0.2
569812,Matt Sellers\matt-sellers-1,F,2013-03-06,Wyoming,,Colorado State,L,0,10,1,1,1.000,1,1,1.000,0,0,,0,2,.000,1,0,1,0,0,0,1,0,2,0.6
569813,Jason McManamen\jason-mcmanamen-1,G,2013-03-06,Wyoming,,Colorado State,L,0,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7
569814,Gerson Santo\gerson-santo-1,F,2013-03-06,Colorado State,@,Wyoming,W,0,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,2,2,0.9
569815,Jack Bentz\jack-bentz-1,G,2013-03-06,Wyoming,,Colorado State,L,0,13,1,1,1.000,1,1,1.000,0,0,,0,2,.000,0,0,0,2,0,0,0,0,2,2.3
569816,Travis Wear\travis-wear-1,F,2013-03-06,UCLA,@,Washington State,L,0,14,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,0,0,1,0,2,2,1.9
569817,Junior Longrus\junior-longrus-1,F,2013-03-06,Washington State,,UCLA,W,0,8,1,1,1.000,1,1,1.000,0,0,,0,0,,3,1,4,0,0,0,1,1,2,2.7
569818,Aziz N'Diaye\aziz-ndiaye-1,C,2013-03-06,Washington,,Southern California,W,1,27,1,9,.111,1,9,.111,0,0,,0,2,.000,5,6,11,0,1,1,3,2,2,-1.5
569819,Dwaun Anderson\dwaun-anderson-1,G,2013-03-06,Wagner,,Central Connecticut State,W,0,18,1,6,.167,1,5,.200,0,1,.000,0,0,,1,6,7,2,0,3,1,1,2,2.8
569820,Tony Chennault\tony-chennault-1,G,2013-03-06,Villanova,,Georgetown,W,0,25,1,4,.250,1,4,.250,0,0,,0,2,.000,0,2,2,0,1,0,1,2,2,-1.4
569821,Moses Abraham\moses-abraham-1,C,2013-03-06,Georgetown,@,Villanova,L,0,16,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,1,0,0,5,2,1.7
