Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
257001,Shake Milton\malik-milton-1,G,2016-11-18,Southern Methodist,,Michigan,L,1,36,4,11,.364,3,7,.429,1,4,.250,0,0,,0,5,5,3,0,0,3,1,9,3.1
257002,Mark Donnal\mark-donnal-1,F,2016-11-18,Michigan,,Southern Methodist,W,0,25,4,5,.800,3,4,.750,1,1,1.000,0,0,,2,3,5,1,1,1,0,0,9,11.8
257003,Eddie Davis\eddie-davis-1,F,2016-11-18,Southern Mississippi,,Union (TN),W,1,25,3,9,.333,3,8,.375,0,1,.000,3,4,.750,5,7,12,2,0,1,3,3,9,7.0
257004,Frankie Johnson\frankie-johnson-1,G,2016-11-18,Citadel,@,Stetson,W,1,30,2,6,.333,1,4,.250,1,2,.500,4,6,.667,2,0,2,8,0,0,2,3,9,8.6
257005,Leo Goodman\leo-goodman-1,F,2016-11-18,Stetson,,Citadel,L,0,17,3,10,.300,3,8,.375,0,2,.000,3,4,.750,2,2,4,1,0,1,1,1,9,4.8
257006,Tyus Battle\tyus-battle-1,G,2016-11-18,Syracuse,,Monmouth,W,0,20,3,4,.750,0,0,,3,4,.750,0,1,.000,0,3,3,1,2,0,0,2,9,9.8
257007,Matthew Butler\matthew-butler-1,G,2016-11-18,Tennessee-Martin,,Cleveland State,W,1,37,4,8,.500,3,4,.750,1,4,.250,0,0,,0,7,7,4,1,0,8,3,9,1.7
257008,Bennie Boatwright\bennie-boatwright-1,F,2016-11-18,Southern California,@,Texas A&M,W,1,31,3,13,.231,2,5,.400,1,8,.125,2,2,1.000,3,3,6,0,1,0,3,1,9,1.7
257009,Kenrich Williams\kenrich-williams-1,F,2016-11-18,Texas Christian,,Jacksonville State,W,0,20,3,6,.500,1,4,.250,2,2,1.000,1,3,.333,1,1,2,1,1,0,0,0,9,7.9
257010,Kain Harris\kain-harris-1,G,2016-11-18,Tulane,,Arizona State,L,0,12,3,7,.429,1,3,.333,2,4,.500,1,2,.500,1,0,1,0,0,0,2,3,9,2.4
257011,Jordan Butler\jordan-butler-1,F,2016-11-18,Norfolk State,@,Vanderbilt,L,0,16,3,5,.600,3,5,.600,0,0,,3,6,.500,2,2,4,0,0,0,2,4,9,3.9
257012,Luke Kornet\luke-kornet-1,C,2016-11-18,Vanderbilt,,Norfolk State,W,1,22,2,5,.400,2,5,.400,0,0,,5,6,.833,1,4,5,0,0,4,1,1,9,9.2
257013,Ahmed Hamdy Mohamed\ahmed-hamdymohamed-1,F,2016-11-18,Virginia Commonwealth,,Binghamton,W,1,21,3,6,.500,3,6,.500,0,0,,3,4,.750,1,5,6,0,0,0,1,4,9,5.2
257014,Everson Davis\everson-davis-1,G,2016-11-18,Binghamton,@,Virginia Commonwealth,L,1,25,3,8,.375,3,7,.429,0,1,.000,3,3,1.000,2,4,6,0,1,0,1,1,9,6.8
257015,Malcolm Bernard\malcolm-bernard-1,G,2016-11-18,Xavier,,Clemson,W,1,34,4,6,.667,3,4,.750,1,2,.500,0,1,.000,1,6,7,0,1,0,1,4,9,6.9
257016,Donte Thomas\donte-thomas-2,G,2016-11-19,Arkansas State,@,Army,W,1,28,4,11,.364,4,10,.400,0,1,.000,1,2,.500,1,2,3,6,0,0,4,2,9,3.2
257017,Rashad Lindsey\rashad-lindsey-1,G,2016-11-19,Arkansas State,@,Army,W,1,29,2,6,.333,1,4,.250,1,2,.500,4,4,1.000,0,1,1,1,3,0,5,0,9,4.6
257018,Anton Waters\anton-waters-1,F,2016-11-19,Western Kentucky,@,Belmont,L,0,16,3,5,.600,2,4,.500,1,1,1.000,2,2,1.000,2,3,5,0,1,1,0,0,9,10.7
257019,Ben Lawson\ben-lawson-1,F,2016-11-19,Western Kentucky,@,Belmont,L,1,27,4,7,.571,4,6,.667,0,1,.000,1,2,.500,0,4,4,0,0,3,3,1,9,5.2
257020,Kyle Foreman\kyle-foreman-1,G,2016-11-19,Boston University,,Maine,W,1,22,4,8,.500,3,5,.600,1,3,.333,0,0,,0,2,2,2,2,0,1,2,9,7.2
257021,Tre' Thomas\tre-thomas-1,G,2017-01-09,Coppin State,@,Bethune-Cookman,W,1,23,3,5,.600,1,1,1.000,2,4,.500,1,2,.500,0,2,2,0,0,0,0,1,9,6.5
257022,Dejuan Clayton\dejuan-clayton-1,G,2017-01-09,Coppin State,@,Bethune-Cookman,W,1,32,3,8,.375,1,3,.333,2,5,.400,1,2,.500,0,1,1,7,0,0,4,3,9,4.2
257023,Rakiya Battle\rakiya-battle-1,G,2017-01-09,Alabama A&M,@,Arkansas-Pine Bluff,L,1,34,3,6,.500,0,1,.000,3,5,.600,0,1,.000,0,4,4,5,1,0,3,1,9,7.9
257024,Joe'Randle Toliver\joerandle-toliver-1,G,2017-01-09,Arkansas-Pine Bluff,,Alabama A&M,W,1,30,3,6,.500,0,1,.000,3,5,.600,0,0,,1,2,3,5,1,0,0,0,9,11.8
257025,De'Edrick Petty\deedrick-petty-1,G,2017-01-09,Alabama A&M,@,Arkansas-Pine Bluff,L,1,27,1,8,.125,1,6,.167,0,2,.000,7,7,1.000,1,3,4,1,0,0,5,3,9,-0.1
257026,Griffin Kinney\griffin-kinney-1,F,2017-01-09,Appalachian State,,Arkansas State,W,1,17,4,4,1.000,4,4,1.000,0,0,,1,3,.333,1,1,2,1,1,0,2,3,9,6.5
