Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
80801,Omega Harris\omega-harris-1,G,2015-12-21,Texas-El Paso,,Norfolk State,L,1,32,5,14,.357,1,5,.200,4,9,.444,2,2,1.000,1,1,2,4,0,0,2,4,16,8.4
80802,Jacolby Mobley\jacolby-mobley-1,G,2015-12-21,Tennessee-Martin,,Alcorn State,W,0,23,6,12,.500,2,3,.667,4,9,.444,0,0,,1,3,4,3,1,0,1,1,16,13.3
80803,Brandon Brown\brandon-brown-4,G,2015-12-21,Loyola Marymount,@,Portland,L,1,33,7,16,.438,7,15,.467,0,1,.000,2,2,1.000,3,3,6,4,1,0,3,2,16,10.6
80804,Donovan Smith\donovan-smith-1,F,2015-12-21,Quinnipiac,@,Oregon State,L,1,26,7,15,.467,7,15,.467,0,0,,2,2,1.000,5,7,12,2,1,2,0,3,16,16.5
80805,V.J. Beachem\vj-beachem-1,F,2015-12-21,Notre Dame,,Youngstown State,W,1,29,6,9,.667,2,3,.667,4,6,.667,0,0,,0,2,2,0,2,3,0,0,16,16.8
80806,Zach Auguste\zach-auguste-1,F,2015-12-21,Notre Dame,,Youngstown State,W,1,28,3,5,.600,3,5,.600,0,0,,10,12,.833,1,9,10,3,1,2,1,4,16,18.2
80807,Patrick Cole\patrick-cole-1,G,2015-12-21,North Carolina Central,,Southern,L,0,39,6,15,.400,4,8,.500,2,7,.286,2,2,1.000,1,3,4,2,0,0,2,3,16,7.7
80808,Jeremiah Ingram\jeremiah-ingram-1,G,2015-12-21,North Carolina Central,,Southern,L,1,28,6,12,.500,2,5,.400,4,7,.571,0,1,.000,0,2,2,1,0,1,1,4,16,9.0
80809,Will Weeks\will-weeks-1,F,2015-12-21,North Carolina-Asheville,,Elon,L,0,35,8,15,.533,8,15,.533,0,0,,0,3,.000,4,5,9,3,1,0,1,1,16,13.5
80810,Kevin Vannatta\kevin-vannatta-1,G,2015-12-21,North Carolina-Asheville,,Elon,L,1,38,6,9,.667,6,7,.857,0,2,.000,4,6,.667,0,3,3,1,4,0,4,3,16,11.7
80811,Jabarie Hinds\jabarie-hinds-1,G,2015-12-21,Massachusetts,,Providence,L,1,24,7,11,.636,6,10,.600,1,1,1.000,1,2,.500,0,1,1,1,0,0,0,0,16,11.7
80812,Nate Frye\nate-frye-1,G,2015-12-21,New Orleans,@,Louisiana-Lafayette,L,1,30,4,11,.364,3,8,.375,1,3,.333,7,10,.700,0,5,5,7,0,0,1,5,16,12.1
