Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
339301,Afam Muojeke\afam-muojeke-1,G,2010-12-14,Wyoming,,Denver,W,0,15,1,3,.333,1,2,.500,0,1,.000,5,5,1.000,0,0,0,1,0,0,1,3,7,3.8
339302,Chris Udofia\chris-udofia-1,F,2010-12-14,Denver,@,Wyoming,L,0,23,3,6,.500,3,5,.600,0,1,.000,1,3,.333,1,0,1,0,0,1,0,3,7,3.4
339303,Charles Hankerson\charles-hankerson-jr-1,G,2010-12-15,Alabama,,Southeastern Louisiana,W,0,17,3,7,.429,2,5,.400,1,2,.500,0,0,,0,1,1,1,1,0,1,0,7,4.3
339304,Marvell Waithe\marvell-waithe-1,F,2010-12-15,Arkansas,,Mississippi Valley State,W,1,17,2,5,.400,2,4,.500,0,1,.000,3,4,.750,3,3,6,2,1,0,1,0,7,8.3
339305,Paul Crosby\paul-crosby-1,C,2010-12-15,Mississippi Valley State,@,Arkansas,L,0,24,1,12,.083,1,10,.100,0,2,.000,5,6,.833,3,3,6,4,1,0,2,4,7,1.8
339306,Rashad Savage\rashad-savage-1,F,2010-12-15,Cal State Bakersfield,,Portland State,W,1,30,3,7,.429,3,7,.429,0,0,,1,2,.500,8,9,17,1,0,1,2,3,7,9.4
339307,Patrick Rembert\patrick-rembert-1,G,2010-12-15,UC-Irvine,,Vanguard,W,1,21,3,6,.500,2,4,.500,1,2,.500,0,0,,0,0,0,2,0,0,2,0,7,3.4
339308,A.J. Rompza\aj-rompza-1,G,2010-12-15,Central Florida,,Louisiana-Lafayette,W,1,25,3,9,.333,2,5,.400,1,4,.250,0,0,,1,1,2,3,1,1,2,2,7,3.9
339309,Marcus Jordan\marcus-jordan-1,G,2010-12-15,Central Florida,,Louisiana-Lafayette,W,1,27,2,9,.222,1,4,.250,1,5,.200,2,2,1.000,0,1,1,4,2,0,4,2,7,1.8
339310,Randell Daigle\randell-daigle-1,G,2010-12-15,Louisiana-Lafayette,@,Central Florida,L,0,28,3,10,.300,2,5,.400,1,5,.200,0,0,,0,2,2,3,1,0,2,3,7,1.7
339311,Luke Loucks\luke-loucks-1,G,2010-12-15,Florida State,,Stetson,W,0,18,2,3,.667,0,0,,2,3,.667,1,2,.500,0,3,3,2,2,0,3,3,7,5.4
339312,Alex Abreu\alex-abreu-1,G,2010-12-15,Akron,@,Minnesota,L,1,22,3,8,.375,2,4,.500,1,4,.250,0,0,,0,1,1,6,3,0,4,4,7,4.5
339313,Ralph Sampson\ralph-sampson-2,F,2010-12-15,Minnesota,,Akron,W,1,29,3,7,.429,3,7,.429,0,0,,1,1,1.000,1,1,2,3,1,2,1,3,7,6.6
339314,Christophe Varidel\christophe-varidel-1,G,2010-12-15,Florida Gulf Coast,@,Ohio State,L,0,18,2,3,.667,0,0,,2,3,.667,1,2,.500,0,3,3,3,0,0,3,1,7,4.9
339315,David Lighty\david-lighty-1,G,2010-12-15,Ohio State,,Florida Gulf Coast,W,1,25,2,9,.222,2,6,.333,0,3,.000,3,5,.600,0,1,1,7,3,1,0,3,7,8.4
339316,Danny Stewart\danny-stewart-1,F,2010-12-15,Rider,,Monmouth,W,0,25,2,5,.400,2,5,.400,0,0,,3,5,.600,4,8,12,1,2,3,2,3,7,10.3
339317,Jordan Davis\jordan-davis-1,G,2010-12-15,Monmouth,@,Rider,L,1,33,2,4,.500,1,1,1.000,1,3,.333,2,2,1.000,0,3,3,4,0,1,2,2,7,6.6
339318,R.J. Rutledge\rj-rutledge-1,G,2010-12-15,Monmouth,@,Rider,L,1,9,1,3,.333,1,2,.500,0,1,.000,5,6,.833,0,0,0,0,1,0,1,0,7,4.9
339319,Tevin Galvin\tevin-galvin-1,G,2010-12-15,Jacksonville,@,Saint Louis,L,1,20,3,8,.375,2,5,.400,1,3,.333,0,0,,2,2,4,1,0,0,2,3,7,2.1
339320,Jack Trotter\jack-trotter-1,F,2010-12-15,Stanford,,North Carolina A&T,W,1,22,2,6,.333,2,4,.500,0,2,.000,3,4,.750,4,2,6,0,0,0,1,2,7,4.8
339321,Nikita Mescheriakov\nikita-mescheriakov-1,F,2010-12-15,Wake Forest,,North Carolina-Greensboro,W,1,22,3,5,.600,3,5,.600,0,0,,1,2,.500,3,1,4,3,1,0,4,3,7,4.6
339322,Ian Clark\ian-clark-1,G,2010-12-16,Belmont,,Kennesaw State,W,1,21,2,9,.222,1,6,.167,1,3,.333,2,2,1.000,2,1,3,0,0,0,1,1,7,1.8
339323,LaDaris Green\ladaris-green-1,F,2010-12-16,Kennesaw State,@,Belmont,L,1,21,3,12,.250,2,7,.286,1,5,.200,0,0,,1,4,5,1,0,1,1,4,7,0.5
339324,Mathis Keita\mathis-keita-1,G,2010-12-16,Gonzaga,,Lewis & Clark,W,0,12,3,4,.750,3,3,1.000,0,1,.000,1,2,.500,0,2,2,2,2,0,1,2,7,7.2
339325,Aaron Dotson\aaron-dotson-1,G,2010-12-16,Louisiana State,,McNeese State,W,1,31,1,7,.143,1,4,.250,0,3,.000,5,5,1.000,1,2,3,3,0,1,1,2,7,4.8
339326,Mari Kontae\mari-kontae-1,F,2010-12-16,McNeese State,@,Louisiana State,L,0,14,3,4,.750,2,3,.667,1,1,1.000,0,0,,2,0,2,0,1,0,0,1,7,7.4
339327,Hernst Laroche\hernst-laroche-1,G,2010-12-16,New Mexico State,,Panhandle State,W,1,30,3,8,.375,2,4,.500,1,4,.250,0,1,.000,1,5,6,2,3,0,1,0,7,7.8
339328,Tshilidzi Nephawe\tshilidzi-nephawe-1,C,2010-12-16,New Mexico State,,Panhandle State,W,1,18,1,4,.250,1,4,.250,0,0,,5,7,.714,2,5,7,0,2,1,5,3,7,3.2
339329,Elridge Moore\elridge-moore-1,F,2010-12-16,Nicholls State,,Dillard,W,0,16,3,3,1.000,3,3,1.000,0,0,,1,2,.500,5,1,6,0,0,1,2,3,7,7.0
339330,Chris Stephenson\chris-stephenson-2,G,2010-12-16,North Carolina-Asheville,,King (TN),W,1,22,2,6,.333,2,5,.400,0,1,.000,3,4,.750,1,2,3,1,1,0,2,1,7,3.8
339331,Jon Nwannunu\jon-nwannunu-1,F,2010-12-16,North Carolina-Asheville,,King (TN),W,0,12,3,4,.750,3,4,.750,0,0,,1,2,.500,2,0,2,0,0,0,0,1,7,6.0
339332,Lorenzo Brown\lorenzo-brown-1,G,2010-12-16,North Carolina State,,Youngstown State,W,1,30,2,4,.500,1,3,.333,1,1,1.000,2,4,.500,1,2,3,1,2,1,3,1,7,5.5
339333,Drew Lundberg\drew-lundberg-1,G,2010-12-16,North Dakota State,,UC-Davis,W,1,31,2,6,.333,1,4,.250,1,2,.500,2,4,.500,0,2,2,2,1,0,0,1,7,5.4
339334,Mike Kurtz\mike-kurtz-1,F,2010-12-16,UC-Davis,@,North Dakota State,L,1,16,3,4,.750,2,2,1.000,1,2,.500,0,0,,0,2,2,0,0,3,2,2,7,5.3
339335,Lucas Kuipers\lucas-kuipers-1,F,2010-12-16,Rice,,Arkansas-Little Rock,W,1,22,3,3,1.000,2,2,1.000,1,1,1.000,0,0,,2,4,6,0,0,1,1,2,7,7.6
339336,Trey Stanton\trey-stanton-1,C,2010-12-16,Rice,,Arkansas-Little Rock,W,0,19,3,7,.429,3,6,.500,0,1,.000,1,1,1.000,1,1,2,2,0,1,2,2,7,3.6
339337,Anthony Horton\anthony-horton-1,F,2010-12-16,Campbell,@,South Carolina Upstate,W,0,11,3,7,.429,2,4,.500,1,3,.333,0,0,,2,2,4,1,0,0,1,3,7,3.8
339338,Chandler Hash\chandler-hash-1,G,2010-12-16,South Carolina Upstate,,Campbell,L,0,12,2,4,.500,1,1,1.000,1,3,.333,2,4,.500,0,0,0,0,0,0,0,3,7,3.0
339339,Mezie Uzochukwu\mezie-uzochukwu-1,F,2010-12-16,South Carolina Upstate,,Campbell,L,1,27,3,6,.500,3,4,.750,0,2,.000,1,4,.250,2,3,5,5,2,0,0,3,7,9.4
339340,Kyle Tresnak\kyle-tresnak-1,C,2010-12-16,Weber State,@,Tulsa,L,0,15,3,6,.500,3,6,.500,0,0,,1,1,1.000,3,1,4,0,0,0,2,3,7,3.2
339341,Preston Blackmon\preston-blackmon-1,G,2010-12-17,Savannah State,@,Clemson,L,1,28,2,7,.286,1,3,.333,1,4,.250,2,2,1.000,0,3,3,2,2,0,4,1,7,2.8
339342,Marcus Relphorde\marcus-relphorde-1,F,2010-12-17,Colorado,,Citadel,W,1,23,3,9,.333,2,6,.333,1,3,.333,0,0,,0,5,5,4,3,0,2,2,7,6.4
