Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
323301,Xavier Talton\xavier-talton-1,G,2015-02-26,Colorado,,Arizona,L,0,18,3,7,.429,2,4,.500,1,3,.333,0,0,,0,0,0,1,0,0,1,1,7,2.6
323302,Dustin Thomas\dustin-thomas-1,G,2015-02-26,Colorado,,Arizona,L,0,23,2,5,.400,2,5,.400,0,0,,3,5,.600,1,1,2,1,1,0,0,4,7,4.6
323303,De'Andre Davis\deandre-davis-1,G,2015-02-26,Grand Canyon,@,Chicago State,L,0,17,2,3,.667,2,3,.667,0,0,,3,3,1.000,0,3,3,1,1,0,3,2,7,4.5
323304,Avery Johnson\avery-johnson-2,G,2015-02-26,UC-Davis,@,UC-Santa Barbara,L,1,27,2,4,.500,1,2,.500,1,2,.500,2,2,1.000,0,0,0,2,1,0,3,3,7,3.2
323305,Moses Morgan\moses-morgan-1,F,2015-02-26,Cal State Fullerton,@,Cal State Northridge,L,1,19,3,5,.600,2,3,.667,1,2,.500,0,0,,0,2,2,0,0,1,1,1,7,4.6
323306,Chris Horton\chris-horton-1,C,2015-02-26,Austin Peay,,Southern Illinois-Edwardsville,W,1,38,1,6,.167,1,6,.167,0,0,,5,7,.714,3,17,20,2,1,5,7,3,7,7.3
323307,Greg Gainey\greg-gainey-1,F,2015-02-26,Texas-Arlington,@,Arkansas State,L,1,22,3,7,.429,2,4,.500,1,3,.333,0,0,,4,2,6,0,0,0,1,4,7,4.1
323308,Jelani Hewitt\jelani-hewitt-1,G,2015-02-26,Georgia Southern,@,Appalachian State,W,1,30,3,11,.273,2,8,.250,1,3,.333,0,0,,1,2,3,5,2,0,2,1,7,4.9
323309,Jake Babic\jake-babic-1,G,2015-02-26,Appalachian State,,Georgia Southern,L,1,28,2,5,.400,0,2,.000,2,3,.667,1,2,.500,0,1,1,1,0,0,2,1,7,2.5
323310,Jacob Lawson\jacob-lawson-1,F,2015-02-26,Appalachian State,,Georgia Southern,L,0,13,3,4,.750,3,4,.750,0,0,,1,1,1.000,0,4,4,0,0,1,0,2,7,6.5
323311,Emmanuel Owootoah\emmanuel-owootoah-1,G,2015-02-25,Fresno State,@,Wyoming,W,0,22,2,3,.667,1,1,1.000,1,2,.500,2,2,1.000,0,0,0,1,2,0,0,2,7,7.6
323312,Alan Herndon\alan-herndon-1,F,2015-02-25,Wyoming,,Fresno State,L,0,16,2,2,1.000,2,2,1.000,0,0,,3,4,.750,1,1,2,1,0,0,1,1,7,6.3
323313,Mike Morsell\mike-morsell-1,F,2015-02-25,Towson,@,William & Mary,L,1,30,3,10,.300,3,5,.600,0,5,.000,1,5,.200,1,3,4,0,2,1,3,5,7,-1.1
323314,Mike Tobey\mike-tobey-1,F,2015-02-25,Virginia,@,Wake Forest,W,0,21,3,5,.600,3,5,.600,0,0,,1,1,1.000,1,3,4,1,1,1,2,2,7,5.9
323315,Marial Shayok\marial-shayok-1,G,2015-02-25,Virginia,@,Wake Forest,W,1,26,3,8,.375,2,6,.333,1,2,.500,0,0,,1,4,5,4,2,1,1,0,7,9.0
323316,Codi Miller-McIntyre\codi-miller-mcintyre-1,G,2015-02-25,Wake Forest,,Virginia,L,1,27,2,7,.286,1,4,.250,1,3,.333,2,2,1.000,0,2,2,4,1,0,2,2,7,4.5
323317,Tyus Jones\tyus-jones-1,G,2015-02-25,Duke,@,Virginia Tech,W,1,45,3,10,.300,2,5,.400,1,5,.200,0,0,,0,2,2,9,1,0,3,1,7,5.7
323318,Matt Jones\matt-jones-3,G,2015-02-25,Duke,@,Virginia Tech,W,1,32,3,4,.750,2,2,1.000,1,2,.500,0,0,,1,0,1,2,3,1,0,2,7,10.4
323319,Malik Muller\malik-muller-1,G,2015-02-25,Virginia Tech,,Duke,L,1,15,3,3,1.000,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,1,0,0,0,7,7.4
