Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
572101,Connor Nolte\connor-nolte-1,F,2010-12-28,Georgia,,Charleston Southern,W,0,12,1,2,.500,1,2,.500,0,0,,0,0,,1,5,6,1,0,0,1,2,2,2.1
572102,Sherrard Brantley\sherrard-brantley-1,G,2010-12-28,Georgia,,Charleston Southern,W,0,20,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,2,1,0,2,0,2,1.0
572103,Vincent Williams\vincent-williams-1,G,2010-12-28,Georgia,,Charleston Southern,W,0,17,1,5,.200,1,3,.333,0,2,.000,0,0,,0,1,1,2,1,0,0,3,2,0.4
572104,Todd O'Brien\todd-obrien-1,C,2010-12-28,Saint Joseph's,@,Holy Cross,W,0,5,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,2,2,-0.5
572105,David Naves\david-naves-1,G,2010-12-28,Howard,,Rider,L,0,7,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3
572106,Gary Lawrence\gary-lawrence-1,F,2010-12-28,Howard,,Rider,L,0,15,1,1,1.000,1,1,1.000,0,0,,0,0,,2,2,4,1,0,0,2,4,2,0.8
572107,Branden Doughty\branden-doughty-1,F,2010-12-28,Coppin State,@,Kentucky,L,1,11,1,4,.250,1,4,.250,0,0,,0,0,,1,2,3,0,0,0,1,1,2,-0.5
572108,Garen Lafser\garen-lafser-1,G,2010-12-28,Liberty,,Union (KY),W,0,4,1,4,.250,1,1,1.000,0,3,.000,0,0,,0,0,0,0,0,0,0,1,2,-0.8
572109,Colin Klebon\colin-klebon-1,F,2010-12-28,Bucknell,@,Loyola (MD),W,0,11,1,3,.333,1,3,.333,0,0,,0,0,,0,1,1,0,0,1,2,0,2,-0.7
572110,Chretien Lukusa\chretien-lukusa-1,G,2010-12-28,Binghamton,@,Marshall,L,1,9,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,0,0,2,2.4
572111,Xavier Humphrey\xavier-humphrey-1,F,2010-12-28,Marshall,,Binghamton,W,0,3,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,0,1,2,0.9
572112,Sandi Marcius\sandi-marcius-1,F,2010-12-28,Purdue,@,Michigan,W,0,3,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,2,1,2,0.0
572113,Marshall Bjorklund\marshall-bjorklund-1,F,2010-12-28,North Dakota State,@,Missouri-Kansas City,L,1,14,1,4,.250,1,4,.250,0,0,,0,0,,2,2,4,0,1,0,0,2,2,1.8
572114,Eric Gaines\eric-gaines-1,G,2010-12-28,Kent State,@,Morehead State,L,0,31,1,5,.200,1,5,.200,0,0,,0,3,.000,3,0,3,3,1,0,1,1,2,1.5
572115,Justin Greene\justin-greene-1,F,2010-12-28,Kent State,@,Morehead State,L,1,23,1,1,1.000,1,1,1.000,0,0,,0,2,.000,0,4,4,3,0,0,2,5,2,0.2
572116,Michael Culpo\michael-culpo-1,G,2010-12-28,Long Island University,@,NJIT,W,0,15,1,4,.250,1,2,.500,0,2,.000,0,0,,1,2,3,0,2,0,2,2,2,0.1
572117,Desmond Jackson\desmond-jackson-1,G,2010-12-28,Alabama A&M,@,North Carolina State,L,0,17,1,6,.167,1,1,1.000,0,5,.000,0,0,,1,0,1,1,1,1,2,3,2,-1.9
572118,Jabari Deshields\jabari-deshields-1,G,2010-12-28,Alabama A&M,@,North Carolina State,L,0,7,1,3,.333,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-0.8
572119,Richard Howell\richard-howell-1,F,2010-12-28,North Carolina State,,Alabama A&M,W,0,17,0,0,,0,0,,0,0,,2,2,1.000,1,6,7,3,2,2,0,3,2,8.8
572120,Patrick Crouch\patrick-crouch-1,G,2010-12-28,North Carolina,,Rutgers,W,0,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2,0.3
572121,Alonzo Edwards\alonzo-edwards-1,F,2010-12-28,North Texas,,Panhandle State,W,0,10,1,1,1.000,1,1,1.000,0,0,,0,2,.000,1,1,2,1,0,0,1,0,2,1.6
572122,Avery Redmond\avery-redmond-1,G,2010-12-28,North Texas,,Panhandle State,W,0,1,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7
572123,Dorian Green\dorian-green-1,G,2010-12-28,Colorado State,@,San Francisco,W,1,19,1,6,.167,1,1,1.000,0,5,.000,0,0,,0,4,4,3,0,0,2,2,2,-1.3
572124,Perris Blackwell\perris-blackwell-1,F,2010-12-28,San Francisco,,Colorado State,L,1,17,1,3,.333,1,3,.333,0,0,,0,1,.000,0,2,2,2,0,1,1,5,2,-0.4
572125,Eniel Polynice\eniel-polynice-1,G,2010-12-28,Seton Hall,,South Florida,W,0,14,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,0,1,1,2,1,2,0.9
572126,Toarlyn Fitzpatrick\toarlyn-fitzpatrick-1,F,2010-12-28,South Florida,@,Seton Hall,L,0,5,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,0,1,2,1.2
572127,Conrad Krutwig\conrad-krutwig-1,F,2010-12-28,South Dakota,,Midland Lutheran,W,0,7,1,3,.333,1,3,.333,0,0,,0,2,.000,0,4,4,1,1,0,0,1,2,2.0
572128,Gabriel Harris\gabriel-harris-1,G,2010-12-28,Stanford,,Yale,W,0,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7
572129,Jesse Pritchard\jesse-pritchard-1,G,2010-12-28,Yale,@,Stanford,L,0,12,0,2,.000,0,1,.000,0,1,.000,2,2,1.000,1,1,2,1,0,0,0,2,2,1.5
572130,Rhett Anderson\rhett-anderson-1,F,2010-12-28,Yale,@,Stanford,L,1,11,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,2,0,0,1,4,2,1.2
572131,Archie Seals\archie-seals-1,G,2010-12-28,Chicago State,@,Texas Christian,L,1,19,1,4,.250,1,3,.333,0,1,.000,0,0,,1,1,2,5,2,0,3,1,2,2.7
572132,Jon Montgomery\jon-montgomery-1,G,2010-12-28,Chicago State,@,Texas Christian,L,0,11,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,1,2,1,0,0,0,2,2,1.9
572133,Pawel Kielbasa\pawel-kielbasa-1,C,2010-12-28,Chicago State,@,Texas Christian,L,1,11,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,1,3,2,0.1
572134,Quincy Ukaigwe\quincy-ukaigwe-1,F,2010-12-28,Chicago State,@,Texas Christian,L,0,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7
572135,Tony Baker\tony-baker-1,G,2010-12-28,Texas-El Paso,,Western New Mexico,W,0,2,0,0,,0,0,,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,2,2.7
572136,Tyler Tafoya\tyler-tafoya-1,G,2010-12-28,Texas-El Paso,,Western New Mexico,W,0,2,1,4,.250,1,3,.333,0,1,.000,0,0,,1,0,1,0,0,0,0,1,2,-0.1
572137,Richaud Pack\richaud-pack-1,G,2010-12-28,Florida International,@,Utah Valley,L,0,2,0,1,.000,0,0,,0,1,.000,2,3,.667,0,0,0,0,0,0,0,0,2,0.9
572138,Tremayne Russell\tremayne-russell-1,G,2010-12-28,Florida International,@,Utah Valley,L,0,14,1,3,.333,1,3,.333,0,0,,0,0,,0,4,4,1,0,0,1,2,2,0.4
572139,Kevin Van Wijk\kevin-van-wijk-1,F,2010-12-28,Valparaiso,,Ball State,W,0,9,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,4,2,2,-3.5
572140,Matt Kenney\matt-kenney-1,G,2010-12-28,Valparaiso,,Ball State,W,0,10,1,4,.250,1,2,.500,0,2,.000,0,0,,0,1,1,3,1,0,0,4,2,1.4
572141,Chip Armelin\chip-armelin-1,G,2010-12-28,Minnesota,@,Wisconsin,L,0,6,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,2.4
572142,Colton Iverson\colton-iverson-1,F,2010-12-28,Minnesota,@,Wisconsin,L,0,20,1,5,.200,1,5,.200,0,0,,0,0,,2,5,7,0,0,1,1,1,2,1.1
572143,Josh Gasser\josh-gasser-1,G,2010-12-28,Wisconsin,,Minnesota,W,1,31,1,5,.200,1,3,.333,0,2,.000,0,0,,2,0,2,3,1,0,0,1,2,3.0
572144,Brandon Dawson\brandon-dawson-1,F,2010-12-28,Kennesaw State,@,Wyoming,L,0,4,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,1,0,2,1.7
572145,Brian Gibson\brian-gibson-1,F,2010-12-28,Wyoming,,Kennesaw State,W,0,9,1,2,.500,1,2,.500,0,0,,0,0,,1,4,5,0,0,0,0,0,2,2.9
