Rk,Player,Pos,Date,Schl,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
574201,Matthew Wright\matthew-wright-1,G,2010-12-11,St. Bonaventure,,Niagara,L,0,8,1,5,.200,1,2,.500,0,3,.000,0,0,,1,0,1,2,1,0,0,0,2,2.0
574202,Desmond Haymon\desmond-haymon-1,G,2010-12-11,Stephen F. Austin,,Chicago State,W,0,9,0,2,.000,0,1,.000,0,1,.000,2,2,1.000,0,0,0,1,0,0,0,1,2,0.9
574203,Hajji Martin\hajji-martin-1,F,2010-12-11,Chicago State,@,Stephen F. Austin,L,1,23,1,4,.250,1,3,.333,0,1,.000,0,0,,1,2,3,0,1,0,0,1,2,1.5
574204,Quincy Ukaigwe\quincy-ukaigwe-1,F,2010-12-11,Chicago State,@,Stephen F. Austin,L,0,10,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,0,1,2,5,2,-0.6
574205,Anthony Jackson\anthony-jackson-4,G,2010-12-11,Stony Brook,,Sacred Heart,L,0,11,1,4,.250,1,2,.500,0,2,.000,0,0,,0,0,0,0,0,0,0,0,2,-0.4
574206,Marcus Rouse\marcus-rouse-1,G,2010-12-11,Stony Brook,,Sacred Heart,L,1,11,1,6,.167,1,2,.500,0,4,.000,0,0,,1,0,1,0,1,0,1,0,2,-1.1
574207,Baye Moussa Keita\baye-moussa-keita-1,C,2010-12-11,Syracuse,,Colgate,W,0,13,1,1,1.000,1,1,1.000,0,0,,0,0,,2,0,2,0,2,0,1,1,2,3.7
574208,Chad Johnson\chad-johnson-3,G,2010-12-11,Colgate,@,Syracuse,L,0,17,0,2,.000,0,2,.000,0,0,,2,2,1.000,2,0,2,0,0,1,1,1,2,1.3
574209,John Brandenburg\john-brandenburg-1,C,2010-12-11,Colgate,@,Syracuse,L,0,12,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,1,0,0,0,2,2,1.2
574210,Lazar Bogdanovic\lazar-bogdanovic-1,F,2010-12-11,Colgate,@,Syracuse,L,0,8,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,1,0,0,0,2,2,1.2
574211,Matt Lyde-Cajuste\matt-lyde-cajuste-1,F,2010-12-11,Syracuse,,Colgate,W,0,3,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,2,0.6
574212,Nick Resavy\nick-resavy-1,G,2010-12-11,Syracuse,,Colgate,W,0,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,1,2,1.0
574213,Liam McMorrow\liam-mcmorrow-1,C,2010-12-11,Tennessee Tech,,Lipscomb,L,0,15,0,1,.000,0,1,.000,0,0,,2,4,.500,0,1,1,0,1,0,1,2,2,0.0
574214,Robert Boyd\robert-boyd-1,G,2010-12-11,Lipscomb,@,Tennessee Tech,W,1,24,1,5,.200,1,3,.333,0,2,.000,0,0,,0,1,1,0,2,0,2,1,2,-1.2
574215,Aziz N'Diaye\aziz-ndiaye-1,C,2010-12-11,Washington,@,Texas A&M,L,1,13,1,3,.333,1,3,.333,0,0,,0,0,,1,6,7,0,1,0,0,3,2,2.6
574216,Scott Suggs\scott-suggs-1,G,2010-12-11,Washington,@,Texas A&M,L,0,20,1,4,.250,1,3,.333,0,1,.000,0,0,,0,1,1,2,1,0,1,3,2,0.1
574217,Andrew Dick\andrew-dick-1,G,2010-12-11,Texas,,Texas State,W,0,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7
574218,Matt Hill\matt-hill-2,F,2010-12-11,Texas,,Texas State,W,0,16,1,2,.500,1,2,.500,0,0,,0,0,,3,2,5,0,0,0,0,4,2,2.1
574219,Justin Anyijong\justin-anyijong-1,F,2010-12-11,Toledo,,Valparaiso,W,0,17,1,7,.143,1,3,.333,0,4,.000,0,0,,0,4,4,0,1,0,0,3,2,-1.5
574220,Michael Rogers\michael-rogers-1,G,2010-12-11,Valparaiso,@,Toledo,L,0,12,1,5,.200,1,3,.333,0,2,.000,0,2,.000,0,3,3,0,0,0,0,2,2,-1.8
574221,Cory Brown\cory-brown-1,C,2010-12-11,Cal State Bakersfield,@,Utah State,L,1,8,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,1,2,0,4,2,2.5
574222,Donald Johnson\donald-johnson-2,F,2010-12-11,Cal State Bakersfield,@,Utah State,L,0,17,1,6,.167,1,6,.167,0,0,,0,0,,0,2,2,2,1,1,0,1,2,1.5
574223,Kregg Jones\kregg-jones-1,F,2010-12-11,Cal State Bakersfield,@,Utah State,L,0,18,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,0,0,1,1,3,2,0.1
574224,Morgan Grim\morgan-grim-1,F,2010-12-11,Utah State,,Cal State Bakersfield,W,0,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7
574225,Jeylani Dublin\jeyani-dubin-1,F,2010-12-11,Longwood,@,Virginia Military Institute,L,0,2,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4
574226,Stephen Sargent\stephen-sargent-1,C,2010-12-11,Virginia Military Institute,,Longwood,W,1,7,1,1,1.000,1,1,1.000,0,0,,0,0,,2,2,4,1,0,0,0,4,2,2.8
574227,Ryan Schrotenboer\ryan-schrotenboer-1,F,2010-12-11,Wagner,,Saint Peter's,L,0,6,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,2,0.6
574228,Cliff Dixon\cliff-dixon-1,F,2010-12-11,Western Kentucky,,Southern Illinois,W,0,16,1,3,.333,1,3,.333,0,0,,0,0,,0,3,3,1,0,0,2,0,2,-0.1
574229,Jamal Crook\jamal-crook-1,G,2010-12-11,Western Kentucky,,Southern Illinois,W,1,15,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2,1.0
574230,Justin Bocot\justin-bocot-1,G,2010-12-11,Southern Illinois,@,Western Kentucky,L,0,22,1,5,.200,1,3,.333,0,2,.000,0,0,,0,5,5,2,0,1,3,3,2,-1.7
574231,James Erger\james-erger-1,F,2010-12-12,Bowling Green State,,Florida International,W,0,7,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,0,0,0,2,1.3
574232,Bak Bak\bak-bak-1,F,2010-12-12,University of California,,Southern Mississippi,L,0,9,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,2,1.2
574233,Casey Mitchell\casey-mitchell-1,G,2010-12-12,West Virginia,,Duquesne,W,0,13,1,6,.167,1,2,.500,0,4,.000,0,0,,0,0,0,1,0,0,3,2,2,-4.9
574234,Daniel Watts\daniel-watts-1,C,2010-12-12,Elon,,Lynchburg,W,0,6,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,2,2,1.9
574235,Gary Pope\gary-pope-1,G,2010-12-12,Elon,,Lynchburg,W,0,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,2.4
574236,Lucas Weavil\lucas-weavil-1,G,2010-12-12,Elon,,Lynchburg,W,0,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7
574237,Cory Stanton\cory-stanton-1,G,2010-12-12,Clemson,@,Florida State,L,0,13,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,0,0,2,0,0,2,1,2,-0.7
574238,Terrance Shannon\terrance-shannon-1,F,2010-12-12,Florida State,,Clemson,W,0,6,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,1,1,2,-1.1
574239,Aaron Bowen\aaron-bowen-1,F,2010-12-12,Georgetown,,Appalachian State,W,0,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,1,0,0,2,2.4
574240,Jerrelle Benimon\jerrelle-benimon-1,F,2010-12-12,Georgetown,,Appalachian State,W,0,6,0,1,.000,0,0,,0,1,.000,2,2,1.000,1,1,2,0,0,0,0,0,2,2.3
574241,Mitch Woods\mitch-woods-1,G,2010-12-12,Appalachian State,@,Georgetown,L,1,10,0,0,,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,3,0,2,-0.7
574242,Ryan Dougherty\ryan-dougherty-1,G,2010-12-12,Georgetown,,Appalachian State,W,0,1,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7
574243,Colin Nickerson\colin-nickerson-1,G,2010-12-12,Fairfield,@,Holy Cross,W,1,19,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,2,0,0,2,0,2,0.7
574244,Jordan Stevens\jordan-stevens-1,G,2010-12-12,Holy Cross,,Fairfield,L,0,13,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,0,1,2,0,1,1,0,2,2.8
574245,Keith Matthews\keith-matthews-1,F,2010-12-12,Fairfield,@,Holy Cross,W,0,16,1,4,.250,1,4,.250,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-1.5
574246,Mike Cavataio\mike-cavataio-1,G,2010-12-12,Holy Cross,,Fairfield,L,0,20,1,6,.167,1,2,.500,0,4,.000,0,0,,2,2,4,2,1,0,0,1,2,2.2
