,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
21801,2013-01-27,Clemson,,Virginia Tech,W 77-70,200,22,49,.449,12,28,.429,10,21,.476,23,29,.793,77
21802,2013-01-27,North Carolina-Greensboro,,Chattanooga,W 77-69,200,26,64,.406,15,35,.429,11,29,.379,14,20,.700,77
21803,2013-01-29,Illinois State,@,Bradley,L 77-83,200,22,48,.458,9,24,.375,13,24,.542,20,26,.769,77
21804,2013-01-30,Colorado State,,Boise State,W 77-57,200,26,58,.448,20,36,.556,6,22,.273,19,35,.543,77
21805,2013-01-30,Missouri State,@,Creighton,L 77-91,200,29,53,.547,18,33,.545,11,20,.550,8,11,.727,77
21806,2013-01-30,North Carolina-Asheville,@,Presbyterian,W 77-74,200,29,58,.500,24,39,.615,5,19,.263,14,21,.667,77
21807,2013-01-31,Utah State,@,Idaho,W 77-67,200,28,47,.596,22,34,.647,6,13,.462,15,19,.789,77
21808,2013-01-31,Mount St. Mary's,,Quinnipiac,W 77-73,200,23,60,.383,17,38,.447,6,22,.273,25,36,.694,77
21809,2013-02-01,Youngstown State,@,Detroit Mercy,L 77-88,200,27,59,.458,16,26,.615,11,33,.333,12,15,.800,77
21810,2013-02-02,Alabama State,,Arkansas-Pine Bluff,L 77-81,200,26,57,.456,20,39,.513,6,18,.333,19,27,.704,77
21811,2013-02-02,Boise State,,Nevada-Las Vegas,W 77-72,200,27,55,.491,19,36,.528,8,19,.421,15,19,.789,77
21812,2013-02-02,Hawaii,@,Cal State Fullerton,W 77-75,200,26,54,.481,20,39,.513,6,15,.400,19,28,.679,77
21813,2013-02-02,Canisius,,Iona,W 77-74,200,22,55,.400,8,25,.320,14,30,.467,19,27,.704,77
21814,2013-02-02,Elon,,Samford,W 77-66,200,26,53,.491,17,31,.548,9,22,.409,16,23,.696,77
21815,2013-02-02,Cleveland State,@,Illinois-Chicago,W 77-66,200,27,53,.509,19,33,.576,8,20,.400,15,18,.833,77
21816,2013-02-02,Kent State,,Eastern Michigan,W 77-62,200,24,53,.453,15,29,.517,9,24,.375,20,25,.800,77
21817,2013-02-02,Auburn,@,Missouri,L 77-91,200,19,53,.358,12,31,.387,7,22,.318,32,36,.889,77
21818,2013-02-02,Bryant,@,Monmouth,W 77-62,200,22,45,.489,14,25,.560,8,20,.400,25,35,.714,77
21819,2013-02-02,Pacific,,UC-Davis,W 77-64,200,27,56,.482,18,37,.486,9,19,.474,14,20,.700,77
21820,2013-02-02,Saint Mary's (CA),,Portland,W 77-42,200,28,60,.467,17,37,.459,11,23,.478,10,13,.769,77
21821,2013-02-02,West Virginia,@,Texas Tech,W 77-61,200,26,46,.565,16,28,.571,10,18,.556,15,20,.750,77
21822,2013-02-05,Kentucky,,South Carolina,W 77-55,200,27,44,.614,22,36,.611,5,8,.625,18,28,.643,77
21823,2013-02-06,Butler,,St. Bonaventure,W 77-58,200,26,52,.500,15,26,.577,11,26,.423,14,20,.700,77
21824,2013-02-06,NJIT,@,Colgate,W 77-58,200,30,57,.526,22,42,.524,8,15,.533,9,12,.750,77
21825,2013-02-07,St. Francis (NY),@,Bryant,L 77-84,200,28,62,.452,15,31,.484,13,31,.419,8,14,.571,77
21826,2013-02-07,Sacred Heart,,Fairleigh Dickinson,W 77-70,200,25,51,.490,19,36,.528,6,15,.400,21,29,.724,77
21827,2013-02-09,North Texas,,Florida International,W 77-67,200,24,32,.750,22,28,.786,2,4,.500,27,32,.844,77
