,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
62001,2015-11-19,Delaware State,@,Nebraska,L 60-75,200,21,47,.447,16,36,.444,5,11,.455,13,22,.591,60
62002,2015-11-20,Jackson State,@,Baylor,L 60-77,200,21,61,.344,14,42,.333,7,19,.368,11,18,.611,60
62003,2015-11-20,Northeastern,N,Florida Atlantic,W 60-58,200,18,50,.360,14,36,.389,4,14,.286,20,28,.714,60
62004,2015-11-20,Towson,N,Mississippi,L 60-76,200,21,54,.389,12,31,.387,9,23,.391,9,10,.900,60
62005,2015-11-21,St. Francis (NY),@,Saint Louis,L 60-76,200,21,52,.404,13,25,.520,8,27,.296,10,17,.588,60
62006,2015-11-22,South Carolina State,N,Ball State,L 60-72,200,22,59,.373,17,44,.386,5,15,.333,11,16,.688,60
62007,2015-11-22,Bradley,N,Towson,L 60-62,200,20,51,.392,15,32,.469,5,19,.263,15,17,.882,60
62008,2015-11-22,North Dakota,@,Florida Gulf Coast,L 60-73,200,22,65,.338,19,51,.373,3,14,.214,13,19,.684,60
62009,2015-11-23,Central Michigan,N,Weber State,L 60-63,200,21,61,.344,10,21,.476,11,40,.275,7,11,.636,60
62010,2015-11-23,Mississippi Valley State,@,Grand Canyon,L 60-94,200,18,49,.367,12,30,.400,6,19,.316,18,34,.529,60
62011,2015-11-24,Saint Francis (PA),@,Kent State,L 60-79,200,19,51,.373,15,37,.405,4,14,.286,18,26,.692,60
62012,2015-11-24,Texas Christian,N,Rhode Island,L 60-66,200,20,50,.400,17,39,.436,3,11,.273,17,22,.773,60
62013,2015-11-24,North Carolina A&T,@,Virginia Tech,L 60-90,200,24,66,.364,18,45,.400,6,21,.286,6,10,.600,60
62014,2015-11-24,Central Michigan,N,Western Kentucky,L 60-88,200,23,75,.307,13,34,.382,10,41,.244,4,16,.250,60
62015,2015-11-25,Sacred Heart,@,Holy Cross,L 60-69,200,21,53,.396,13,34,.382,8,19,.421,10,14,.714,60
62016,2015-11-25,Michigan,N,Connecticut,L 60-74,200,18,56,.321,10,27,.370,8,29,.276,16,20,.800,60
62017,2015-11-25,Illinois State,N,Texas Christian,L 60-71,200,20,55,.364,17,37,.459,3,18,.167,17,27,.630,60
62018,2015-11-27,Arkansas-Pine Bluff,N,Army,L 60-81,200,22,65,.338,14,45,.311,8,20,.400,8,12,.667,60
62019,2015-11-27,Hartford,,North Florida,L 60-81,200,20,64,.313,12,34,.353,8,30,.267,12,21,.571,60
62020,2015-11-27,Mount St. Mary's,N,Furman,L 60-69,200,23,52,.442,18,32,.563,5,20,.250,9,17,.529,60
62021,2015-11-27,Tulane,N,Stephen F. Austin,W 60-59,200,20,51,.392,13,36,.361,7,15,.467,13,20,.650,60
62022,2015-11-27,Wichita State,N,Alabama,L 60-64,200,19,61,.311,9,31,.290,10,30,.333,12,18,.667,60
62023,2015-11-28,Southeastern Louisiana,N,Arkansas-Pine Bluff,L 60-62,200,20,42,.476,15,28,.536,5,14,.357,15,25,.600,60
62024,2015-11-28,Southeast Missouri State,,Loyola Marymount,L 60-73,199,20,56,.357,16,37,.432,4,19,.211,16,25,.640,60
62025,2015-11-28,Tulsa,,Arkansas-Little Rock,L 60-64,200,20,51,.392,11,20,.550,9,31,.290,11,18,.611,60
62026,2015-11-29,Marist,@,Vermont,L 60-86,200,23,54,.426,17,37,.459,6,17,.353,8,11,.727,60
62027,2015-12-02,St. Bonaventure,@,Buffalo,W 60-58,201,25,62,.403,23,41,.561,2,21,.095,8,9,.889,60
