,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
12801,2011-01-01,Missouri State,,Illinois State,W 82-71,200,29,54,.537,19,35,.543,10,19,.526,14,21,.667,82
12802,2011-01-01,Southern Methodist,,Dallas Christian,W 82-49,200,26,50,.520,14,24,.583,12,26,.462,18,20,.900,82
12803,2011-01-02,Stanford,,University of California,W 82-68,200,27,47,.574,18,30,.600,9,17,.529,19,26,.731,82
12804,2011-01-03,Furman,,Virginia Wise,W 82-55,200,31,64,.484,26,46,.565,5,18,.278,15,20,.750,82
12805,2011-01-03,Hartford,,St. Francis (NY),W 82-74,200,24,49,.490,17,32,.531,7,17,.412,27,40,.675,82
12806,2011-01-03,Southeast Missouri State,,Tennessee-Martin,W 82-75,200,26,55,.473,21,39,.538,5,16,.313,25,41,.610,82
12807,2011-01-04,Texas State,,Texas-Rio Grande Valley,W 82-70,200,25,54,.463,19,36,.528,6,18,.333,26,36,.722,82
12808,2011-01-04,Wichita State,,Drake,W 82-63,200,26,63,.413,16,40,.400,10,23,.435,20,24,.833,82
12809,2011-01-06,South Dakota,@,Longwood,L 82-85,200,27,67,.403,17,37,.459,10,30,.333,18,20,.900,82
12810,2011-01-06,Northern Arizona,,Idaho State,W 82-80 (OT),225,27,62,.435,19,49,.388,8,13,.615,20,33,.606,82
12811,2011-01-07,Loyola (MD),@,Manhattan,W 82-67,200,27,57,.474,15,34,.441,12,23,.522,16,23,.696,82
12812,2011-01-07,Rider,@,Niagara,W 82-65,200,32,58,.552,23,39,.590,9,19,.474,9,16,.563,82
12813,2011-01-08,American,,Lehigh,W 82-75,200,26,53,.491,21,37,.568,5,16,.313,25,32,.781,82
12814,2011-01-08,Chicago State,,Utah Valley,L 82-93,200,28,64,.438,22,45,.489,6,19,.316,20,27,.741,82
12815,2011-01-08,Maine,@,Maryland-Baltimore County,W 82-67,200,29,54,.537,20,30,.667,9,24,.375,15,21,.714,82
12816,2011-01-08,Missouri-Kansas City,,Southern Utah,W 82-76,200,28,48,.583,19,33,.576,9,15,.600,17,27,.630,82
12817,2011-01-08,North Carolina A&T,,Florida A&M,W 82-72,200,24,57,.421,16,39,.410,8,18,.444,26,31,.839,82
12818,2011-01-08,Virginia Commonwealth,@,North Carolina-Wilmington,W 82-64,200,27,53,.509,17,31,.548,10,22,.455,18,22,.818,82
12819,2011-01-08,South Dakota State,,Oral Roberts,L 82-90,200,29,59,.492,16,30,.533,13,29,.448,11,21,.524,82
12820,2011-01-08,Connecticut,@,Texas,W 82-81 (OT),225,32,84,.381,26,69,.377,6,15,.400,12,14,.857,82
12821,2011-01-13,Houston Baptist,@,Chicago State,L 82-91,200,27,64,.422,17,39,.436,10,25,.400,18,28,.643,82
12822,2011-01-13,New Mexico State,,Hawaii,W 82-64,200,25,51,.490,19,36,.528,6,15,.400,26,40,.650,82
12823,2011-01-13,Troy,,Western Kentucky,W 82-68,200,27,69,.391,17,45,.378,10,24,.417,18,23,.783,82
12824,2011-01-15,Connecticut,@,DePaul,W 82-62,200,28,55,.509,23,41,.561,5,14,.357,21,25,.840,82
12825,2011-01-15,Kentucky,,Louisiana State,W 82-44,200,29,70,.414,19,50,.380,10,20,.500,14,18,.778,82
12826,2011-01-17,Hampton,,North Carolina A&T,W 82-77,200,27,60,.450,17,32,.531,10,28,.357,18,25,.720,82
12827,2011-01-19,Utah,,New Mexico,W 82-72,200,27,53,.509,17,34,.500,10,19,.526,18,26,.692,82
