,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
42701,2013-01-05,Eastern Washington,@,Montana State,L 68-70 (OT),225,25,56,.446,13,29,.448,12,27,.444,6,8,.750,68
42702,2013-01-05,Navy,@,Norfolk State,L 68-74,200,26,63,.413,14,33,.424,12,30,.400,4,6,.667,68
42703,2013-01-05,North Texas,,Louisiana-Monroe,L 68-81,200,24,49,.490,20,37,.541,4,12,.333,16,25,.640,68
42704,2013-01-05,Northeastern,,North Carolina-Wilmington,W 68-64,200,22,51,.431,15,30,.500,7,21,.333,17,24,.708,68
42705,2013-01-05,Central Arkansas,@,Southeastern Louisiana,L 68-72,200,25,55,.455,16,37,.432,9,18,.500,9,17,.529,68
42706,2013-01-05,UCLA,,Stanford,W 68-60,200,21,51,.412,18,43,.419,3,8,.375,23,33,.697,68
42707,2013-01-05,Wagner,,Fairleigh Dickinson,W 68-55,200,23,50,.460,20,42,.476,3,8,.375,19,26,.731,68
42708,2013-01-05,Washington,@,Washington State,W 68-63,200,26,48,.542,21,36,.583,5,12,.417,11,16,.688,68
42709,2013-01-06,Cornell,@,American,W 68-60,200,23,52,.442,15,37,.405,8,15,.533,14,24,.583,68
42710,2013-01-06,Alabama A&M,@,Mississippi Valley State,L 68-79,200,26,55,.473,17,38,.447,9,17,.529,7,13,.538,68
42711,2013-01-08,Duke,,Clemson,W 68-40,200,27,56,.482,19,41,.463,8,15,.533,6,14,.429,68
42712,2013-01-08,Alabama,@,Missouri,L 68-84,200,24,55,.436,19,38,.500,5,17,.294,15,18,.833,68
42713,2013-01-09,Auburn,,Louisiana State,W 68-63,200,25,54,.463,19,36,.528,6,18,.333,12,22,.545,68
42714,2013-01-09,UC-Irvine,,Hawaii,W 68-64,200,23,59,.390,14,34,.412,9,25,.360,13,19,.684,68
42715,2013-01-09,Hartford,,Maine,W 68-61,200,24,46,.522,14,25,.560,10,21,.476,10,16,.625,68
42716,2013-01-09,Indiana State,,Bradley,W 68-53,200,22,44,.500,20,34,.588,2,10,.200,22,26,.846,68
42717,2013-01-09,Maryland-Baltimore County,,New Hampshire,W 68-57,200,24,47,.511,21,37,.568,3,10,.300,17,29,.586,68
42718,2013-01-09,Buffalo,@,Ohio,L 68-86,200,21,55,.382,16,39,.410,5,16,.313,21,33,.636,68
42719,2013-01-10,Sam Houston State,@,Lamar,W 68-57,200,24,64,.375,21,50,.420,3,14,.214,17,20,.850,68
42720,2013-01-10,Miami (FL),@,North Carolina,W 68-59,200,25,53,.472,16,27,.593,9,26,.346,9,13,.692,68
42721,2013-01-12,Alabama,,Tennessee,W 68-65,200,23,54,.426,17,40,.425,6,14,.429,16,19,.842,68
42722,2013-01-12,Austin Peay,,Murray State,L 68-71,200,24,59,.407,14,33,.424,10,26,.385,10,14,.714,68
42723,2013-01-12,Portland,@,Loyola Marymount,W 68-64,200,29,53,.547,25,44,.568,4,9,.444,6,9,.667,68
42724,2013-01-12,Akron,@,Northern Illinois,W 68-53,200,22,46,.478,17,30,.567,5,16,.313,19,30,.633,68
42725,2013-01-12,Oklahoma State,@,Oklahoma,L 68-77,200,22,56,.393,16,35,.457,6,21,.286,18,25,.720,68
42726,2013-01-12,Cincinnati,@,Rutgers,W 68-58,200,20,53,.377,15,31,.484,5,22,.227,23,32,.719,68
42727,2013-01-12,Vermont,,Maryland-Baltimore County,W 68-53,200,22,50,.440,19,37,.514,3,13,.231,21,39,.538,68
42728,2013-01-13,Oregon,,Arizona State,W 68-65,200,24,59,.407,18,48,.375,6,11,.545,14,15,.933,68
