,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1101,2016-12-21,Gonzaga,,South Dakota,W 102-65,200,39,73,.534,27,45,.600,12,28,.429,12,16,.750,102
1102,2016-12-23,Pacific,,Pacific Union,W 102-54,200,39,71,.549,29,51,.569,10,20,.500,14,25,.560,102
1103,2016-12-28,North Carolina,,Monmouth,W 102-74,200,31,72,.431,24,52,.462,7,20,.350,33,46,.717,102
1104,2016-12-29,Drake,,Loyola (IL),W 102-98,200,35,65,.538,25,47,.532,10,18,.556,22,24,.917,102
1105,2016-12-31,East Tennessee State,,Virginia Military Institute,W 102-75,200,34,61,.557,26,41,.634,8,20,.400,26,34,.765,102
1106,2016-12-31,IPFW,,Oral Roberts,W 102-91,200,38,72,.528,18,37,.486,20,35,.571,6,9,.667,102
1107,2017-01-02,North Florida,,Palm Beach Atlantic,W 102-67,200,37,69,.536,24,33,.727,13,36,.361,15,23,.652,102
1108,2017-01-02,Utah Valley,,Antelope Valley,W 102-63,200,36,63,.571,23,30,.767,13,33,.394,17,25,.680,102
1109,2017-01-07,Yale,,Mitchell,W 102-46,200,40,65,.615,28,34,.824,12,31,.387,10,17,.588,102
1110,2017-01-19,UCLA,,Arizona State,W 102-80,200,35,58,.603,19,31,.613,16,27,.593,16,24,.667,102
1111,2017-01-21,Marquette,@,Creighton,W 102-94,200,36,60,.600,24,36,.667,12,24,.500,18,24,.750,102
1112,2017-01-22,Maryland-Baltimore County,@,Massachusetts-Lowell,W 102-86,200,35,66,.530,24,38,.632,11,28,.393,21,27,.778,102
1113,2017-02-01,Penn State,@,Indiana,L 102-110 (3OT),275,37,80,.463,26,48,.542,11,32,.344,17,29,.586,102
1114,2017-02-08,Wyoming,,Fresno State,W 102-100 (4OT),300,30,77,.390,15,39,.385,15,38,.395,27,37,.730,102
1115,2017-02-11,Missouri-Kansas City,,Seattle,W 102-72,200,31,62,.500,20,34,.588,11,28,.393,29,33,.879,102
1116,2017-02-11,Murray State,,Austin Peay,W 102-58,200,41,67,.612,33,49,.673,8,18,.444,12,14,.857,102
1117,2017-02-13,Monmouth,@,Siena,W 102-82,200,38,66,.576,25,42,.595,13,24,.542,13,16,.813,102
1118,2017-02-18,Massachusetts-Lowell,@,Maryland-Baltimore County,L 102-108,200,32,57,.561,23,36,.639,9,21,.429,29,35,.829,102
1119,2017-02-18,UCLA,,Southern California,W 102-70,200,42,78,.538,32,58,.552,10,20,.500,8,8,1.000,102
1120,2017-02-25,Citadel,@,Samford,W 102-96,200,34,62,.548,26,37,.703,8,25,.320,26,34,.765,102
1121,2010-11-12,Virginia Commonwealth,,North Carolina-Greensboro,W 101-86,200,38,73,.521,27,42,.643,11,31,.355,14,26,.538,101
1122,2010-11-15,Central Connecticut State,@,Army,W 101-87,200,33,64,.516,20,36,.556,13,28,.464,22,27,.815,101
1123,2010-11-16,Appalachian State,,Montreat,W 101-71,200,35,67,.522,27,41,.659,8,26,.308,23,34,.676,101
1124,2010-11-18,Georgia Southern,,Reinhardt,W 101-84,200,34,52,.654,28,40,.700,6,12,.500,27,37,.730,101
1125,2010-11-18,Austin Peay,@,Lipscomb,L 101-104 (OT),225,36,69,.522,32,50,.640,4,19,.211,25,38,.658,101
1126,2010-11-18,Saint Mary's (CA),,Point Loma Nazarene,W 101-69,200,35,62,.565,23,32,.719,12,30,.400,19,22,.864,101
1127,2010-11-27,Duquesne,,Maryland-Baltimore County,W 101-69,200,30,54,.556,19,32,.594,11,22,.500,30,43,.698,101
