,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
49601,2011-03-26,Connecticut,N,Arizona,W 65-63,200,23,56,.411,18,39,.462,5,17,.294,14,18,.778,65
49602,2011-11-11,Saint Peter's,@,Buffalo,L 65-72,200,24,62,.387,19,44,.432,5,18,.278,12,18,.667,65
49603,2011-11-11,Clemson,,Gardner-Webb,W 65-44,200,25,46,.543,18,31,.581,7,15,.467,8,12,.667,65
49604,2011-11-11,North Carolina A&T,@,Creighton,L 65-97,200,24,63,.381,18,38,.474,6,25,.240,11,17,.647,65
49605,2011-11-11,Lamar,,Arkansas State,W 65-62,200,21,61,.344,16,47,.340,5,14,.357,18,25,.720,65
49606,2011-11-11,Nebraska,,South Dakota,W 65-48,200,23,53,.434,16,39,.410,7,14,.500,12,19,.632,65
49607,2011-11-11,San Francisco,,North Dakota State,L 65-73,200,25,55,.455,21,40,.525,4,15,.267,11,20,.550,65
49608,2011-11-11,Stetson,,Bethune-Cookman,W 65-60,200,23,42,.548,17,30,.567,6,12,.500,13,24,.542,65
49609,2011-11-11,Tulsa,,Arkansas-Little Rock,W 65-49,200,20,52,.385,13,33,.394,7,19,.368,18,30,.600,65
49610,2011-11-12,Virginia Military Institute,N,Air Force,L 65-75,200,22,56,.393,12,26,.462,10,30,.333,11,15,.733,65
49611,2011-11-12,Central Michigan,,Ferris State,W 65-60,200,20,54,.370,13,33,.394,7,21,.333,18,31,.581,65
49612,2011-11-12,Florida Atlantic,N,Portland,L 65-70,200,25,69,.362,18,40,.450,7,29,.241,8,15,.533,65
49613,2011-11-12,South Alabama,@,Mississippi State,L 65-80,200,26,57,.456,22,47,.468,4,10,.400,9,11,.818,65
49614,2011-11-13,Cincinnati,,Alabama State,W 65-40,200,24,53,.453,21,37,.568,3,16,.188,14,20,.700,65
49615,2011-11-13,Tennessee-Martin,@,Ohio,L 65-74,200,21,51,.412,19,38,.500,2,13,.154,21,27,.778,65
49616,2011-11-14,High Point,@,Purdue,L 65-67,200,23,52,.442,16,34,.471,7,18,.389,12,14,.857,65
49617,2011-11-14,Denver,@,Texas A&M-Corpus Christi,W 65-58,200,23,49,.469,16,30,.533,7,19,.368,12,14,.857,65
49618,2011-11-15,Iowa State,@,Drake,L 65-74,200,21,57,.368,15,38,.395,6,19,.316,17,27,.630,65
49619,2011-11-15,Kansas,N,Kentucky,L 65-75,200,20,59,.339,16,44,.364,4,15,.267,21,27,.778,65
49620,2011-11-15,Seattle,@,Portland State,L 65-66,200,27,71,.380,23,52,.442,4,19,.211,7,13,.538,65
49621,2011-11-16,Southeast Missouri State,@,Bradley,L 65-66,200,27,56,.482,23,40,.575,4,16,.250,7,17,.412,65
49622,2011-11-16,Vermont,@,Dartmouth,W 65-53,200,23,50,.460,16,34,.471,7,16,.438,12,16,.750,65
49623,2011-11-16,Eastern Illinois,,Loyola (IL),W 65-61,200,26,56,.464,22,42,.524,4,14,.286,9,11,.818,65
49624,2011-11-16,North Dakota State,,Green Bay,W 65-61,200,22,59,.373,17,46,.370,5,13,.385,16,23,.696,65
49625,2011-11-16,Siena,,Navy,W 65-56,200,23,47,.489,21,37,.568,2,10,.200,17,27,.630,65
49626,2011-11-17,Eastern Washington,@,Oregon,L 65-73,200,22,67,.328,13,40,.325,9,27,.333,12,20,.600,65
49627,2011-11-17,Southern,@,Rice,L 65-80,200,23,52,.442,20,41,.488,3,11,.273,16,23,.696,65
49628,2011-11-17,Tulsa,N,Western Kentucky,W 65-49,200,23,56,.411,19,41,.463,4,15,.267,15,23,.652,65
