,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
75001,2014-11-20,Fordham,@,Maryland,L 50-66,200,19,62,.306,12,33,.364,7,29,.241,5,8,.625,50
75002,2014-11-21,College of Charleston,N,Texas A&M,L 50-59,200,18,49,.367,12,30,.400,6,19,.316,8,12,.667,50
75003,2014-11-21,Bethune-Cookman,@,Monmouth,L 50-73,200,19,44,.432,11,26,.423,8,18,.444,4,6,.667,50
75004,2014-11-22,Nevada,N,Clemson,L 50-59,200,21,52,.404,17,43,.395,4,9,.444,4,6,.667,50
75005,2014-11-22,Saint Peter's,@,La Salle,L 50-59,200,15,47,.319,12,36,.333,3,11,.273,17,24,.708,50
75006,2014-11-22,Central Connecticut State,@,Monmouth,L 50-65,200,18,46,.391,14,32,.438,4,14,.286,10,13,.769,50
75007,2014-11-22,Temple,N,Nevada-Las Vegas,L 50-57,200,14,58,.241,10,37,.270,4,21,.190,18,24,.750,50
75008,2014-11-23,Jackson State,@,Alabama-Birmingham,L 50-58,200,21,48,.438,20,40,.500,1,8,.125,7,11,.636,50
75009,2014-11-23,North Carolina A&T,@,Bradley,L 50-58,200,19,49,.388,15,37,.405,4,12,.333,8,13,.615,50
75010,2014-11-25,North Carolina Central,@,Cincinnati,L 50-59,200,20,46,.435,14,31,.452,6,15,.400,4,5,.800,50
75011,2014-11-25,Quinnipiac,,Hartford,L 50-54,200,18,55,.327,18,40,.450,0,15,.000,14,18,.778,50
75012,2014-11-25,Rutgers,,Saint Peter's,L 50-68,200,18,48,.375,13,24,.542,5,24,.208,9,18,.500,50
75013,2014-11-26,Liberty,N,Morgan State,L 50-51,200,18,38,.474,15,27,.556,3,11,.273,11,18,.611,50
75014,2014-11-26,Radford,@,Texas Christian,L 50-74,200,19,56,.339,18,44,.409,1,12,.083,11,17,.647,50
75015,2014-11-28,Saint Louis,N,Mississippi State,L 50-75,200,20,55,.364,15,35,.429,5,20,.250,5,13,.385,50
75016,2014-11-29,Florida A&M,N,Stetson,L 50-62,200,19,50,.380,16,36,.444,3,14,.214,9,16,.563,50
75017,2014-11-30,Richmond,@,Northern Iowa,L 50-55,200,20,51,.392,16,34,.471,4,17,.235,6,9,.667,50
75018,2014-12-03,Mississippi Valley State,@,Oregon State,L 50-74,200,18,61,.295,10,35,.286,8,26,.308,6,8,.750,50
75019,2014-12-04,Marist,,Monmouth,L 50-57,200,19,44,.432,11,17,.647,8,27,.296,4,7,.571,50
75020,2014-12-06,Colgate,@,Ohio State,L 50-70,200,18,54,.333,7,24,.292,11,30,.367,3,4,.750,50
75021,2014-12-06,San Jose State,,Santa Clara,L 50-61,200,18,42,.429,12,24,.500,6,18,.333,8,14,.571,50
75022,2014-12-09,Kansas State,,Bradley,W 50-47,200,12,34,.353,7,24,.292,5,10,.500,21,30,.700,50
75023,2014-12-11,College of Charleston,,South Carolina State,W 50-47,200,16,52,.308,10,34,.294,6,18,.333,12,17,.706,50
75024,2014-12-12,Texas Southern,@,Florida,L 50-75,200,17,51,.333,12,32,.375,5,19,.263,11,17,.647,50
75025,2014-12-12,Charleston Southern,@,North Carolina State,L 50-86,200,18,59,.305,16,38,.421,2,21,.095,12,20,.600,50
75026,2014-12-13,McNeese State,@,Texas Christian,L 50-68,200,17,57,.298,12,43,.279,5,14,.357,11,14,.786,50
75027,2014-12-13,Utah State,@,Utah Valley,W 50-47,200,14,47,.298,10,33,.303,4,14,.286,18,25,.720,50
