,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
8201,2012-01-26,UC-Santa Barbara,@,UC-Davis,W 86-59,200,35,64,.547,26,41,.634,9,23,.391,7,9,.778,86
8202,2012-01-28,Rhode Island,@,Dayton,W 86-81,200,30,57,.526,22,37,.595,8,20,.400,18,24,.750,86
8203,2012-01-28,Wichita State,@,Drake,L 86-93 (3OT),275,31,76,.408,24,51,.471,7,25,.280,17,19,.895,86
8204,2012-01-28,Western Carolina,@,North Carolina-Greensboro,L 86-89 (OT),225,26,73,.356,17,46,.370,9,27,.333,25,33,.758,86
8205,2012-01-31,Savannah State,,Trinity Baptist,W 86-56,200,29,70,.414,22,47,.468,7,23,.304,21,33,.636,86
8206,2012-02-01,Akron,,Toledo,W 86-72,200,30,50,.600,22,31,.710,8,19,.421,18,29,.621,86
8207,2012-02-01,Maryland,@,Miami (FL),L 86-90 (2OT),250,27,67,.403,21,39,.538,6,28,.214,26,35,.743,86
8208,2012-02-01,Saint Louis,,St. Bonaventure,W 86-62,200,28,54,.519,24,33,.727,4,21,.190,26,31,.839,86
8209,2012-02-02,Canisius,@,Iona,L 86-105,200,31,59,.525,21,38,.553,10,21,.476,14,19,.737,86
8210,2012-02-02,Montana State,,Idaho State,L 86-87 (OT),225,27,59,.458,15,36,.417,12,23,.522,20,31,.645,86
8211,2012-02-02,Virginia Military Institute,,North Carolina-Asheville,L 86-89,200,27,52,.519,17,29,.586,10,23,.435,22,35,.629,86
8212,2012-02-04,UC-Santa Barbara,@,Cal State Fullerton,L 86-99,200,26,63,.413,15,45,.333,11,18,.611,23,31,.742,86
8213,2012-02-04,Massachusetts,@,George Washington,W 86-75,200,31,56,.554,23,33,.697,8,23,.348,16,26,.615,86
8214,2012-02-04,Morgan State,,Coppin State,L 86-88,200,33,71,.465,25,42,.595,8,29,.276,12,16,.750,86
8215,2012-02-04,Kentucky,@,South Carolina,W 86-52,200,32,62,.516,26,48,.542,6,14,.429,16,21,.762,86
8216,2012-02-04,Virginia Military Institute,,Winthrop,W 86-79,200,24,49,.490,8,22,.364,16,27,.593,22,26,.846,86
8217,2012-02-08,Long Island University,N,St. Francis (NY),W 86-77,200,27,52,.519,22,40,.550,5,12,.417,27,37,.730,86
8218,2012-02-09,Sacramento State,,Montana State,W 86-76,200,28,45,.622,17,26,.654,11,19,.579,19,29,.655,86
8219,2012-02-09,Southeast Missouri State,,Tennessee-Martin,W 86-56,200,35,63,.556,28,47,.596,7,16,.438,9,13,.692,86
8220,2012-02-10,Columbia,,Brown,W 86-60,200,32,59,.542,16,30,.533,16,29,.552,6,8,.750,86
8221,2012-02-11,Brigham Young,,Pepperdine,W 86-48,200,27,65,.415,15,33,.455,12,32,.375,20,24,.833,86
8222,2012-02-11,College of Charleston,,Davidson,W 86-78,200,27,56,.482,17,36,.472,10,20,.500,22,35,.629,86
8223,2012-02-11,Florida Atlantic,,North Texas,W 86-81 (2OT),250,32,78,.410,23,50,.460,9,28,.321,13,28,.464,86
8224,2012-02-11,Belmont,@,Florida Gulf Coast,W 86-63,200,30,60,.500,20,34,.588,10,26,.385,16,20,.800,86
8225,2012-02-11,Louisiana-Monroe,,South Alabama,L 86-88,200,30,63,.476,16,35,.457,14,28,.500,12,20,.600,86
8226,2012-02-14,Milwaukee,,Cleveland State,W 86-84,200,20,45,.444,7,17,.412,13,28,.464,33,40,.825,86
8227,2012-02-16,University of California,,Oregon,W 86-83,200,34,61,.557,32,51,.627,2,10,.200,16,22,.727,86
