,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
25301,2010-12-18,Morgan State,,Maryland-Baltimore County,W 75-62,200,23,38,.605,19,31,.613,4,7,.571,25,38,.658,75
25302,2010-12-18,Toledo,,Florida Gulf Coast,W 75-63,200,22,50,.440,11,29,.379,11,21,.524,20,30,.667,75
25303,2010-12-18,Wake Forest,@,Xavier,L 75-83,200,25,55,.455,15,33,.455,10,22,.455,15,22,.682,75
25304,2010-12-19,Holy Cross,@,Marist,W 75-57,200,25,60,.417,20,44,.455,5,16,.313,20,28,.714,75
25305,2010-12-20,Colorado State,,Northern Colorado,W 75-61,200,21,46,.457,15,29,.517,6,17,.353,27,39,.692,75
25306,2010-12-20,Bucknell,@,Cornell,W 75-64,200,25,50,.500,19,41,.463,6,9,.667,19,25,.760,75
25307,2010-12-21,Akron,N,Arkansas-Little Rock,W 75-61,200,28,58,.483,17,35,.486,11,23,.478,8,11,.727,75
25308,2010-12-21,Houston,,Sam Houston State,W 75-73,200,26,49,.531,20,37,.541,6,12,.500,17,30,.567,75
25309,2010-12-21,Tennessee Tech,,Southeast Missouri State,L 75-77,200,24,48,.500,19,36,.528,5,12,.417,22,31,.710,75
25310,2010-12-21,UCLA,,Montana State,W 75-59,200,26,54,.481,24,41,.585,2,13,.154,21,30,.700,75
25311,2010-12-22,South Carolina,@,Furman,L 75-91,200,26,60,.433,14,30,.467,12,30,.400,11,20,.550,75
25312,2010-12-22,Missouri,N,Illinois,W 75-64,200,26,59,.441,22,47,.468,4,12,.333,19,26,.731,75
25313,2010-12-22,Northern Colorado,@,Louisiana-Monroe,L 75-78,200,20,50,.400,12,26,.462,8,24,.333,27,33,.818,75
25314,2010-12-22,North Texas,@,Louisiana State,W 75-55,200,29,56,.518,26,47,.553,3,9,.333,14,15,.933,75
25315,2010-12-22,Princeton,@,Towson,W 75-65,200,29,61,.475,24,45,.533,5,16,.313,12,17,.706,75
25316,2010-12-23,Arkansas-Little Rock,N,Stetson,W 75-50,200,24,44,.545,12,24,.500,12,20,.600,15,26,.577,75
25317,2010-12-28,Missouri-Kansas City,,North Dakota State,W 75-73,200,27,64,.422,19,40,.475,8,24,.333,13,19,.684,75
25318,2010-12-29,Fresno State,,San Jose State,W 75-62,200,27,64,.422,20,43,.465,7,21,.333,14,29,.483,75
25319,2010-12-29,Montana State,,Weber State,W 75-72,200,25,60,.417,16,40,.400,9,20,.450,16,24,.667,75
25320,2010-12-29,Virginia Commonwealth,,Wofford,W 75-66,200,25,52,.481,14,29,.483,11,23,.478,14,20,.700,75
25321,2010-12-30,Furman,N,Northeastern,W 75-62,200,24,54,.444,16,36,.444,8,18,.444,19,27,.704,75
25322,2010-12-31,UC-Santa Barbara,,Fresno Pacific,W 75-67 (OT),225,25,51,.490,18,26,.692,7,25,.280,18,28,.643,75
25323,2010-12-31,Northern Colorado,@,Eastern Washington,W 75-73,200,23,47,.489,18,35,.514,5,12,.417,24,30,.800,75
25324,2010-12-31,Montana,,Weber State,W 75-56,200,26,57,.456,20,38,.526,6,19,.316,17,24,.708,75
25325,2010-12-31,Coppin State,@,Texas,L 75-95,200,25,56,.446,12,29,.414,13,27,.481,12,13,.923,75
25326,2011-01-01,Colorado State,N,Hampton,L 75-77,200,26,53,.491,17,33,.515,9,20,.450,14,19,.737,75
25327,2011-01-01,DePaul,@,Georgetown,L 75-86,200,29,67,.433,28,59,.475,1,8,.125,16,24,.667,75
