,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
51301,2016-02-20,Old Dominion,@,Marshall,L 65-82,200,28,65,.431,27,54,.500,1,11,.091,8,12,.667,65
51302,2016-02-20,Ohio State,@,Nebraska,W 65-62 (OT),225,21,54,.389,18,40,.450,3,14,.214,20,26,.769,65
51303,2016-02-20,Idaho,@,Sacramento State,L 65-68,200,19,45,.422,17,34,.500,2,11,.182,25,32,.781,65
51304,2016-02-20,Louisiana State,@,Tennessee,L 65-81,200,25,62,.403,20,47,.426,5,15,.333,10,16,.625,65
51305,2016-02-21,Hofstra,,Northeastern,W 65-60,200,21,60,.350,16,42,.381,5,18,.278,18,23,.783,65
51306,2016-02-23,Louisiana State,@,Arkansas,L 65-85,200,20,57,.351,13,33,.394,7,24,.292,18,29,.621,65
51307,2016-02-23,Davidson,,Rhode Island,W 65-54,200,22,52,.423,13,30,.433,9,22,.409,12,18,.667,65
51308,2016-02-23,Texas A&M-Corpus Christi,,Abilene Christian,W 65-59,200,26,56,.464,24,42,.571,2,14,.143,11,13,.846,65
51309,2016-02-24,Navy,@,American,L 65-72,200,26,53,.491,25,42,.595,1,11,.091,12,25,.480,65
51310,2016-02-25,Canisius,,Niagara,W 65-60,200,26,61,.426,23,41,.561,3,20,.150,10,15,.667,65
51311,2016-02-25,Florida State,@,Duke,L 65-80,200,27,54,.500,22,40,.550,5,14,.357,6,11,.545,65
51312,2016-02-25,Elon,,William & Mary,L 65-75,200,24,59,.407,13,25,.520,11,34,.324,6,10,.600,65
51313,2016-02-27,Alabama,,Auburn,W 65-57,200,21,54,.389,15,35,.429,6,19,.316,17,29,.586,65
51314,2016-02-27,Cincinnati,@,East Carolina,W 65-56,200,25,58,.431,17,38,.447,8,20,.400,7,11,.636,65
51315,2016-02-27,George Washington,,Virginia Commonwealth,L 65-69,200,23,54,.426,20,42,.476,3,12,.250,16,22,.727,65
51316,2016-02-27,William & Mary,@,James Madison,L 65-71,200,23,60,.383,19,36,.528,4,24,.167,15,20,.750,65
51317,2016-02-27,Delaware State,@,Maryland-Eastern Shore,L 65-74,200,24,50,.480,17,29,.586,7,21,.333,10,15,.667,65
51318,2016-02-27,Louisville,@,Miami (FL),L 65-73,200,26,56,.464,19,34,.559,7,22,.318,6,8,.750,65
51319,2016-02-27,Kent State,@,Miami (OH),L 65-74,200,23,60,.383,14,31,.452,9,29,.310,10,16,.625,65
51320,2016-02-27,Pennsylvania,,Columbia,L 65-93,200,23,50,.460,16,27,.593,7,23,.304,12,17,.706,65
51321,2016-02-27,Pacific,@,Santa Clara,L 65-69,200,22,52,.423,17,33,.515,5,19,.263,16,27,.593,65
51322,2016-02-27,Oral Roberts,@,South Dakota State,L 65-73,200,24,52,.462,20,41,.488,4,11,.364,13,16,.813,65
51323,2016-02-27,Tennessee,,Arkansas,L 65-75,200,25,65,.385,21,44,.477,4,21,.190,11,14,.786,65
51324,2016-02-28,Southern California,@,University of California,L 65-87,200,26,65,.400,23,56,.411,3,9,.333,10,20,.500,65
51325,2016-02-28,Mercer,@,North Carolina-Greensboro,L 65-69,200,21,58,.362,10,35,.286,11,23,.478,12,16,.750,65
51326,2016-02-28,Quinnipiac,@,Siena,L 65-80,200,23,67,.343,19,49,.388,4,18,.222,15,25,.600,65
51327,2016-02-29,Delaware State,@,Hampton,L 65-79,200,25,60,.417,20,43,.465,5,17,.294,10,18,.556,65
51328,2016-02-29,Alabama A&M,@,Prairie View,L 65-85,200,17,46,.370,14,29,.483,3,17,.176,28,35,.800,65
