,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
37901,2013-11-18,Miami (FL),@,College of Charleston,W 70-54,200,26,51,.510,19,40,.475,7,11,.636,11,12,.917,70
37902,2013-11-18,Arkansas State,@,Colorado,L 70-93,200,24,58,.414,17,39,.436,7,19,.368,15,19,.789,70
37903,2013-11-18,McNeese State,N,Georgia State,L 70-96,200,26,68,.382,15,30,.500,11,38,.289,7,9,.778,70
37904,2013-11-18,Southern Mississippi,@,North Dakota State,W 70-69,200,26,50,.520,21,40,.525,5,10,.500,13,22,.591,70
37905,2013-11-18,Providence,,Vermont,W 70-49,200,28,56,.500,21,36,.583,7,20,.350,7,11,.636,70
37906,2013-11-18,Tennessee State,,Lipscomb,L 70-75,200,22,65,.338,16,42,.381,6,23,.261,20,28,.714,70
37907,2013-11-19,Southern Illinois,@,Austin Peay,L 70-72,200,27,66,.409,25,56,.446,2,10,.200,14,23,.609,70
37908,2013-11-19,Drexel,@,Rutgers,W 70-59,200,23,51,.451,15,34,.441,8,17,.471,16,25,.640,70
37909,2013-11-19,St. Bonaventure,@,Siena,L 70-72,200,24,54,.444,21,44,.477,3,10,.300,19,31,.613,70
37910,2013-11-20,Duquesne,,Albany (NY),W 70-59,200,25,55,.455,17,36,.472,8,19,.421,12,15,.800,70
37911,2013-11-20,Illinois State,,Manhattan,L 70-79,200,20,53,.377,14,31,.452,6,22,.273,24,33,.727,70
37912,2013-11-20,Southern Methodist,,Texas State,W 70-49,200,25,50,.500,17,32,.531,8,18,.444,12,17,.706,70
37913,2013-11-21,Boston College,N,Connecticut,L 70-72,200,19,48,.396,11,23,.478,8,25,.320,24,25,.960,70
37914,2013-11-21,Columbia,N,North Texas,W 70-66,200,24,51,.471,12,29,.414,12,22,.545,10,14,.714,70
37915,2013-11-21,Texas-Rio Grande Valley,@,Texas-San Antonio,W 70-55,200,26,56,.464,18,36,.500,8,20,.400,10,13,.769,70
37916,2013-11-22,Arizona State,,Bradley,W 70-58,200,25,52,.481,16,28,.571,9,24,.375,11,14,.786,70
37917,2013-11-22,Cornell,,Siena,L 70-71,200,24,47,.511,14,24,.583,10,23,.435,12,24,.500,70
37918,2013-11-22,Appalachian State,@,North Carolina Central,L 70-76 (OT),225,23,62,.371,18,40,.450,5,22,.227,19,30,.633,70
37919,2013-11-22,Morehead State,@,UCLA,L 70-81,200,23,62,.371,13,34,.382,10,28,.357,14,21,.667,70
37920,2013-11-22,Wyoming,,South Dakota,W 70-53,200,23,46,.500,14,29,.483,9,17,.529,15,22,.682,70
37921,2013-11-23,Holy Cross,N,Belmont,L 70-81,200,21,47,.447,14,30,.467,7,17,.412,21,24,.875,70
37922,2013-11-23,Coastal Carolina,,St. Francis (NY),W 70-59,200,20,49,.408,19,41,.463,1,8,.125,29,38,.763,70
37923,2013-11-23,Long Island University,N,Eastern Washington,L 70-102,200,21,60,.350,14,32,.438,7,28,.250,21,26,.808,70
37924,2013-11-23,Marist,N,Loyola Marymount,L 70-76,200,21,55,.382,15,37,.405,6,18,.333,22,28,.786,70
37925,2013-11-23,Princeton,@,Rice,W 70-56,200,25,55,.455,15,24,.625,10,31,.323,10,13,.769,70
37926,2013-11-23,Wright State,@,South Alabama,L 70-74,200,26,56,.464,20,41,.488,6,15,.400,12,18,.667,70
37927,2013-11-23,Milwaukee,@,Tennessee Tech,W 70-63,200,21,50,.420,16,34,.471,5,16,.313,23,30,.767,70
37928,2013-11-24,Colorado,,Harvard,W 70-62,200,24,53,.453,16,34,.471,8,19,.421,14,19,.737,70
