,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
71601,2017-01-25,Seton Hall,,Butler,L 54-61,200,18,63,.286,14,39,.359,4,24,.167,14,24,.583,54
71602,2017-01-27,Dartmouth,@,Columbia,L 54-66,200,19,49,.388,11,26,.423,8,23,.348,8,14,.571,54
71603,2017-01-28,Rutgers,N,Wisconsin,L 54-61 (OT),225,19,54,.352,16,44,.364,3,10,.300,13,20,.650,54
71604,2017-01-29,Maine,,Binghamton,L 54-65,200,20,52,.385,16,32,.500,4,20,.200,10,19,.526,54
71605,2017-01-30,Kennesaw State,@,NJIT,W 54-53,200,22,58,.379,17,43,.395,5,15,.333,5,7,.714,54
71606,2017-01-31,Texas A&M,,Vanderbilt,L 54-68,200,21,53,.396,16,35,.457,5,18,.278,7,11,.636,54
71607,2017-02-02,Missouri,@,Florida,L 54-93,200,19,63,.302,11,42,.262,8,21,.381,8,15,.533,54
71608,2017-02-02,Oregon State,,Arizona,L 54-71,200,21,50,.420,17,35,.486,4,15,.267,8,14,.571,54
71609,2017-02-04,Baylor,,Kansas State,L 54-56,200,20,52,.385,13,34,.382,7,18,.389,7,13,.538,54
71610,2017-02-04,Radford,@,Liberty,L 54-57,200,21,50,.420,13,28,.464,8,22,.364,4,5,.800,54
71611,2017-02-04,Central Connecticut State,@,Mount St. Mary's,W 54-52,200,18,52,.346,12,37,.324,6,15,.400,12,22,.545,54
71612,2017-02-04,St. Francis (NY),,Robert Morris,L 54-78,200,16,55,.291,13,30,.433,3,25,.120,19,28,.679,54
71613,2017-02-04,Middle Tennessee,@,Texas-El Paso,L 54-57,200,22,45,.489,17,26,.654,5,19,.263,5,10,.500,54
71614,2017-02-08,Bradley,,Indiana State,L 54-56,200,17,55,.309,11,39,.282,6,16,.375,14,28,.500,54
71615,2017-02-08,Virginia Commonwealth,@,George Washington,W 54-53,200,19,53,.358,14,35,.400,5,18,.278,11,15,.733,54
71616,2017-02-09,Binghamton,,Albany (NY),L 54-66,200,21,52,.404,15,36,.417,6,16,.375,6,8,.750,54
71617,2017-02-11,Chicago State,,Utah Valley,L 54-87,200,11,58,.190,7,34,.206,4,24,.167,28,31,.903,54
71618,2017-02-11,Boston College,@,Georgia Tech,L 54-65,200,22,67,.328,18,49,.367,4,18,.222,6,12,.500,54
71619,2017-02-15,Hartford,,Stony Brook,L 54-66,200,23,67,.343,17,42,.405,6,25,.240,2,3,.667,54
71620,2017-02-15,Missouri,,Alabama,L 54-57,200,17,50,.340,13,31,.419,4,19,.211,16,23,.696,54
71621,2017-02-15,South Florida,,Cincinnati,L 54-68,200,18,49,.367,12,34,.353,6,15,.400,12,16,.750,54
71622,2017-02-16,Hawaii,@,UC-Santa Barbara,L 54-56,200,18,50,.360,12,25,.480,6,25,.240,12,16,.750,54
71623,2017-02-18,Fordham,,Saint Louis,W 54-40,200,20,44,.455,13,20,.650,7,24,.292,7,7,1.000,54
71624,2017-02-19,American,,Holy Cross,L 54-69,200,21,52,.404,15,32,.469,6,20,.300,6,11,.545,54
71625,2017-02-20,Delaware State,,Morgan State,L 54-65,200,20,51,.392,15,32,.469,5,19,.263,9,13,.692,54
71626,2017-02-20,Miami (FL),@,Virginia,W 54-48 (OT),225,15,41,.366,11,22,.500,4,19,.211,20,22,.909,54
71627,2017-02-21,Oklahoma,@,Baylor,L 54-60,200,18,55,.327,13,39,.333,5,16,.313,13,19,.684,54
71628,2017-02-22,UC-Irvine,@,Cal State Fullerton,L 54-56,200,17,49,.347,9,29,.310,8,20,.400,12,21,.571,54
