,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
24601,2015-12-09,Southern Illinois-Edwardsville,@,Southern Illinois,W 76-74,200,25,46,.543,15,30,.500,10,16,.625,16,26,.615,76
24602,2015-12-12,Ohio,@,Cleveland State,W 76-67,200,30,61,.492,23,39,.590,7,22,.318,9,15,.600,76
24603,2015-12-12,Idaho State,,Utah Valley,L 76-100,200,27,67,.403,17,42,.405,10,25,.400,12,19,.632,76
24604,2015-12-12,New Mexico,,Northern Iowa,W 76-57,200,27,54,.500,21,38,.553,6,16,.375,16,23,.696,76
24605,2015-12-12,Oakland,@,Toledo,W 76-64,200,26,61,.426,19,44,.432,7,17,.412,17,23,.739,76
24606,2015-12-13,Massachusetts,@,Florida Gulf Coast,L 76-77,200,29,68,.426,22,47,.468,7,21,.333,11,16,.688,76
24607,2015-12-13,Villanova,,La Salle,W 76-47,200,28,51,.549,15,23,.652,13,28,.464,7,7,1.000,76
24608,2015-12-16,Fresno State,,Cal State Bakersfield,W 76-68,200,26,48,.542,21,36,.583,5,12,.417,19,30,.633,76
24609,2015-12-16,North Carolina State,,High Point,W 76-73,200,28,65,.431,21,46,.457,7,19,.368,13,22,.591,76
24610,2015-12-16,Saint Louis,,Tennessee-Martin,L 76-82,200,23,60,.383,15,28,.536,8,32,.250,22,25,.880,76
24611,2015-12-18,Wagner,@,Fairfield,W 76-64,200,26,61,.426,13,38,.342,13,23,.565,11,12,.917,76
24612,2015-12-18,Southern,@,Louisiana Tech,L 76-83,200,28,62,.452,21,42,.500,7,20,.350,13,24,.542,76
24613,2015-12-19,Lehigh,,Mount St. Mary's,W 76-73,200,26,51,.510,16,32,.500,10,19,.526,14,16,.875,76
24614,2015-12-19,New Hampshire,,Dartmouth,W 76-56,200,26,52,.500,19,33,.576,7,19,.368,17,28,.607,76
24615,2015-12-19,Oregon State,N,Tulsa,W 76-71,200,22,54,.407,15,36,.417,7,18,.389,25,31,.806,76
24616,2015-12-19,Indiana State,@,Saint Louis,W 76-68,200,22,53,.415,16,30,.533,6,23,.261,26,32,.813,76
24617,2015-12-19,Wichita State,@,Seton Hall,L 76-80 (OT),225,26,64,.406,12,34,.353,14,30,.467,10,14,.714,76
24618,2015-12-19,Alcorn State,N,Tennessee State,L 76-81,200,28,63,.444,17,38,.447,11,25,.440,9,14,.643,76
24619,2015-12-19,UCLA,N,North Carolina,L 76-89,200,29,63,.460,21,46,.457,8,17,.471,10,18,.556,76
24620,2015-12-19,Wyoming,,Nebraska-Omaha,W 76-75,200,23,49,.469,15,26,.577,8,23,.348,22,26,.846,76
24621,2015-12-21,Virginia Military Institute,@,Gardner-Webb,W 76-75,200,28,64,.438,20,37,.541,8,27,.296,12,17,.706,76
24622,2015-12-21,Holy Cross,,Maine,W 76-75,200,26,53,.491,19,34,.559,7,19,.368,17,28,.607,76
24623,2015-12-21,Northern Colorado,@,Jacksonville State,L 76-79,200,28,52,.538,24,40,.600,4,12,.333,16,23,.696,76
24624,2015-12-21,New Mexico State,,Oral Roberts,W 76-61,200,27,58,.466,25,48,.521,2,10,.200,20,27,.741,76
24625,2015-12-21,Texas-El Paso,,Norfolk State,L 76-85,200,26,61,.426,17,33,.515,9,28,.321,15,24,.625,76
24626,2015-12-22,Iona,N,UC-Santa Barbara,L 76-80,200,26,59,.441,15,29,.517,11,30,.367,13,23,.565,76
24627,2015-12-22,Tennessee,,East Tennessee State,W 76-67,200,25,63,.397,19,45,.422,6,18,.333,20,31,.645,76
