,,,,,,,School,,,,,,,,,,,,
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
75901,2016-01-30,Colgate,,American,L 49-54,200,19,43,.442,15,27,.556,4,16,.250,7,11,.636,49
75902,2016-02-03,Penn State,@,Iowa,L 49-73,200,21,69,.304,20,49,.408,1,20,.050,6,12,.500,49
75903,2016-02-04,Troy,@,Arkansas-Little Rock,L 49-72,200,18,47,.383,12,27,.444,6,20,.300,7,12,.583,49
75904,2016-02-06,UC-Riverside,,UC-Davis,L 49-50,200,13,47,.277,9,28,.321,4,19,.211,19,25,.760,49
75905,2016-02-06,American,@,Lehigh,L 49-72,200,17,54,.315,9,35,.257,8,19,.421,7,9,.778,49
75906,2016-02-06,Morgan State,@,Savannah State,L 49-57,200,17,57,.298,17,49,.347,0,8,.000,15,22,.682,49
75907,2016-02-09,Virginia Tech,@,Virginia,L 49-67,200,16,45,.356,12,31,.387,4,14,.286,13,17,.765,49
75908,2016-02-13,Miami (OH),@,Toledo,L 49-93,200,17,56,.304,10,29,.345,7,27,.259,8,10,.800,49
75909,2016-02-16,Texas Christian,,Kansas State,L 49-63,200,16,49,.327,13,33,.394,3,16,.188,14,24,.583,49
75910,2016-02-17,Virginia Tech,@,Miami (FL),L 49-65,200,16,54,.296,10,34,.294,6,20,.300,11,14,.786,49
75911,2016-02-18,Georgia State,,Arkansas-Little Rock,L 49-57,200,18,47,.383,14,34,.412,4,13,.308,9,13,.692,49
75912,2016-02-23,Saint Louis,,Dayton,L 49-52 (OT),225,15,53,.283,9,29,.310,6,24,.250,13,20,.650,49
75913,2016-02-24,Oklahoma State,@,Oklahoma,L 49-71,200,17,50,.340,10,26,.385,7,24,.292,8,13,.615,49
75914,2016-02-27,Mississippi Valley State,@,Jackson State,L 49-60,200,16,60,.267,11,44,.250,5,16,.313,12,19,.632,49
75915,2016-02-27,Mount St. Mary's,@,St. Francis (NY),L 49-55,200,21,73,.288,17,56,.304,4,17,.235,3,3,1.000,49
75916,2016-02-28,Washington State,@,Oregon State,L 49-69,200,20,55,.364,16,36,.444,4,19,.211,5,8,.625,49
75917,2016-03-02,Minnesota,,Wisconsin,L 49-62,200,16,48,.333,13,31,.419,3,17,.176,14,21,.667,49
75918,2016-03-04,Liberty,N,North Carolina-Asheville,L 49-80,200,18,58,.310,12,29,.414,6,29,.207,7,7,1.000,49
75919,2016-03-07,Miami (OH),@,Ball State,W 49-47,200,17,45,.378,13,27,.481,4,18,.222,11,15,.733,49
75920,2016-03-10,Idaho State,N,North Dakota,L 49-83,200,15,56,.268,9,28,.321,6,28,.214,13,22,.591,49
75921,2016-03-29,UC-Santa Barbara,N,Old Dominion,L 49-64,200,17,51,.333,8,22,.364,9,29,.310,6,8,.750,49
75922,2016-11-11,Marist,@,Duke,L 49-94,200,15,65,.231,12,40,.300,3,25,.120,16,19,.842,49
75923,2016-11-13,Bradley,,Delaware,L 49-63,200,16,50,.320,12,25,.480,4,25,.160,13,22,.591,49
75924,2016-11-13,Holy Cross,@,South Carolina,L 49-81,200,17,45,.378,12,25,.480,5,20,.250,10,15,.667,49
75925,2016-11-14,Howard,@,Marquette,L 49-81,200,17,56,.304,13,41,.317,4,15,.267,11,21,.524,49
75926,2016-11-15,Oregon,@,Baylor,L 49-66,200,19,58,.328,16,37,.432,3,21,.143,8,11,.727,49
75927,2016-11-16,Idaho,@,Northern Illinois,L 49-63,200,18,57,.316,14,31,.452,4,26,.154,9,22,.409,49
75928,2016-11-16,Seattle,@,Notre Dame,L 49-92,200,16,55,.291,7,25,.280,9,30,.300,8,11,.727,49
